time,slab_S5,mat_S2,setpoint,pwm,state
08:17:10,33.93,33.67,105.0,1.261e-44,off
08:17:26,33.88,33.67,105.0,1.261e-44,off
08:17:42,33.88,33.63,105.0,1.261e-44,off
08:17:57,33.80,33.59,105.0,1.261e-44,off
08:18:13,33.82,33.59,105.0,1.261e-44,off
08:18:29,33.75,33.54,105.0,1.261e-44,off
08:18:45,33.75,33.53,105.0,1.261e-44,off
08:19:01,33.72,33.54,105.0,1.261e-44,off
08:19:17,33.72,33.49,105.0,1.261e-44,off
08:19:33,33.64,33.45,105.0,1.261e-44,off
08:19:49,33.67,33.44,105.0,1.261e-44,off
08:20:05,33.59,33.42,105.0,1.261e-44,off
08:20:21,33.59,33.41,105.0,1.261e-44,off
08:20:37,33.59,33.35,105.0,1.261e-44,off
08:20:53,33.64,33.37,105.0,1.261e-44,off
08:21:09,33.62,33.34,105.0,1.261e-44,off
08:21:25,33.51,33.33,105.0,1.261e-44,off
08:21:41,33.49,33.28,105.0,1.261e-44,off
08:21:57,33.49,33.27,105.0,1.261e-44,off
08:22:13,33.39,33.27,105.0,1.261e-44,off
08:22:29,33.39,33.23,105.0,1.261e-44,off
08:22:45,33.46,33.18,105.0,1.261e-44,off
08:23:01,33.39,33.18,105.0,1.261e-44,off
08:23:17,33.36,33.16,105.0,1.261e-44,off
08:23:33,33.36,33.12,105.0,1.261e-44,off
08:23:49,33.33,33.09,105.0,1.261e-44,off
08:24:05,33.36,33.08,105.0,1.261e-44,off
08:24:21,33.31,33.03,105.0,1.261e-44,off
08:24:37,33.20,33.04,105.0,1.261e-44,off
08:24:53,33.26,32.99,105.0,1.261e-44,off
08:25:09,33.23,32.98,105.0,1.261e-44,off
08:25:25,33.23,32.96,105.0,1.261e-44,off
08:25:40,33.18,32.96,105.0,1.261e-44,off
08:25:56,33.10,32.89,105.0,1.261e-44,off
08:26:12,33.15,32.89,105.0,1.261e-44,off
08:26:28,33.10,32.88,105.0,1.261e-44,off
08:26:44,33.07,32.85,105.0,1.261e-44,off
08:27:00,33.05,32.86,105.0,1.261e-44,off
08:27:16,33.05,32.79,105.0,1.261e-44,off
08:27:32,33.05,32.82,105.0,1.261e-44,off
08:27:48,33.02,32.77,105.0,1.261e-44,off
08:28:04,32.97,32.74,105.0,1.261e-44,off
08:28:20,32.97,32.72,105.0,1.261e-44,off
08:28:36,32.92,32.70,105.0,1.261e-44,off
08:28:54,32.95,32.66,105.0,1.261e-44,off
08:29:23,32.95,32.64,105.0,1.261e-44,off
08:29:39,32.87,32.59,105.0,1.261e-44,off
08:29:56,32.89,32.58,105.0,1.261e-44,off
08:30:12,32.87,40.63,105.0,0.962,active
08:30:28,32.95,51.74,105.0,0.999,active
08:30:44,33.36,61.45,105.0,1.000,active
08:31:00,33.90,69.42,105.0,1.000,active
08:31:16,34.55,75.81,105.0,1.000,active
08:31:32,35.19,80.98,105.0,1.000,active
08:31:48,35.94,85.37,105.0,1.000,active
08:32:04,36.61,89.04,105.0,1.000,active
08:32:20,37.24,92.19,105.0,1.000,active
08:32:36,37.96,95.12,105.0,1.000,active
08:32:53,38.68,97.75,105.0,1.000,active
08:33:09,39.33,100.03,105.0,1.000,active
08:33:25,40.08,102.05,105.0,1.000,active
08:33:41,40.78,104.03,105.0,1.000,active
08:33:57,41.66,105.77,105.0,1.000,active
08:34:13,42.33,107.49,105.0,1.000,active
08:34:29,43.11,109.17,105.0,1.000,active
08:34:45,43.94,110.75,105.0,1.000,active
08:35:01,44.74,112.25,105.0,1.000,active
08:35:17,45.49,113.65,105.0,1.000,active
08:35:33,46.22,114.96,105.0,1.000,active
08:35:49,46.92,116.30,105.0,1.000,active
08:36:05,47.77,117.54,105.0,1.000,active
08:36:21,48.55,118.88,105.0,1.000,active
08:36:37,49.27,120.10,105.0,1.000,active
08:36:54,50.10,121.44,105.0,1.000,active
08:37:10,50.83,122.75,105.0,1.000,active
08:37:26,51.69,123.97,105.0,1.000,active
08:37:42,52.45,125.24,105.0,1.000,active
08:37:58,53.15,126.50,105.0,1.000,active
08:38:14,53.93,127.51,105.0,1.000,active
08:38:30,54.56,128.62,105.0,1.000,active
08:38:46,55.29,129.59,105.0,1.000,active
08:39:02,56.12,130.64,105.0,1.000,active
08:39:18,56.85,131.69,105.0,1.000,active
08:39:34,57.53,132.95,105.0,1.000,active
08:39:50,58.26,134.05,105.0,1.000,active
08:40:07,58.93,135.03,105.0,1.000,active
08:40:23,59.69,136.06,105.0,1.000,active
08:40:39,60.44,137.13,105.0,1.000,active
08:40:55,61.07,137.87,105.0,1.000,active
08:41:11,61.74,138.90,105.0,1.000,active
08:41:27,62.40,139.79,105.0,1.000,active
08:41:44,63.15,140.59,105.0,1.000,active
08:42:00,63.78,141.65,105.0,1.000,active
08:42:16,64.45,142.58,105.0,1.000,active
08:42:32,65.13,143.52,105.0,1.000,active
08:42:48,65.81,144.41,105.0,1.000,active
08:43:04,66.64,145.26,105.0,1.000,active
08:43:20,67.08,146.04,105.0,1.000,active
08:43:36,67.76,147.05,105.0,1.000,active
08:43:53,68.39,147.93,105.0,1.000,active
08:44:09,69.01,148.63,105.0,1.000,active
08:44:25,69.71,149.72,105.0,1.000,active
08:44:41,70.16,150.56,105.0,1.000,active
08:44:57,70.86,151.36,105.0,1.000,active
08:45:13,71.57,152.37,105.0,1.000,active
08:45:29,72.20,153.28,105.0,1.000,active
08:45:45,72.72,154.04,105.0,1.000,active
08:46:01,73.35,154.71,105.0,1.000,active
08:46:18,73.93,155.34,105.0,1.000,active
08:46:34,74.55,156.12,105.0,1.000,active
08:46:50,75.05,156.73,105.0,1.000,active
08:47:06,75.71,157.41,105.0,1.000,active
08:47:22,76.20,158.11,105.0,1.000,active
08:47:38,76.73,158.78,105.0,1.000,active
08:47:54,77.25,159.48,105.0,1.000,active
08:48:10,77.75,160.16,105.0,1.000,active
08:48:26,78.40,160.80,105.0,1.000,active
08:48:43,78.93,161.61,105.0,1.000,active
08:48:59,79.42,162.44,105.0,1.000,active
08:49:15,79.97,163.22,105.0,1.000,active
08:49:31,80.50,164.17,105.0,1.000,active
08:49:47,81.13,165.05,105.0,0.815,active
08:50:03,81.47,163.42,105.0,0.966,active
08:50:19,82.02,164.23,105.0,0.999,active
08:50:35,82.60,165.10,105.0,0.540,active
08:50:51,83.04,163.85,105.0,0.978,active
08:51:07,83.49,164.90,105.0,0.999,active
08:51:24,83.94,163.73,105.0,0.944,active
08:51:40,84.44,164.76,105.0,0.998,active
08:51:56,84.93,163.65,105.0,0.902,active
08:52:12,85.33,164.84,105.0,0.996,active
08:52:28,85.67,163.45,105.0,0.916,active
08:52:44,86.19,164.90,105.0,0.997,active
08:53:00,86.67,163.86,105.0,0.937,active
08:53:16,86.96,165.10,105.0,0.395,active
08:53:33,87.45,164.24,105.0,0.975,active
08:53:49,87.77,163.91,105.0,0.731,active
08:54:05,88.14,164.74,105.0,0.990,active
08:54:21,88.56,163.82,105.0,0.875,active
08:54:37,88.98,165.17,105.0,0.393,active
08:54:53,89.34,164.72,105.0,0.972,active
08:55:09,89.66,163.94,105.0,0.881,active
08:55:25,89.97,164.69,105.0,0.460,active
08:55:42,90.37,164.80,105.0,0.981,active
08:55:58,90.76,164.04,105.0,0.890,active
08:56:14,90.97,164.74,105.0,0.407,active
08:56:30,91.34,164.93,105.0,0.979,active
08:56:46,91.71,164.07,105.0,0.894,active
08:57:02,92.00,164.20,105.0,0.577,active
08:57:18,92.39,165.38,105.0,0.615,active
08:57:34,92.61,164.24,105.0,0.933,active
08:57:50,92.92,163.96,105.0,0.657,active
08:58:07,93.24,165.46,105.0,0.385,active
08:58:23,93.45,164.46,105.0,0.952,active
08:58:39,93.76,164.01,105.0,0.787,active
08:58:55,93.95,164.59,105.0,0.487,active
08:59:11,94.34,165.42,105.0,0.580,active
08:59:27,94.50,164.43,105.0,0.927,active
08:59:43,94.87,163.91,105.0,0.730,active
08:59:59,95.11,164.97,105.0,0.266,active
09:00:16,95.34,165.35,105.0,0.636,active
09:00:32,95.61,164.52,105.0,0.923,active
09:00:48,95.68,163.85,105.0,0.768,active
09:01:04,96.00,165.09,105.0,0.206,fault
09:01:20,96.29,158.82,105.0,0.00736,fault
09:01:37,96.53,151.95,105.0,2.622e-4,fault
09:01:53,96.47,146.07,105.0,9.348e-6,fault
09:02:09,96.66,145.78,105.0,0.923,active
09:02:25,96.84,152.52,105.0,0.997,active
09:02:41,96.87,158.79,105.0,1.000,active
09:02:58,97.08,164.26,105.0,1.000,active
09:03:14,97.42,164.05,105.0,0.665,active
09:03:30,97.53,165.07,105.0,0.212,active
09:03:46,97.74,165.50,105.0,0.537,active
09:04:02,97.97,164.24,105.0,0.902,active
09:04:18,98.18,164.08,105.0,0.623,active
09:04:34,98.29,165.23,105.0,0.250,active
09:04:50,98.42,165.07,105.0,0.798,active
09:05:06,98.68,164.76,105.0,0.895,active
09:05:22,98.74,163.94,105.0,0.804,active
09:05:38,98.97,164.83,105.0,0.285,active
09:05:54,99.16,165.53,105.0,0.539,active
09:06:10,99.34,164.57,105.0,0.880,active
09:06:26,99.53,164.06,105.0,0.763,active
09:06:42,99.58,164.60,105.0,0.431,active
09:06:58,99.87,165.53,105.0,0.349,active
09:07:14,99.97,165.10,105.0,0.781,active
09:07:30,100.08,164.22,105.0,0.854,active
09:07:46,100.21,164.22,105.0,0.603,active
09:08:02,100.37,164.84,105.0,0.312,active
09:08:18,100.48,165.63,105.0,0.350,active
09:08:34,100.71,164.95,105.0,0.904,active
09:08:50,100.71,164.29,105.0,0.760,active
09:09:06,100.95,164.09,105.0,0.576,active
09:09:22,101.03,165.14,105.0,0.232,active
09:09:38,101.19,165.49,105.0,0.416,active
09:09:54,101.38,164.56,105.0,0.869,active
09:10:10,101.46,164.07,105.0,0.648,active
09:10:26,101.61,164.83,105.0,0.292,active
09:10:42,101.64,165.50,105.0,0.361,active
09:10:58,101.75,164.97,105.0,0.859,active
09:11:14,101.96,164.25,105.0,0.738,active
09:11:30,102.06,164.71,105.0,0.291,active
09:11:46,102.09,165.57,105.0,0.471,active
09:12:02,102.22,164.25,105.0,0.820,active
09:12:18,102.35,164.13,105.0,0.564,active
09:12:34,102.38,165.08,105.0,0.188,active
09:12:50,102.62,164.84,105.0,0.796,active
09:13:06,102.62,164.20,105.0,0.643,active
09:13:22,102.67,164.78,105.0,0.271,active
09:13:38,102.78,164.66,105.0,0.815,active
09:13:54,102.96,164.06,105.0,0.581,active
09:14:10,102.94,165.25,105.0,0.234,active
09:14:26,103.04,164.71,105.0,0.738,active
09:14:41,103.12,164.17,105.0,0.595,active
09:14:57,103.12,164.76,105.0,0.331,active
09:15:13,103.28,165.26,105.0,0.470,active
09:15:29,103.39,164.61,105.0,0.701,active
09:15:45,103.44,164.05,105.0,0.536,active
09:16:01,103.52,165.21,105.0,0.269,active
09:16:17,103.52,164.89,105.0,0.670,active
09:16:33,103.65,164.20,105.0,0.677,active
09:16:49,103.70,164.56,105.0,0.398,active
09:17:05,103.84,164.41,105.0,0.661,active
09:17:22,103.92,164.91,105.0,0.331,active
09:17:38,103.94,165.23,105.0,0.354,active
09:17:54,103.99,164.75,105.0,0.620,active
09:18:10,104.10,164.03,105.0,0.562,active
09:18:26,104.13,165.25,105.0,0.251,active
09:18:42,104.23,164.53,105.0,0.625,active
09:18:58,104.21,164.21,105.0,0.564,active
09:19:14,104.31,165.32,105.0,0.294,active
09:19:30,104.39,163.86,105.0,0.605,active
09:19:46,104.44,165.43,105.0,0.344,active
09:20:02,104.47,164.77,105.0,0.709,active
09:20:18,104.55,163.80,105.0,0.470,active
09:20:34,104.58,164.89,105.0,0.741,active
09:20:49,104.60,163.98,105.0,0.562,active
09:21:05,104.66,164.62,105.0,0.690,active
09:21:21,104.76,164.04,105.0,0.507,active
09:21:37,104.76,164.97,105.0,0.678,active
09:21:53,104.87,163.96,105.0,0.530,active
09:22:09,105.00,165.03,105.0,0.573,active
09:22:25,104.97,164.22,105.0,0.574,active
09:22:51,105.05,164.42,105.0,0.460,active
09:23:08,105.05,165.11,105.0,0.450,active
09:23:24,105.05,164.04,105.0,0.573,active
09:23:40,105.29,164.69,105.0,0.553,active
09:23:56,105.13,164.14,105.0,0.560,active
09:24:12,105.13,164.69,105.0,0.568,active
09:24:29,105.26,164.34,105.0,0.463,active
09:24:45,105.26,164.45,105.0,0.577,active
09:25:01,105.34,164.74,105.0,0.544,active
09:25:17,105.48,164.41,105.0,0.448,active
09:25:33,105.45,164.67,105.0,0.498,active
09:25:50,105.34,164.94,105.0,0.641,active
09:26:06,105.48,164.03,105.0,0.558,active
09:26:22,105.56,164.19,105.0,0.560,active
09:26:39,105.53,164.75,105.0,0.470,active
09:26:55,105.48,164.73,105.0,0.512,active
09:27:11,105.61,165.01,105.0,0.505,active
09:27:27,105.63,163.83,105.0,0.463,active
09:27:43,105.58,164.12,105.0,0.510,active
09:27:59,105.69,164.23,105.0,0.420,active
09:28:15,105.61,163.64,105.0,0.508,active
09:28:59,105.77,163.11,105.0,0.396,active
09:29:30,105.93,161.99,105.0,0.359,active
09:34:21,105.90,152.09,105.0,0.243,active
09:34:37,105.93,151.35,105.0,0.256,active
09:34:53,105.90,150.30,105.0,0.322,active
09:35:09,105.93,149.60,105.0,0.255,active
09:35:26,105.85,149.41,105.0,0.334,active
09:35:42,105.74,149.48,105.0,0.373,active
09:35:58,105.69,149.58,105.0,0.276,active
09:36:14,105.63,148.89,105.0,0.351,active
09:36:30,105.61,148.71,105.0,0.347,active
09:37:13,105.48,149.47,105.0,0.350,active
09:37:44,105.53,149.86,105.0,0.349,active
09:38:00,105.34,150.05,105.0,0.374,active
09:38:16,105.34,150.54,105.0,0.345,active
09:38:32,105.32,151.01,105.0,0.341,active
09:38:49,105.19,151.83,105.0,0.422,active
09:39:05,105.05,152.28,105.0,0.446,active
09:39:21,105.16,152.70,105.0,0.437,active
09:39:37,105.16,153.40,0,0.488,off
09:39:54,105.16,153.40,0,0.488,off
09:40:09,Failed to connect to DCS
09:40:27,104.95,141.60,0,0.00,off
09:40:43,104.81,138.21,0,0.00,off
