time,slab_S5,mat_S2,setpoint,pwm,state
01:42:06,39.61,39.62,0,1.261e-44,off
01:42:22,39.61,39.60,0,1.261e-44,off
01:42:38,39.59,39.56,0,1.261e-44,off
01:42:54,39.59,39.48,0,1.261e-44,off
01:43:10,39.48,39.44,0,1.261e-44,off
01:43:26,39.46,39.42,0,1.261e-44,off
01:43:42,39.38,39.37,0,1.261e-44,off
01:43:58,39.41,39.32,0,1.261e-44,off
01:44:14,39.38,39.31,0,1.261e-44,off
01:44:30,39.30,39.26,0,1.261e-44,off
01:44:46,39.30,39.21,0,1.261e-44,off
01:45:01,39.22,39.20,0,1.261e-44,off
01:45:17,39.20,39.13,0,1.261e-44,off
01:45:34,39.20,39.10,0,1.261e-44,off
01:45:49,39.12,39.07,0,1.261e-44,off
01:46:05,39.07,39.06,0,1.261e-44,off
01:46:21,39.04,39.00,0,1.261e-44,off
01:46:37,39.02,38.96,0,1.261e-44,off
01:46:53,38.97,38.93,0,1.261e-44,off
01:47:09,38.94,38.87,0,1.261e-44,off
01:47:25,38.91,38.84,0,1.261e-44,off
01:47:41,38.94,38.82,0,1.261e-44,off
01:47:57,38.86,38.76,0,1.261e-44,off
01:48:13,38.86,38.75,0,1.261e-44,off
01:48:29,38.76,38.73,0,1.261e-44,off
01:48:45,38.76,38.66,0,1.261e-44,off
01:49:00,38.68,38.62,0,1.261e-44,off
01:49:16,38.66,38.58,0,1.261e-44,off
01:49:32,38.63,38.57,0,1.261e-44,off
01:49:48,38.63,38.53,0,1.261e-44,off
01:50:04,38.60,38.48,0,1.261e-44,off
01:50:20,38.53,38.44,0,1.261e-44,off
01:50:36,38.50,38.42,0,1.261e-44,off
01:50:52,38.53,38.37,0,1.261e-44,off
01:51:08,38.48,38.31,0,1.261e-44,off
01:51:24,38.37,38.29,0,1.261e-44,off
01:51:40,38.35,38.26,0,1.261e-44,off
01:51:56,38.35,38.21,0,1.261e-44,off
01:52:11,38.32,38.20,0,1.261e-44,off
01:52:27,38.29,38.14,0,1.261e-44,off
01:52:43,38.24,38.13,0,1.261e-44,off
01:52:59,38.22,38.10,0,1.261e-44,off
01:53:15,38.17,38.05,0,1.261e-44,off
01:53:31,38.17,38.01,0,1.261e-44,off
01:53:47,38.09,37.97,0,1.261e-44,off
01:54:03,38.09,37.95,0,1.261e-44,off
01:54:19,38.01,37.94,0,1.261e-44,off
01:54:35,37.96,37.87,0,1.261e-44,off
01:54:51,37.93,37.85,0,1.261e-44,off
01:55:07,37.96,37.80,0,1.261e-44,off
01:55:23,37.91,37.78,0,1.261e-44,off
01:55:39,37.88,37.73,0,1.261e-44,off
01:55:55,37.88,37.71,0,1.261e-44,off
01:56:11,37.80,37.68,0,1.261e-44,off
01:56:27,37.80,37.61,0,1.261e-44,off
01:56:43,37.75,37.58,0,1.261e-44,off
01:56:58,37.73,37.55,0,1.261e-44,off
01:57:14,37.73,37.55,0,1.261e-44,off
01:57:30,37.67,37.54,0,1.261e-44,off
01:57:46,37.62,37.49,0,1.261e-44,off
01:58:02,37.65,37.41,0,1.261e-44,off
01:58:18,37.55,37.40,0,1.261e-44,off
01:58:34,37.49,37.37,0,1.261e-44,off
01:58:50,37.49,37.33,0,1.261e-44,off
01:59:06,37.49,37.31,0,1.261e-44,off
01:59:22,37.47,37.31,0,1.261e-44,off
01:59:38,37.39,37.22,0,1.261e-44,off
01:59:54,37.39,37.22,0,1.261e-44,off
02:00:09,37.34,37.15,0,1.261e-44,off
02:00:25,37.31,37.13,0,1.261e-44,off
02:00:41,37.31,37.13,0,1.261e-44,off
02:00:57,37.24,37.07,0,1.261e-44,off
02:01:13,37.21,37.06,0,1.261e-44,off
02:01:29,37.18,36.99,0,1.261e-44,off
02:01:45,37.18,36.98,0,1.261e-44,off
02:02:01,37.16,36.97,0,1.261e-44,off
02:02:17,37.11,36.92,0,1.261e-44,off
02:02:33,37.05,36.87,0,1.261e-44,off
02:02:49,37.05,36.84,0,1.261e-44,off
02:03:05,37.03,36.82,0,1.261e-44,off
02:03:21,36.98,36.79,0,1.261e-44,off
02:03:36,36.90,36.75,0,1.261e-44,off
02:03:52,36.93,36.75,0,1.261e-44,off
02:04:08,36.82,36.70,0,1.261e-44,off
02:04:24,36.87,36.67,0,1.261e-44,off
02:04:40,36.82,36.64,0,1.261e-44,off
02:04:56,36.82,36.59,0,1.261e-44,off
02:05:12,36.74,36.56,0,1.261e-44,off
02:05:28,36.77,36.54,0,1.261e-44,off
02:05:44,36.72,36.52,0,1.261e-44,off
02:06:00,36.72,36.49,0,1.261e-44,off
02:06:16,36.64,36.46,0,1.261e-44,off
02:06:32,36.59,36.44,0,1.261e-44,off
02:06:48,36.59,36.36,0,1.261e-44,off
02:07:04,36.54,36.36,0,1.261e-44,off
02:07:20,36.51,36.34,0,1.261e-44,off
02:07:36,36.51,36.30,0,1.261e-44,off
02:07:52,36.51,36.27,0,1.261e-44,off
02:08:07,36.43,36.23,0,1.261e-44,off
02:08:23,36.43,36.21,0,1.261e-44,off
02:08:39,36.36,36.17,0,1.261e-44,off
02:08:55,36.36,36.14,0,1.261e-44,off
02:09:11,36.33,36.10,0,1.261e-44,off
02:09:27,36.30,36.06,0,1.261e-44,off
02:09:43,36.33,36.06,0,1.261e-44,off
02:09:59,36.23,36.02,0,1.261e-44,off
02:10:15,36.18,35.99,0,1.261e-44,off
02:10:31,36.18,35.99,0,1.261e-44,off
02:10:47,36.18,35.92,0,1.261e-44,off
02:11:03,36.18,35.90,0,1.261e-44,off
02:11:19,36.10,35.87,0,1.261e-44,off
02:11:35,36.05,35.86,0,1.261e-44,off
02:11:51,36.05,35.83,0,1.261e-44,off
02:12:06,36.02,35.80,0,1.261e-44,off
02:12:22,35.97,35.76,0,1.261e-44,off
02:12:38,35.94,35.73,0,1.261e-44,off
02:12:54,35.97,35.71,0,1.261e-44,off
02:13:10,35.92,35.65,0,1.261e-44,off
02:13:26,35.89,35.64,0,1.261e-44,off
02:13:42,35.89,35.62,0,1.261e-44,off
02:13:58,35.81,35.58,0,1.261e-44,off
02:14:14,35.79,35.56,0,1.261e-44,off
02:14:30,35.74,35.53,0,1.261e-44,off
02:14:46,35.76,35.50,0,1.261e-44,off
02:15:02,35.74,35.48,0,1.261e-44,off
02:15:18,35.68,35.46,0,1.261e-44,off
02:15:34,35.68,35.44,0,1.261e-44,off
02:15:49,35.63,35.38,0,1.261e-44,off
02:16:05,35.63,35.36,0,1.261e-44,off
02:16:21,35.61,35.33,0,1.261e-44,off
02:16:37,35.50,35.30,0,1.261e-44,off
02:16:53,35.50,35.30,0,1.261e-44,off
02:17:09,35.48,35.25,0,1.261e-44,off
02:17:25,35.48,35.24,0,1.261e-44,off
02:17:41,35.50,35.21,0,1.261e-44,off
02:17:57,35.45,35.19,0,1.261e-44,off
02:18:13,35.40,35.17,0,1.261e-44,off
02:18:29,35.35,35.14,0,1.261e-44,off
02:18:45,35.35,35.07,0,1.261e-44,off
02:19:00,35.32,35.08,0,1.261e-44,off
02:19:16,35.25,35.07,0,1.261e-44,off
02:19:32,35.22,35.04,0,1.261e-44,off
02:19:48,35.25,35.00,0,1.261e-44,off
02:20:04,35.17,34.96,0,1.261e-44,off
02:20:20,35.22,34.93,0,1.261e-44,off
02:20:36,35.17,34.95,0,1.261e-44,off
02:20:52,35.17,34.93,0,1.261e-44,off
02:21:08,35.09,34.86,0,1.261e-44,off
02:21:24,35.09,34.86,0,1.261e-44,off
02:21:40,35.04,34.82,0,1.261e-44,off
02:21:56,35.04,34.78,0,1.261e-44,off
02:22:12,35.06,34.77,0,1.261e-44,off
02:22:28,34.96,34.73,0,1.261e-44,off
02:22:44,34.96,34.73,0,1.261e-44,off
02:22:59,34.94,34.66,0,1.261e-44,off
02:23:15,34.91,34.67,0,1.261e-44,off
02:23:31,34.83,34.61,0,1.261e-44,off
02:23:47,34.81,34.63,0,1.261e-44,off
02:24:03,34.81,34.58,0,1.261e-44,off
02:24:19,34.81,34.54,0,1.261e-44,off
02:24:35,34.81,34.53,0,1.261e-44,off
02:24:51,34.75,34.50,0,1.261e-44,off
02:25:07,34.73,34.48,0,1.261e-44,off
02:25:23,34.68,34.44,0,1.261e-44,off
02:25:39,34.73,34.40,0,1.261e-44,off
02:25:55,34.65,34.38,0,1.261e-44,off
02:26:10,34.60,34.39,0,1.261e-44,off
02:26:26,34.65,34.36,0,1.261e-44,off
02:26:42,34.63,34.33,0,1.261e-44,off
02:26:58,34.52,34.28,0,1.261e-44,off
02:27:14,34.55,34.29,0,1.261e-44,off
02:27:30,34.55,34.25,0,1.261e-44,off
02:27:46,34.50,34.21,0,1.261e-44,off
02:28:02,34.47,34.21,0,1.261e-44,off
02:28:18,34.47,34.13,0,1.261e-44,off
02:28:34,34.44,34.12,0,1.261e-44,off
02:28:50,34.44,34.08,0,1.261e-44,off
02:29:06,34.39,34.11,0,1.261e-44,off
02:29:22,34.37,34.07,0,1.261e-44,off
02:29:38,34.29,34.07,0,1.261e-44,off
02:29:54,34.32,34.02,0,1.261e-44,off
02:30:10,34.24,34.01,0,1.261e-44,off
02:30:25,34.29,33.95,0,1.261e-44,off
02:30:41,34.21,33.93,0,1.261e-44,off
02:30:57,34.29,33.91,0,1.261e-44,off
02:31:13,34.19,33.90,0,1.261e-44,off
02:31:29,34.19,33.86,0,1.261e-44,off
02:31:45,34.16,33.87,0,1.261e-44,off
02:32:01,34.11,33.82,0,1.261e-44,off
02:32:17,34.11,33.82,0,1.261e-44,off
02:32:33,34.06,33.77,0,1.261e-44,off
02:32:49,34.03,33.75,0,1.261e-44,off
02:33:05,34.06,33.73,0,1.261e-44,off
02:33:21,34.01,33.73,0,1.261e-44,off
02:33:37,34.01,33.67,0,1.261e-44,off
02:33:53,33.95,33.66,0,1.261e-44,off
02:34:09,34.01,33.64,0,1.261e-44,off
02:34:25,33.88,33.61,0,1.261e-44,off
02:34:41,33.90,33.57,0,1.261e-44,off
02:34:57,33.88,33.58,0,1.261e-44,off
02:35:12,33.90,33.53,0,1.261e-44,off
02:35:28,33.80,33.52,0,1.261e-44,off
02:35:44,33.80,33.49,0,1.261e-44,off
02:36:00,33.75,33.48,0,1.261e-44,off
02:36:16,33.75,33.43,0,1.261e-44,off
02:36:32,33.72,33.42,0,1.261e-44,off
02:36:48,33.72,33.41,0,1.261e-44,off
02:37:04,33.67,33.37,0,1.261e-44,off
02:37:20,33.67,33.40,0,1.261e-44,off
02:37:36,33.64,33.32,0,1.261e-44,off
02:37:52,33.62,33.28,0,1.261e-44,off
02:38:08,33.54,33.27,0,1.261e-44,off
02:38:24,33.59,33.23,0,1.261e-44,off
02:38:39,33.54,33.25,0,1.261e-44,off
02:38:55,33.51,33.23,0,1.261e-44,off
02:39:11,33.51,33.17,0,1.261e-44,off
02:39:27,33.51,33.18,0,1.261e-44,off
02:39:43,33.49,33.11,0,1.261e-44,off
02:39:59,33.44,33.11,0,1.261e-44,off
02:40:15,33.46,33.10,0,1.261e-44,off
02:40:31,33.39,33.03,0,1.261e-44,off
02:40:47,33.39,33.06,0,1.261e-44,off
02:41:03,33.39,33.03,0,1.261e-44,off
02:41:19,33.33,33.03,0,1.261e-44,off
02:41:35,33.36,32.99,0,1.261e-44,off
02:41:51,33.31,32.95,0,1.261e-44,off
02:42:07,33.31,32.93,0,1.261e-44,off
02:42:23,33.26,32.94,0,1.261e-44,off
02:42:39,33.23,32.89,0,1.261e-44,off
02:42:55,33.26,32.86,0,1.261e-44,off
02:43:10,33.18,32.86,0,1.261e-44,off
02:43:26,33.18,32.85,0,1.261e-44,off
02:43:42,33.18,32.79,0,1.261e-44,off
02:43:58,33.15,32.79,0,1.261e-44,off
02:44:14,33.10,32.77,0,1.261e-44,off
02:44:30,33.10,32.78,0,1.261e-44,off
02:44:46,33.05,32.72,0,1.261e-44,off
02:45:02,33.02,32.69,0,1.261e-44,off
02:45:18,33.02,32.69,0,1.261e-44,off
02:45:34,33.02,32.66,0,1.261e-44,off
02:45:50,32.97,32.62,0,1.261e-44,off
02:46:06,32.95,32.63,0,1.261e-44,off
02:46:22,32.92,32.59,0,1.261e-44,off
02:46:38,32.92,32.58,0,1.261e-44,off
02:46:53,32.89,32.57,0,1.261e-44,off
02:47:09,32.92,32.52,0,1.261e-44,off
02:47:25,32.89,32.50,0,1.261e-44,off
02:47:41,32.87,32.51,0,1.261e-44,off
02:47:57,32.82,32.47,0,1.261e-44,off
02:48:13,32.79,32.50,0,1.261e-44,off
02:48:29,32.79,32.43,0,1.261e-44,off
02:48:45,32.69,32.42,0,1.261e-44,off
02:49:01,32.69,32.36,0,1.261e-44,off
02:49:17,32.66,32.40,0,1.261e-44,off
02:49:33,32.64,32.34,0,1.261e-44,off
02:49:49,32.61,32.34,0,1.261e-44,off
02:50:05,32.61,32.31,0,1.261e-44,off
02:50:21,32.58,32.27,0,1.261e-44,off
02:50:37,32.61,32.28,0,1.261e-44,off
02:50:53,32.53,32.24,0,1.261e-44,off
02:51:08,32.53,32.24,0,1.261e-44,off
02:51:24,32.51,32.21,0,1.261e-44,off
02:51:40,32.51,32.18,0,1.261e-44,off
02:51:56,32.48,32.17,0,1.261e-44,off
02:52:12,32.40,32.16,0,1.261e-44,off
02:52:28,32.45,32.15,0,1.261e-44,off
02:52:44,32.45,32.10,0,1.261e-44,off
02:53:00,32.45,32.09,0,1.261e-44,off
02:53:16,32.38,32.08,0,1.261e-44,off
02:53:32,32.40,32.07,0,1.261e-44,off
02:53:48,32.33,32.05,0,1.261e-44,off
02:54:04,32.33,32.03,0,1.261e-44,off
02:54:19,32.33,32.01,0,1.261e-44,off
02:54:35,32.25,31.97,0,1.261e-44,off
02:54:51,32.22,31.95,0,1.261e-44,off
02:55:07,32.30,31.94,0,1.261e-44,off
02:55:23,32.25,31.92,0,1.261e-44,off
02:55:39,32.20,31.89,0,1.261e-44,off
02:55:55,32.17,31.87,0,1.261e-44,off
02:56:11,32.17,31.86,0,1.261e-44,off
02:56:27,32.14,31.84,0,1.261e-44,off
02:56:43,32.09,31.81,0,1.261e-44,off
02:56:59,32.14,31.83,0,1.261e-44,off
02:57:15,32.14,31.76,0,1.261e-44,off
02:57:30,32.07,31.77,0,1.261e-44,off
02:57:47,32.07,31.75,0,1.261e-44,off
02:58:02,32.04,31.76,0,1.261e-44,off
02:58:18,32.04,31.66,0,1.261e-44,off
02:58:34,32.04,31.69,0,1.261e-44,off
02:58:50,31.96,31.67,0,1.261e-44,off
02:59:06,31.94,31.65,0,1.261e-44,off
02:59:22,31.94,31.63,0,1.261e-44,off
02:59:38,31.91,31.60,0,1.261e-44,off
02:59:54,31.91,31.63,0,1.261e-44,off
03:00:10,31.89,31.54,0,1.261e-44,off
03:00:26,31.86,31.58,0,1.261e-44,off
03:00:41,31.81,31.55,0,1.261e-44,off
03:00:57,31.81,31.54,0,1.261e-44,off
03:01:13,31.86,31.48,0,1.261e-44,off
03:01:29,31.78,31.47,0,1.261e-44,off
03:01:45,31.78,31.45,0,1.261e-44,off
03:02:01,31.78,31.41,0,1.261e-44,off
03:02:17,31.78,31.43,0,1.261e-44,off
03:02:33,31.73,31.39,0,1.261e-44,off
03:02:49,31.68,31.35,0,1.261e-44,off
03:03:05,31.68,31.36,0,1.261e-44,off
03:03:21,31.68,31.34,0,1.261e-44,off
03:03:37,31.65,31.31,0,1.261e-44,off
03:03:53,31.65,31.29,0,1.261e-44,off
03:04:09,31.60,31.33,0,1.261e-44,off
03:04:24,31.60,31.25,0,1.261e-44,off
03:04:40,31.60,31.23,0,1.261e-44,off
03:04:56,31.58,31.23,0,1.261e-44,off
03:05:12,31.58,31.19,0,1.261e-44,off
03:05:28,31.52,31.22,0,1.261e-44,off
03:05:44,31.52,31.17,0,1.261e-44,off
03:06:00,31.52,31.14,0,1.261e-44,off
03:06:16,31.52,31.16,0,1.261e-44,off
03:06:32,31.47,31.13,0,1.261e-44,off
03:06:48,31.50,31.12,0,1.261e-44,off
03:07:04,31.45,31.09,0,1.261e-44,off
03:07:20,31.40,31.07,0,1.261e-44,off
03:07:36,31.40,31.08,0,1.261e-44,off
03:07:51,31.37,31.03,0,1.261e-44,off
03:08:07,31.37,31.03,0,1.261e-44,off
03:08:23,31.34,31.03,0,1.261e-44,off
03:08:39,31.34,31.01,0,1.261e-44,off
03:08:55,31.34,30.96,0,1.261e-44,off
03:09:11,31.29,30.94,0,1.261e-44,off
03:09:27,31.24,30.91,0,1.261e-44,off
03:09:43,31.29,30.94,0,1.261e-44,off
03:09:59,31.19,30.89,0,1.261e-44,off
03:10:15,31.24,30.90,0,1.261e-44,off
03:10:31,31.21,30.87,0,1.261e-44,off
03:10:47,31.16,30.86,0,1.261e-44,off
03:11:03,31.11,30.83,0,1.261e-44,off
03:11:19,31.19,30.80,0,1.261e-44,off
03:11:35,31.16,30.83,0,1.261e-44,off
03:11:51,31.11,30.78,0,1.261e-44,off
03:12:07,31.11,30.80,0,1.261e-44,off
03:12:22,31.16,30.76,0,1.261e-44,off
03:12:38,31.06,30.73,0,1.261e-44,off
03:12:54,31.09,30.74,0,1.261e-44,off
03:13:10,31.03,30.69,0,1.261e-44,off
03:13:26,31.03,30.69,0,1.261e-44,off
03:13:42,31.01,30.69,0,1.261e-44,off
03:13:58,30.96,30.65,0,1.261e-44,off
03:14:14,30.96,30.64,0,1.261e-44,off
03:14:30,30.93,30.61,0,1.261e-44,off
03:14:46,30.93,30.60,0,1.261e-44,off
03:15:02,30.90,30.60,0,1.261e-44,off
03:15:18,30.90,30.57,0,1.261e-44,off
03:15:34,30.88,30.54,0,1.261e-44,off
03:15:49,30.83,30.50,0,1.261e-44,off
03:16:05,30.83,30.50,0,1.261e-44,off
03:16:21,30.80,30.49,0,1.261e-44,off
03:16:37,30.78,30.50,0,1.261e-44,off
03:16:53,30.80,30.47,0,1.261e-44,off
03:17:09,30.75,30.48,0,1.261e-44,off
03:17:25,30.78,30.44,0,1.261e-44,off
03:17:41,30.75,30.42,0,1.261e-44,off
03:17:57,30.72,30.42,0,1.261e-44,off
03:18:13,30.72,30.39,0,1.261e-44,off
03:18:29,30.67,30.42,0,1.261e-44,off
03:18:45,30.65,30.39,0,1.261e-44,off
03:19:01,30.67,30.34,0,1.261e-44,off
03:19:17,30.62,30.33,0,1.261e-44,off
03:19:33,30.65,30.30,0,1.261e-44,off
03:19:49,30.62,30.34,0,1.261e-44,off
03:20:04,30.59,30.28,0,1.261e-44,off
03:20:20,30.52,30.28,0,1.261e-44,off
03:20:36,30.59,30.27,0,1.261e-44,off
03:20:52,30.54,30.23,0,1.261e-44,off
03:21:08,30.52,30.24,0,1.261e-44,off
03:21:24,30.52,30.20,0,1.261e-44,off
03:21:40,30.49,30.18,0,1.261e-44,off
03:21:56,30.47,30.14,0,1.261e-44,off
03:22:12,30.49,30.14,0,1.261e-44,off
03:22:28,30.47,30.14,0,1.261e-44,off
03:22:44,30.47,30.09,0,1.261e-44,off
03:23:00,30.47,30.10,0,1.261e-44,off
03:23:16,30.39,30.09,0,1.261e-44,off
03:23:31,30.44,30.10,0,1.261e-44,off
03:23:47,30.36,30.05,0,1.261e-44,off
03:24:03,30.39,30.08,0,1.261e-44,off
03:24:19,30.34,30.05,0,1.261e-44,off
03:24:35,30.36,30.06,0,1.261e-44,off
03:24:51,30.31,30.01,0,1.261e-44,off
03:25:07,30.34,30.01,0,1.261e-44,off
03:25:23,30.34,29.96,0,1.261e-44,off
03:25:39,30.34,29.96,0,1.261e-44,off
03:25:55,30.31,29.91,0,1.261e-44,off
03:26:11,30.26,29.94,0,1.261e-44,off
03:26:27,30.23,29.90,0,1.261e-44,off
03:26:43,30.23,29.96,0,1.261e-44,off
03:26:59,30.21,29.89,0,1.261e-44,off
