t,X,Y,Z,lastStop,status
15:47:19.971,73.325,138.663,-0.0025,-0.03,busy
15:47:20.147,73.325,138.663,-0.0025,-0.03,busy
15:47:20.326,73.325,138.663,-0.0025,-0.03,busy
15:47:20.503,73.325,138.663,-0.0025,-0.03,busy
15:47:20.662,73.325,138.663,-0.0025,-0.03,idle
15:47:20.772,73.325,138.663,-0.0025,-0.03,busy
15:47:21.475,73.325,138.663,-0.0025,-0.03,busy
15:47:21.730,73.325,138.663,-0.0025,-0.03,busy
15:47:21.908,73.325,138.663,-0.0025,-0.03,busy
15:47:22.077,136.656,138.656,-0.0838,-0.03,idle
15:47:22.191,136.656,138.656,-0.0838,-0.03,busy
15:47:22.360,136.656,138.656,-0.0838,-0.03,busy
15:47:22.512,136.656,138.656,-0.0838,-0.03,busy
15:47:22.690,136.656,138.656,-0.0838,-0.03,busy
15:47:22.861,136.656,138.656,-0.0838,-0.03,idle
15:47:23.018,136.656,138.656,-0.0838,-0.03,busy
15:47:23.654,136.656,138.656,-0.0838,-0.03,busy
15:47:23.878,136.656,138.656,-0.08,-0.03,idle
15:47:24.058,136.656,138.656,-0.08,-0.03,busy
15:47:24.313,136.656,138.656,-0.08,-0.03,busy
15:47:24.489,136.656,138.656,-0.08,-0.03,busy
15:47:24.667,136.656,138.656,-0.08,-0.03,busy
15:47:24.845,136.656,138.656,-0.08,-0.03,busy
15:47:25.023,136.656,138.656,-0.08,-0.03,busy
15:47:25.201,136.656,138.656,-0.08,-0.03,busy
15:47:25.368,136.656,138.656,-0.08,-0.03,busy
15:47:25.479,136.656,138.656,-0.08,-0.03,busy
15:47:26.142,136.656,138.656,-0.08,-0.03,busy
15:47:26.338,136.656,138.656,-0.08,-0.03,busy
15:47:26.521,136.656,138.656,-0.08,-0.03,busy
15:47:26.816,199.981,138.656,-0.08,-0.03,idle
15:47:26.995,199.981,138.656,-0.08,-0.03,busy
15:47:27.251,199.981,138.656,-0.08,-0.03,busy
15:47:27.428,199.981,138.656,-0.08,-0.03,busy
15:47:27.574,199.981,138.656,-0.08,-0.03,idle
15:47:27.751,199.981,138.656,-0.08,-0.03,busy
15:47:28.361,199.981,138.656,-0.08,-0.03,busy
15:47:28.583,199.981,138.656,-0.0737,-0.03,idle
15:47:28.739,199.981,138.656,-0.0737,-0.03,busy
15:47:28.994,199.981,138.656,-0.0737,-0.03,busy
15:47:29.172,199.981,138.656,-0.0737,-0.03,busy
15:47:29.350,199.981,138.656,-0.0737,-0.03,busy
15:47:29.530,199.981,138.656,-0.0737,-0.03,busy
15:47:29.706,199.981,138.656,-0.0737,-0.03,busy
15:47:29.884,199.981,138.656,-0.0737,-0.03,busy
15:47:30.062,199.981,138.656,-0.0737,-0.03,busy
15:47:30.171,199.981,138.656,-0.0737,-0.03,busy
15:47:30.895,199.981,138.656,-0.0737,-0.03,busy
15:47:31.151,199.981,138.656,-0.0737,-0.03,busy
15:47:31.330,199.981,138.656,-0.0737,-0.03,busy
15:47:31.497,263.306,138.656,-0.106,-0.03,idle
15:47:31.608,263.306,138.656,-0.106,-0.03,busy
15:47:31.777,263.306,138.656,-0.106,-0.03,busy
15:47:31.956,263.306,138.656,-0.106,-0.03,busy
15:47:32.134,263.306,138.656,-0.106,-0.03,busy
15:47:32.282,263.306,138.656,-0.106,-0.03,idle
15:47:32.459,263.306,138.656,-0.106,-0.03,busy
15:47:33.072,263.306,138.656,-0.106,-0.03,busy
15:47:33.290,263.306,138.656,-0.102,-0.03,idle
15:47:33.445,263.306,138.656,-0.102,-0.03,busy
15:47:33.700,263.306,138.656,-0.102,-0.03,busy
15:47:33.877,263.306,138.656,-0.102,-0.03,busy
15:47:34.055,263.306,138.656,-0.102,-0.03,busy
15:47:34.236,263.306,138.656,-0.102,-0.03,busy
15:47:34.411,263.306,138.656,-0.102,-0.03,busy
15:47:34.590,263.306,138.656,-0.102,-0.03,busy
15:47:34.767,263.306,138.656,-0.102,-0.03,busy
15:47:34.878,263.306,138.656,-0.102,-0.03,busy
15:47:35.601,263.306,138.656,-0.102,-0.03,busy
15:47:35.857,263.306,138.656,-0.102,-0.03,busy
15:47:36.035,263.306,138.656,-0.102,-0.03,busy
15:47:36.213,326.631,138.656,-0.174,-0.03,idle
15:47:36.324,326.631,138.656,-0.174,-0.03,busy
15:47:36.458,326.631,138.656,-0.174,-0.03,busy
15:47:36.651,326.631,138.656,-0.174,-0.03,busy
15:47:36.834,326.631,138.656,-0.174,-0.03,busy
15:47:37.084,326.631,138.656,-0.174,-0.03,busy
15:47:37.787,326.631,138.656,-0.174,-0.03,busy
15:47:38.010,326.631,138.656,-0.172,-0.03,idle
15:47:38.143,326.631,138.656,-0.172,-0.03,busy
15:47:38.373,326.631,138.656,-0.172,-0.03,busy
