Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
1653,826.59,0.23,14.0,0
1654,827.10,0.21,13.4,0
1655,827.61,0.23,17.8,0
1656,828.09,0.20,16.8,0
1657,828.60,0.17,15.3,0
1658,829.09,0.11,8.8,0
1659,829.60,0.11,10.9,0
1660,830.09,0.12,14.9,0
1661,830.58,0.10,12.4,0
1662,831.08,0.09,13.0,0
1663,831.58,0.07,10.9,0
1664,832.07,0.06,12.3,0
1665,832.57,0.07,14.6,0
1666,833.07,0.07,12.8,0
1667,833.57,0.06,14.3,0
1668,834.07,0.05,13.0,0
1669,834.57,0.06,14.4,0
1670,835.07,0.07,14.8,0
1671,835.58,0.07,17.5,0
1672,836.08,0.10,18.3,0
1673,836.59,0.06,10.9,0
1674,837.08,0.09,17.2,0
1675,837.58,0.04,10.2,0
1676,838.08,0.09,16.3,0
1677,838.57,0.10,18.6,0
1678,839.07,0.09,14.5,0
1679,839.57,0.06,12.0,0
1680,840.07,0.07,15.2,0
1681,840.57,0.07,15.2,0
1682,841.07,0.04,13.2,0
1683,841.58,0.02,9.2,0
1684,842.07,0.05,13.6,0
1685,842.57,0.06,13.1,0
1686,843.07,0.04,9.7,0
1687,843.58,0.07,17.2,0
1688,844.08,0.02,11.2,0
1689,844.59,0.05,12.9,0
1690,845.09,0.06,16.0,0
1691,845.59,0.05,13.8,0
1692,846.10,0.07,16.4,0
1693,846.60,0.07,18.3,0
1694,847.09,0.05,12.1,0
1695,847.58,0.04,11.7,0
1696,848.08,0.09,18.8,0
1697,848.58,0.09,19.8,0
1698,849.07,0.05,13.1,0
1699,849.57,0.07,16.7,0
1700,850.08,0.02,12.5,0
1701,850.56,0.06,15.4,0
1702,851.07,0.02,12.5,0
1703,851.55,0.05,17.0,0
1704,852.05,0.07,17.7,0
1705,852.55,0.04,13.0,0
1706,853.04,0.04,13.9,0
1707,853.61,0.07,18.7,0
1708,854.11,0.02,10.8,0
1709,854.61,0.05,15.2,0
1710,855.12,0.02,11.8,0
1711,855.62,0.02,13.6,0
1712,856.11,0.05,17.1,0
1713,856.61,0.05,16.2,0
1714,857.12,0.04,15.0,0
1715,857.62,0.05,15.4,0
1716,858.04,0.04,14.1,0
1717,858.54,0.02,11.0,0
1718,859.04,0.09,20.2,0
1719,859.54,0.04,15.1,0
1720,860.04,0.05,14.6,0
1721,860.61,0.04,14.2,0
1722,861.11,0.02,12.9,0
1723,861.60,0.02,13.9,0
1724,862.10,0.06,17.8,0
1725,862.60,0.04,14.3,0
1726,863.11,0.01,12.7,0
1727,863.61,0.04,16.1,0
1728,864.11,0.05,15.6,0
1729,864.61,0.02,13.1,0
1730,865.11,0.06,17.8,0
1731,865.61,0.06,17.0,0
1732,866.11,0.04,17.2,0
1733,866.60,0.00,10.5,0
1734,867.10,0.02,14.1,0
1735,867.59,0.02,14.1,0
1736,868.09,0.05,16.7,0
1737,868.59,0.06,17.1,0
1738,869.09,0.02,11.4,0
1739,869.58,0.06,19.9,0
1740,870.08,0.00,13.4,0
1741,870.59,0.04,16.4,0
1742,871.09,0.02,13.3,0
1743,871.58,0.01,12.9,0
1744,872.07,0.02,16.1,0
1745,872.57,0.04,16.4,0
1746,873.08,0.04,18.3,0
1747,873.59,0.02,17.0,0
1748,874.09,0.05,17.7,0
1749,874.59,0.00,13.5,0
1750,875.09,0.01,14.8,0
1751,875.58,0.02,16.1,0
1752,876.09,0.02,14.3,0
1753,876.58,0.01,11.2,0
1754,877.08,0.05,19.7,0
1755,877.59,0.04,16.5,0
1756,878.10,0.02,16.2,0
1757,878.60,0.01,14.0,0
1758,879.11,0.01,12.2,0
1759,879.62,0.02,16.2,0
1760,880.04,0.00,11.9,0
1761,880.61,0.01,15.9,0
1762,881.11,0.02,17.2,0
1763,881.61,0.00,12.8,0
1764,882.12,0.00,13.7,0
1765,882.61,0.02,16.3,0
1766,883.10,0.01,15.0,0
1767,883.59,0.00,11.8,0
1768,884.09,0.01,15.9,0
1769,884.59,0.01,14.1,0
1770,885.09,0.02,15.4,0
1771,885.58,-0.01,11.5,0
1772,886.09,0.01,15.0,0
1773,886.58,0.00,13.7,0
1774,887.08,0.00,12.8,0
1775,887.57,0.00,11.9,0
1776,888.07,0.01,16.9,0
1777,888.56,0.01,14.1,0
1778,889.06,0.01,17.8,0
1779,889.56,0.01,15.1,0
1780,890.05,0.01,13.2,0
1781,890.55,0.01,14.1,0
1782,891.04,-0.01,13.4,0
1783,891.61,0.00,13.8,0
1784,892.11,0.00,13.8,0
1785,892.62,0.02,18.2,0
1786,893.12,0.02,19.1,0
1787,893.62,-0.01,13.4,0
1788,894.12,0.01,18.7,0
1789,894.62,0.00,13.8,0
1790,895.05,-0.02,10.3,0
1791,895.62,0.01,17.9,0
1792,896.11,-0.04,11.8,0
1793,896.60,0.01,16.9,0
1794,897.11,0.01,16.0,0
1795,897.61,0.01,17.8,0
1796,898.11,-0.01,14.3,0
1797,898.60,0.00,15.6,0
1798,899.09,0.02,15.4,0
1799,899.59,0.01,16.0,0
1800,900.09,-0.02,11.2,0
1801,900.59,-0.01,15.3,0
1802,901.09,0.01,16.0,0
1803,901.59,-0.01,12.5,0
1804,902.08,0.01,16.9,0
1805,902.59,0.00,12.9,0
1806,903.08,-0.01,12.5,0
1807,903.59,-0.02,10.4,0
1808,904.10,0.00,15.6,0
1809,904.61,0.02,18.2,0
1810,905.12,0.00,14.7,0
1811,905.62,0.00,16.5,0
1812,906.11,-0.02,12.1,0
1813,906.61,0.00,16.6,0
1814,907.10,0.00,15.6,0
1815,907.59,0.01,16.0,0
1816,908.10,0.00,19.2,0
1817,908.61,-0.01,11.6,0
1818,909.09,-0.01,13.4,0
1819,909.58,-0.05,10.4,0
1820,910.09,-0.02,13.0,0
1821,910.58,-0.01,13.4,0
1822,911.07,-0.02,13.0,0
1823,911.57,0.00,16.5,0
1824,912.05,0.02,18.2,0
1825,912.55,-0.01,13.4,0
1826,913.12,-0.06,7.2,0
1827,913.62,-0.01,14.3,0
1828,914.12,-0.04,10.8,0
1829,914.62,-0.02,13.0,0
1830,915.04,0.04,20.3,0
1831,915.62,-0.02,9.3,0
1832,916.05,-0.02,10.3,0
1833,916.55,0.02,19.8,0
1834,917.07,-0.04,11.7,0
1835,917.57,0.00,13.7,0
1836,918.07,-0.01,15.2,0
1837,918.57,-0.02,14.8,0
1838,919.07,-0.01,14.2,0
1839,919.57,-0.01,15.1,0
1840,920.08,-0.02,12.9,0
1841,920.57,0.00,17.3,0
1842,921.07,0.00,16.4,0
1843,921.56,0.01,15.9,0
1844,922.07,-0.01,15.1,0
1845,922.57,0.00,15.4,0
1846,923.06,0.00,15.5,0
1847,923.55,-0.02,11.0,0
1848,924.05,-0.02,11.9,0
1849,924.56,0.04,22.8,0
1850,925.06,-0.01,13.2,0
1851,925.57,0.01,16.7,0
1852,926.06,-0.04,10.6,0
1853,926.55,-0.04,13.4,0
1854,927.05,0.01,17.6,0
1855,927.56,-0.04,9.7,0
1856,928.06,-0.04,13.4,0
1857,928.57,-0.02,14.6,0
1858,929.07,-0.06,8.0,0
1859,929.57,-0.01,13.1,0
1860,930.08,-0.01,14.0,0
1861,930.58,-0.01,14.0,0
1862,931.08,-0.06,8.9,0
1863,931.60,0.00,17.0,0
1864,932.10,-0.01,12.2,0
1865,932.61,-0.01,13.1,0
1866,933.10,-0.02,12.7,0
1867,933.59,-0.05,12.9,0
1868,934.09,-0.02,14.5,0
1869,934.57,0.01,19.4,0
1870,935.09,0.01,17.4,0
1871,935.58,-0.02,11.7,0
1872,936.07,-0.04,12.2,0
1873,936.57,-0.02,11.7,0
1874,937.07,-0.04,13.1,0
1875,937.57,0.00,16.1,0
1876,938.06,-0.04,10.3,0
1877,938.56,0.00,16.0,0
1878,939.05,-0.01,13.8,0
1879,939.55,-0.04,12.2,0
1880,940.12,-0.04,12.1,0
1881,940.62,-0.02,15.3,0
1882,941.11,-0.02,13.4,0
1883,941.60,-0.02,13.4,0
1884,942.09,-0.04,11.2,0
1885,942.60,-0.04,11.2,0
1886,943.10,-0.04,10.3,0
1887,943.59,-0.01,15.6,0
1888,944.08,-0.02,12.4,0
1889,944.58,-0.05,11.7,0
1890,945.08,-0.01,14.6,0
1891,945.57,-0.02,13.3,0
1892,946.08,-0.04,11.1,0
1893,946.58,-0.04,12.0,0
1894,947.09,0.00,15.8,0
1895,947.60,-0.04,9.3,0
1896,948.11,-0.04,11.1,0
1897,948.62,-0.05,9.8,0
1898,949.12,-0.01,14.5,0
1899,949.62,-0.02,16.0,0
1900,950.04,-0.05,9.8,0
1901,950.61,-0.02,14.1,0
1902,951.11,-0.04,11.0,0
1903,951.54,-0.02,11.4,0
1904,952.11,0.00,15.8,0
1905,952.61,-0.02,13.2,0
1906,953.10,-0.02,11.3,0
1907,953.59,-0.01,14.5,0
1908,954.08,-0.01,13.5,0
1909,954.57,-0.02,14.1,0
1910,955.09,0.00,15.7,0
1911,955.57,-0.02,11.3,0
1912,956.06,-0.02,12.2,0
1913,956.55,0.01,17.0,0
1914,957.12,0.00,12.9,0
1915,957.54,-0.05,10.5,0
1916,958.04,-0.01,15.3,0
1917,958.61,-0.01,14.4,0
1918,959.11,0.02,20.1,0
1919,959.60,-0.02,11.2,0
1920,960.11,-0.01,15.3,0
1921,960.61,0.01,15.1,0
1922,961.10,-0.02,12.1,0
1923,961.59,-0.05,10.4,0
1924,962.09,-0.01,15.2,0
1925,962.58,-0.04,11.7,0
1926,963.08,0.00,15.6,0
1927,963.58,-0.01,13.4,0
1928,964.08,-0.02,11.1,0
1929,964.57,-0.01,14.3,0
1930,965.08,-0.02,12.0,0
1931,965.58,-0.02,12.0,0
1932,966.08,-0.04,10.8,0
1933,966.58,-0.04,10.7,0
1934,967.08,-0.01,14.2,0
1935,967.57,0.00,14.6,0
1936,968.07,-0.02,11.0,0
1937,968.56,-0.02,12.9,0
1938,969.06,0.01,18.6,0
1939,969.57,-0.01,14.1,0
1940,970.08,-0.02,12.9,0
1941,970.59,-0.01,15.0,0
1942,971.09,-0.04,9.7,0
1943,971.60,-0.01,13.2,0
1944,972.11,-0.01,15.0,0
1945,972.60,-0.04,11.5,0
1946,973.11,0.00,15.4,0
1947,973.60,-0.04,11.5,0
1948,974.10,-0.04,12.4,0
1949,974.59,0.00,15.4,0
1950,975.09,-0.04,9.6,0
1951,975.59,-0.02,13.6,0
1952,976.09,-0.02,11.8,0
1953,976.59,-0.02,11.8,0
1954,977.09,-0.04,10.5,0
1955,977.61,0.00,15.2,0
1956,978.12,-0.01,13.1,0
1957,978.60,-0.04,10.5,0
1958,979.11,-0.02,12.7,0
1959,979.54,0.00,16.1,0
1960,980.11,-0.05,8.2,0
1961,980.62,0.01,16.5,0
1962,981.12,-0.01,11.2,0
1963,981.62,-0.02,10.8,0
1964,982.12,-0.01,13.9,0
1965,982.61,-0.04,10.4,0
1966,983.12,-0.02,14.4,0
1967,983.55,-0.02,10.8,0
1968,984.12,-0.01,14.8,0
1969,984.54,-0.01,15.7,0
1970,985.12,-0.02,11.6,0
1971,985.60,0.00,15.2,0
1972,986.09,-0.02,11.6,0
1973,986.57,-0.04,11.2,0
1974,987.08,0.00,17.8,0
1975,987.58,-0.04,9.4,0
1976,988.07,0.00,15.1,0
1977,988.57,-0.02,11.6,0
1978,989.07,-0.04,10.2,0
1979,989.56,-0.02,13.4,0
1980,990.05,-0.01,13.7,0
1981,990.55,-0.01,11.9,0
1982,991.04,-0.02,11.5,0
1983,991.60,-0.02,12.4,0
1984,992.10,-0.02,12.4,0
1985,992.61,-0.01,12.8,0
1986,993.11,-0.02,10.6,0
1987,993.61,0.00,15.0,0
1988,994.12,0.00,14.9,0
1989,994.61,-0.04,9.2,0
1990,995.12,-0.01,12.7,0
1991,995.61,-0.02,11.4,0
1992,996.11,-0.02,12.4,0
1993,996.61,-0.02,11.4,0
1994,997.11,-0.04,12.0,0
1995,997.61,-0.02,13.2,0
1996,998.11,0.01,18.9,0
1997,998.60,-0.05,10.6,0
1998,999.10,0.00,14.9,0
1999,999.61,-0.02,11.4,0
2000,1000.10,-0.05,9.7,0
2001,1000.58,-0.04,10.0,0
2002,1001.07,0.00,15.7,0
2003,1001.57,0.00,13.9,0
2004,1002.06,-0.04,9.1,0
2005,1002.56,-0.02,11.3,0
2006,1003.06,-0.02,10.4,0
2007,1003.56,0.00,14.7,0
2008,1004.06,-0.01,15.3,0
2009,1004.56,-0.04,9.0,0
2010,1005.07,-0.02,11.2,0
2011,1005.55,0.01,15.1,0
2012,1006.05,-0.01,13.4,0
2013,1006.62,-0.04,9.9,0
2014,1007.11,-0.04,12.7,0
2015,1007.62,-0.02,11.2,0
2016,1008.11,-0.05,11.4,0
2017,1008.60,-0.02,12.1,0
2018,1009.11,-0.04,9.9,0
2019,1009.60,-0.04,8.9,0
2020,1010.12,-0.01,11.5,0
2021,1010.61,0.00,14.6,0
2022,1011.11,-0.01,11.5,0
2023,1011.54,0.00,13.7,0
2024,1012.04,-0.01,11.5,0
2025,1012.62,-0.02,12.9,0
2026,1013.04,-0.01,12.4,0
2027,1013.61,-0.02,11.1,0
2028,1014.11,-0.05,9.4,0
2029,1014.62,-0.05,10.3,0
2030,1015.05,-0.01,11.4,0
2031,1015.55,-0.02,12.0,0
2032,1016.06,-0.04,9.8,0
2033,1016.54,0.00,15.5,0
2034,1017.12,-0.06,7.1,0
2035,1017.56,-0.04,11.5,0
2036,1018.07,-0.02,12.8,0
2037,1018.56,-0.01,13.2,0
2038,1019.06,-0.04,8.8,0
2039,1019.56,-0.04,10.6,0
2040,1020.07,0.00,14.4,0
2041,1020.56,-0.02,11.8,0
2042,1021.05,0.00,14.5,0
2043,1021.54,-0.02,10.0,0
2044,1022.12,0.00,14.4,0
2045,1022.62,-0.01,12.2,0
2046,1023.12,-0.02,10.9,0
2047,1023.62,0.00,15.3,0
2048,1024.11,-0.01,12.2,0
2049,1024.62,0.00,13.4,0
2050,1025.12,-0.01,12.1,0
2051,1025.62,0.00,13.4,0
2052,1026.04,0.00,15.2,0
2053,1026.54,-0.04,5.9,0
2054,1027.11,-0.04,11.4,0
2055,1027.61,-0.01,13.9,0
2056,1028.12,-0.01,13.9,0
2057,1028.61,-0.01,14.9,0
2058,1029.11,-0.01,11.2,0
2059,1029.60,-0.01,11.1,0
2060,1030.10,-0.01,13.9,0
2061,1030.61,-0.02,9.9,0
2062,1031.12,-0.04,9.5,0
2063,1031.61,-0.01,13.0,0
2064,1032.11,-0.01,12.0,0
2065,1032.59,-0.05,7.2,0
2066,1033.10,-0.02,11.6,0
2067,1033.60,0.00,12.4,0
2068,1034.09,-0.02,8.9,0
2069,1034.59,-0.04,12.2,0
2070,1035.10,-0.01,13.8,0
2071,1035.59,-0.02,10.7,0
2072,1036.08,0.01,14.5,0
2073,1036.59,-0.01,12.9,0
2074,1037.09,-0.01,11.9,0
2075,1037.59,-0.02,13.4,0
2076,1038.10,0.00,15.9,0
2077,1038.59,-0.02,9.7,0
2078,1039.09,-0.01,10.0,0
2079,1039.58,-0.01,9.1,0
2080,1040.09,-0.01,10.1,0
2081,1040.59,-0.01,15.5,0
2082,1041.09,-0.02,11.5,0
2083,1041.61,-0.01,13.7,0
2084,1042.12,0.01,15.3,0
2085,1042.61,-0.02,10.6,0
2086,1043.11,-0.04,9.2,0
2087,1043.60,-0.02,12.4,0
2088,1044.11,-0.01,10.9,0
2089,1044.61,-0.04,12.0,0
2090,1045.10,-0.02,12.3,0
2091,1045.61,0.01,15.2,0
2092,1046.10,0.01,14.4,0
2093,1046.59,-0.02,8.6,0
2094,1047.09,-0.02,11.4,0
2095,1047.59,0.00,14.0,0
2096,1048.09,-0.04,10.1,0
2097,1048.58,0.00,14.9,0
2098,1049.08,0.00,13.9,0
2099,1049.58,0.00,13.0,0
2100,1050.09,0.00,13.9,0
2101,1050.58,-0.01,13.5,0
2102,1051.07,0.00,14.8,0
2103,1051.57,-0.02,9.5,0
2104,1052.07,0.01,13.3,0
2105,1052.57,0.00,12.0,0
2106,1053.08,-0.04,9.1,0
2107,1053.58,-0.01,12.6,0
2108,1054.08,-0.01,11.6,0
2109,1054.56,0.00,14.8,0
2110,1055.05,0.00,12.0,0
2111,1055.62,-0.01,10.7,0
2112,1056.04,-0.04,9.1,0
2113,1056.54,-0.04,7.2,0
2114,1057.12,-0.04,10.9,0
2115,1057.62,-0.04,10.8,0
2116,1058.12,-0.01,12.5,0
2117,1058.61,-0.04,9.0,0
2118,1059.10,-0.02,10.2,0
2119,1059.59,-0.02,9.3,0
2120,1060.08,-0.01,8.7,0
2121,1060.56,0.00,12.8,0
2122,1061.07,-0.02,12.1,0
2123,1061.58,0.02,17.2,0
2124,1062.08,-0.04,6.2,0
2125,1062.58,-0.01,14.2,0
2126,1063.07,-0.02,12.0,0
2127,1063.56,-0.01,12.4,0
2128,1064.07,-0.02,10.2,0
2129,1064.56,-0.04,9.8,0
2130,1065.13,-0.01,13.3,0
2131,1065.62,-0.01,13.2,0
2132,1066.11,0.00,12.7,0
2133,1066.61,-0.02,8.3,0
2134,1067.10,0.00,13.6,0
2135,1067.59,0.00,13.6,0
2136,1068.10,-0.02,11.0,0
2137,1068.61,-0.01,12.3,0
2138,1069.10,-0.01,12.3,0
2139,1069.58,-0.02,10.0,0
2140,1070.08,-0.02,11.0,0
2141,1070.57,-0.06,5.3,0
2142,1071.08,0.00,15.3,0
2143,1071.58,-0.04,7.8,0
2144,1072.08,-0.02,12.8,0
2145,1072.58,-0.01,12.2,0
2146,1073.09,-0.01,10.4,0
2147,1073.58,0.01,13.9,0
2148,1074.08,0.00,12.5,0
2149,1074.58,-0.04,8.7,0
2150,1075.07,0.01,16.7,0
2151,1075.56,-0.01,10.3,0
2152,1076.05,0.01,12.0,0
2153,1076.55,-0.04,5.9,0
2154,1077.04,-0.02,11.8,0
2155,1077.54,0.04,18.2,0
2156,1078.12,-0.05,5.4,0
2157,1078.61,-0.01,14.9,0
2158,1079.12,-0.01,11.2,0
2159,1079.54,-0.04,7.7,0
2160,1080.11,0.01,15.7,0
2161,1080.61,-0.02,9.0,0
2162,1081.11,0.00,13.4,0
2163,1081.61,0.01,14.7,0
2164,1082.10,-0.05,5.4,0
2165,1082.60,0.01,16.4,0
2166,1083.10,-0.01,13.0,0
2167,1083.61,-0.02,11.7,0
2168,1084.12,0.00,14.2,0
2169,1084.62,0.01,12.8,0
2170,1085.12,0.00,12.4,0
2171,1085.61,-0.01,12.0,0
2172,1086.12,0.00,12.4,0
2173,1086.54,-0.02,9.8,0
2174,1087.04,-0.01,10.2,0
2175,1087.55,-0.02,9.8,0
2176,1088.05,-0.02,8.0,0
2177,1088.55,-0.02,10.7,0
2178,1089.05,-0.01,11.1,0
2179,1089.55,0.00,10.5,0
2180,1090.05,-0.01,8.3,0
2181,1090.55,-0.04,8.5,0
2182,1091.05,-0.01,12.9,0
2183,1091.56,0.01,13.6,0
2184,1092.06,-0.01,11.9,0
2185,1092.55,0.00,12.3,0
2186,1093.11,0.01,12.7,0
2187,1093.60,-0.02,9.7,0
2188,1094.10,-0.02,8.8,0
2189,1094.60,-0.01,13.7,0
2190,1095.09,-0.02,10.6,0
2191,1095.59,0.00,11.3,0
2192,1096.10,-0.01,12.8,0
2193,1096.61,-0.02,7.0,0
2194,1097.10,-0.02,8.8,0
2195,1097.60,0.00,13.1,0
2196,1098.11,0.00,13.1,0
2197,1098.61,0.00,10.4,0
2198,1099.12,-0.01,12.7,0
2199,1099.54,0.00,14.0,0
2200,1100.04,-0.05,8.0,0
2201,1100.55,-0.02,8.7,0
2202,1101.04,0.00,11.3,0
2203,1101.54,-0.06,2.0,0
2204,1102.11,-0.01,14.6,0
2205,1102.61,0.00,12.2,0
2206,1103.11,-0.02,10.5,0
2207,1103.61,0.00,11.2,0
2208,1104.11,0.00,8.5,0
2209,1104.61,0.00,13.1,0
2210,1105.11,-0.01,11.8,0
2211,1105.62,-0.01,10.9,0
2212,1106.04,-0.01,12.7,0
2213,1106.54,-0.01,9.9,0
2214,1107.04,-0.02,9.5,0
2215,1107.61,0.01,13.4,0
2216,1108.11,0.02,15.6,0
2217,1108.61,-0.02,6.7,0
2218,1109.10,-0.01,9.9,0
2219,1109.60,0.00,12.1,0
2220,1110.10,-0.04,10.1,0
2221,1110.59,0.00,12.1,0
2222,1111.11,-0.01,9.9,0
2223,1111.62,-0.02,7.7,0
2224,1112.12,0.01,12.4,0
2225,1112.62,-0.02,7.6,0
2226,1113.12,-0.04,10.0,0
2227,1113.62,-0.01,10.7,0
2228,1114.04,-0.01,11.7,0
2229,1114.62,-0.02,8.5,0
2230,1115.10,-0.04,9.0,0
2231,1115.60,-0.01,10.7,0
2232,1116.09,-0.01,10.7,0
2233,1116.60,0.01,13.3,0
2234,1117.10,-0.01,8.9,0
2235,1117.61,-0.02,7.6,0
2236,1118.11,0.00,12.0,0
2237,1118.61,-0.01,8.8,0
2238,1119.12,-0.04,7.2,0
2239,1119.60,-0.01,12.5,0
2240,1120.10,0.02,16.4,0
2241,1120.59,-0.05,5.8,0
2242,1121.08,-0.02,12.2,0
2243,1121.57,0.00,12.9,0
2244,1122.08,-0.01,12.5,0
2245,1122.58,0.01,11.4,0
2246,1123.09,-0.02,7.5,0
2247,1123.59,-0.01,11.6,0
2248,1124.10,-0.01,9.7,0
2249,1124.58,-0.02,9.3,0
2250,1125.06,-0.02,8.3,0
2251,1125.56,0.00,11.9,0
2252,1126.07,-0.01,12.4,0
2253,1126.56,-0.01,11.5,0
2254,1127.07,-0.04,7.1,0
2255,1127.56,0.00,12.8,0
2256,1128.07,-0.01,10.6,0
2257,1128.58,-0.01,7.9,0
2258,1129.08,-0.04,8.0,0
2259,1129.57,-0.02,9.3,0
2260,1130.07,-0.05,7.6,0
2261,1130.57,0.00,10.9,0
2262,1131.07,-0.02,9.3,0
2263,1131.57,-0.02,8.3,0
2264,1132.07,0.00,12.7,0
2265,1132.58,-0.01,12.3,0
2266,1133.08,-0.02,9.2,0
2267,1133.56,-0.01,10.5,0
2268,1134.07,-0.01,9.6,0
2269,1134.57,0.00,11.8,0
2270,1135.06,-0.02,10.1,0
2271,1135.57,-0.02,8.3,0
2272,1136.07,0.01,13.0,0
2273,1136.57,0.01,12.1,0
2274,1137.08,-0.02,7.4,0
2275,1137.59,-0.01,13.2,0
2276,1138.07,0.01,13.1,0
2277,1138.56,-0.02,9.1,0
2278,1139.06,0.00,12.6,0
2279,1139.55,-0.02,8.2,0
2280,1140.05,-0.02,9.1,0
2281,1140.55,-0.02,11.0,0
2282,1141.04,-0.01,11.3,0
2283,1141.54,-0.02,11.0,0
2284,1142.04,-0.01,10.4,0
2285,1142.54,-0.01,10.4,0
2286,1143.04,-0.02,9.1,0
2287,1143.54,-0.01,8.5,0
2288,1144.04,0.01,12.0,0
2289,1144.54,0.00,10.7,0
2290,1145.04,-0.01,9.4,0
2291,1145.54,-0.01,8.5,0
2292,1146.12,0.01,12.9,0
2293,1146.61,-0.02,10.9,0
2294,1147.12,0.00,12.5,0
2295,1147.60,-0.01,10.3,0
2296,1148.09,-0.01,9.4,0
2297,1148.59,-0.02,8.1,0
2298,1149.10,-0.02,7.2,0
2299,1149.60,-0.05,5.6,0
2300,1150.10,-0.02,10.8,0
2301,1150.59,-0.01,11.2,0
2302,1151.08,0.00,11.6,0
2303,1151.57,-0.02,9.0,0
2304,1152.06,0.01,11.9,0
2305,1152.54,0.00,12.5,0
2306,1153.11,-0.02,8.0,0
2307,1153.62,-0.02,8.1,0
2308,1154.12,-0.01,9.3,0
2309,1154.61,-0.01,10.3,0
2310,1155.11,0.01,11.9,0
2311,1155.61,-0.02,7.1,0
2312,1156.11,-0.05,6.4,0
2313,1156.62,-0.02,10.8,0
2314,1157.04,-0.04,4.1,0
2315,1157.54,0.00,12.4,0
2316,1158.11,0.00,10.6,0
2317,1158.61,0.02,12.3,0
2318,1159.11,-0.04,6.7,0
2319,1159.61,-0.02,8.9,0
2320,1160.12,-0.01,10.2,0
2321,1160.61,0.00,10.6,0
2322,1161.11,0.01,13.7,0
2323,1161.61,-0.02,7.1,0
2324,1162.10,0.00,11.5,0
2325,1162.59,-0.01,12.0,0
2326,1163.10,-0.02,8.0,0
2327,1163.60,0.00,11.5,0
2328,1164.10,-0.01,11.1,0
2329,1164.61,-0.01,9.2,0
2330,1165.11,0.01,13.6,0
2331,1165.62,-0.01,9.2,0
2332,1166.11,0.00,11.4,0
2333,1166.61,-0.01,9.2,0
2334,1167.11,-0.02,9.8,0
2335,1167.61,0.00,12.3,0
2336,1168.11,0.02,12.1,0
2337,1168.54,0.00,11.4,0
2338,1169.12,-0.01,9.2,0
2339,1169.54,0.00,11.4,0
2340,1170.12,0.01,11.8,0
2341,1170.54,-0.02,8.8,0
2342,1171.11,-0.02,9.7,0
2343,1171.61,-0.02,8.8,0
2344,1172.11,0.00,11.4,0
2345,1172.60,-0.04,7.5,0
2346,1173.11,0.02,15.7,0
2347,1173.61,-0.01,11.0,0
2348,1174.12,0.00,10.4,0
2349,1174.54,-0.01,11.0,0
2350,1175.12,0.00,11.3,0
2351,1175.61,-0.01,9.1,0
2352,1176.11,-0.04,7.4,0
2353,1176.61,0.02,14.8,0
2354,1177.10,-0.01,7.3,0
2355,1177.59,-0.02,6.9,0
2356,1178.09,0.00,13.2,0
2357,1178.60,0.00,9.5,0
2358,1179.10,0.00,10.4,0
2359,1179.61,0.00,11.3,0
2360,1180.12,-0.02,9.7,0
2361,1180.61,-0.01,8.2,0
2362,1181.10,0.00,11.3,0
2363,1181.60,-0.01,10.0,0
2364,1182.08,-0.01,9.1,0
2365,1182.57,-0.01,10.0,0
2366,1183.05,-0.02,8.7,0
2367,1183.62,-0.02,9.6,0
2368,1184.04,-0.02,7.8,0
2369,1184.54,0.00,11.3,0
2370,1185.04,-0.01,5.4,0
2371,1185.54,0.01,10.7,0
2372,1186.05,-0.02,7.8,0
2373,1186.55,-0.02,8.7,0
2374,1187.12,0.01,12.6,0
2375,1187.54,-0.02,7.8,0
2376,1188.12,-0.02,7.8,0
2377,1188.62,0.05,17.3,0
2378,1189.12,0.00,7.6,0
2379,1189.54,-0.02,7.8,0
2380,1190.11,0.02,14.8,0
2381,1190.60,-0.01,8.1,0
2382,1191.10,0.00,11.3,0
2383,1191.59,0.02,13.9,0
2384,1192.10,-0.01,6.3,0
2385,1192.59,0.01,12.6,0
2386,1193.09,0.00,13.1,0
2387,1193.60,-0.04,6.5,0
2388,1194.10,-0.01,8.1,0
2389,1194.59,-0.06,3.8,0
2390,1195.10,-0.01,9.0,0
2391,1195.60,-0.01,7.2,0
2392,1196.10,0.00,12.2,0
2393,1196.61,-0.01,9.0,0
2394,1197.10,-0.02,8.6,0
2395,1197.59,0.00,11.2,0
2396,1198.10,-0.01,9.0,0
2397,1198.61,0.00,10.3,0
2398,1199.12,0.01,12.5,0
2399,1199.62,0.01,11.6,0
2400,1200.04,0.01,13.4,0
2401,1200.61,-0.01,8.0,0
2402,1201.11,-0.02,7.7,0
2403,1201.61,-0.01,10.8,0
2404,1202.12,0.00,11.2,0
2405,1202.54,0.00,11.2,0
2406,1203.11,-0.02,7.6,0
2407,1203.61,0.01,14.3,0
2408,1204.10,0.00,9.3,0
2409,1204.61,-0.01,8.1,0
2410,1205.11,0.00,9.3,0
2411,1205.61,-0.01,9.0,0
2412,1206.10,0.00,9.3,0
2413,1206.60,-0.01,9.9,0
2414,1207.10,-0.04,6.4,0
2415,1207.61,0.00,11.1,0
2416,1208.11,0.01,13.3,0
2417,1208.62,0.01,12.4,0
2418,1209.12,-0.01,8.0,0
2419,1209.54,0.00,11.1,0
2420,1210.04,-0.01,8.0,0
2421,1210.55,-0.01,8.0,0
2422,1211.05,-0.05,5.1,0
2423,1211.55,0.04,15.0,0
