Sample,Timestamp,Raw Encoder Reading,Target Motor Steps,Current Error,PID I Term,Phase Shift
532,532.08,-9889,-120.68,0.04,-9.6,0
533,533.09,-9916,-120.94,0.11,-9.5,0
534,534.11,-9934,-121.19,0.07,-9.5,0
535,535.12,-9954,-121.44,0.06,-9.4,0
536,536.05,-9973,-121.68,0.06,-9.3,0
537,537.07,-9995,-121.93,0.07,-9.3,0
538,538.09,-10011,-122.18,0.02,-9.2,0
539,539.11,-10032,-122.44,0.02,-9.2,0
540,540.11,-10046,-122.69,-0.06,-9.2,0
541,541.05,-10068,-122.93,-0.02,-9.3,0
542,542.06,-10083,-123.18,-0.10,-9.4,0
543,543.08,-10102,-123.43,-0.12,-9.5,0
544,544.10,-10126,-123.69,-0.09,-9.6,0
545,545.12,-10147,-123.94,-0.07,-9.6,0
546,546.12,-10169,-124.19,-0.06,-9.7,0
547,547.05,-10195,-124.43,0.02,-9.7,0
548,548.07,-10219,-124.68,0.06,-9.7,0
549,549.08,-10241,-124.93,0.07,-9.6,0
550,550.08,-10264,-125.18,0.11,-9.5,0
551,551.08,-10282,-125.43,0.07,-9.4,0
552,552.11,-10303,-125.69,0.07,-9.4,0
553,553.13,-10319,-125.94,0.02,-9.3,0
554,554.13,-10340,-126.20,0.02,-9.3,0
555,555.05,-10354,-126.43,-0.04,-9.3,0
556,556.07,-10375,-126.68,-0.04,-9.4,0
557,557.08,-10394,-126.93,-0.05,-9.4,0
558,558.08,-10410,-127.18,-0.11,-9.5,0
559,559.10,-10431,-127.44,-0.11,-9.6,0
560,560.12,-10453,-127.69,-0.10,-9.7,0
561,561.05,-10470,-127.92,-0.12,-9.8,0
562,562.06,-10499,-128.18,-0.01,-9.9,0
563,563.08,-10523,-128.43,0.02,-9.9,0
564,564.10,-10543,-128.69,0.01,-9.9,0
565,565.11,-10567,-128.94,0.05,-9.8,0
566,566.06,-10590,-129.18,0.10,-9.8,0
567,567.07,-10610,-129.43,0.09,-9.7,0
568,568.08,-10627,-129.68,0.04,-9.6,0
569,569.10,-10650,-129.94,0.06,-9.5,0
570,570.12,-10665,-130.19,0.00,-9.5,0
571,571.05,-10686,-130.42,0.02,-9.5,0
572,572.06,-10702,-130.68,-0.04,-9.5,0
573,573.07,-10721,-130.93,-0.06,-9.5,0
574,574.08,-10739,-131.18,-0.10,-9.6,0
575,575.10,-10758,-131.44,-0.11,-9.7,0
576,576.12,-10776,-131.69,-0.15,-9.8,0
577,577.05,-10801,-131.92,-0.07,-9.9,0
578,578.07,-10823,-132.18,-0.06,-10.0,0
579,579.09,-10848,-132.43,-0.01,-10.0,0
580,580.09,-10874,-132.69,0.05,-10.0,0
581,581.12,-10900,-132.94,0.11,-9.9,0
582,582.04,-10916,-133.17,0.07,-9.8,0
583,583.06,-10939,-133.43,0.10,-9.7,0
584,584.08,-10958,-133.68,0.09,-9.6,0
585,585.07,-10976,-133.93,0.05,-9.5,0
586,586.08,-10991,-134.18,-0.01,-9.5,0
587,587.10,-11016,-134.44,0.04,-9.5,0
588,588.12,-11029,-134.69,-0.06,-9.5,0
589,589.06,-11049,-134.93,-0.05,-9.5,0
590,590.05,-11066,-135.18,-0.10,-9.6,0
591,591.07,-11088,-135.43,-0.09,-9.7,0
592,592.08,-11106,-135.68,-0.11,-9.8,0
593,593.11,-11130,-135.94,-0.07,-9.9,0
594,594.12,-11152,-136.19,-0.06,-10.0,0
595,595.06,-11178,-136.43,0.02,-10.0,0
596,596.07,-11200,-136.68,0.04,-10.0,0
597,597.08,-11221,-136.93,0.04,-9.9,0
598,598.10,-11248,-137.19,0.12,-9.9,0
599,599.12,-11267,-137.44,0.10,-9.8,0
600,600.12,-11288,-137.69,0.10,-9.6,0
601,601.06,-11307,-137.93,0.10,-9.6,0
602,602.07,-11324,-138.18,0.05,-9.5,0
603,603.10,-11342,-138.44,0.01,-9.5,0
604,604.10,-11360,-138.69,-0.01,-9.5,0
605,605.05,-11374,-138.92,-0.09,-9.5,0
606,606.05,-11396,-139.17,-0.06,-9.6,0
607,607.08,-11412,-139.43,-0.12,-9.7,0
608,608.09,-11435,-139.69,-0.10,-9.8,0
609,609.11,-11459,-139.94,-0.06,-9.9,0
610,610.05,-11479,-140.17,-0.05,-10.0,0
611,611.07,-11501,-140.43,-0.04,-10.0,0
612,612.08,-11527,-140.68,0.02,-10.0,0
613,613.09,-11548,-140.94,0.04,-9.9,0
614,614.11,-11573,-141.19,0.09,-9.8,0
615,615.12,-11594,-141.44,0.09,-9.7,0
616,616.05,-11614,-141.67,0.10,-9.7,0
617,617.06,-11630,-141.93,0.04,-9.6,0
618,618.07,-11649,-142.18,0.02,-9.5,0
619,619.08,-11668,-142.43,0.00,-9.5,0
620,620.09,-11688,-142.69,-0.01,-9.5,0
621,621.08,-11706,-142.93,-0.04,-9.5,0
622,622.10,-11722,-143.19,-0.10,-9.6,0
623,623.12,-11743,-143.44,-0.10,-9.7,0
624,624.06,-11759,-143.68,-0.13,-9.8,0
625,625.07,-11783,-143.93,-0.10,-9.9,0
626,626.07,-11808,-144.18,-0.04,-10.0,0
627,627.08,-11832,-144.43,0.00,-10.0,0
628,628.09,-11855,-144.69,0.02,-10.0,0
629,629.11,-11878,-144.94,0.06,-9.9,0
630,630.12,-11902,-145.19,0.10,-9.8,0
631,631.05,-11919,-145.43,0.07,-9.7,0
632,632.06,-11938,-145.68,0.05,-9.6,0
633,633.08,-11963,-145.93,0.10,-9.5,0
634,634.08,-11978,-146.18,0.04,-9.5,0
635,635.11,-11995,-146.44,-0.01,-9.5,0
636,636.13,-12014,-146.69,-0.04,-9.5,0
637,637.06,-12032,-146.93,-0.05,-9.5,0
638,638.07,-12045,-147.18,-0.15,-9.6,0
639,639.09,-12067,-147.43,-0.13,-9.7,0
640,640.11,-12087,-147.69,-0.15,-9.9,0
641,641.13,-12112,-147.94,-0.10,-10.0,0
642,642.06,-12135,-148.18,-0.05,-10.1,0
643,643.07,-12159,-148.43,0.00,-10.1,0
644,644.08,-12182,-148.68,0.02,-10.1,0
645,645.08,-12205,-148.93,0.05,-10.0,0
646,646.11,-12233,-149.19,0.13,-10.0,0
647,647.13,-12249,-149.45,0.07,-9.9,0
648,648.04,-12265,-149.67,0.05,-9.8,0
649,649.04,-12286,-149.92,0.05,-9.7,0
650,650.05,-12306,-150.18,0.05,-9.7,0
651,651.07,-12328,-150.43,0.06,-9.6,0
652,652.09,-12343,-150.68,-0.01,-9.6,0
653,653.11,-12359,-150.94,-0.07,-9.7,0
654,654.10,-12379,-151.19,-0.07,-9.7,0
655,655.11,-12395,-151.44,-0.13,-9.8,0
656,656.05,-12415,-151.68,-0.12,-9.9,0
657,657.07,-12441,-151.93,-0.06,-10.0,0
658,658.08,-12459,-152.18,-0.10,-10.1,0
659,659.11,-12486,-152.44,-0.02,-10.2,0
660,660.11,-12511,-152.69,0.02,-10.1,0
661,661.05,-12534,-152.92,0.07,-10.1,0
662,662.06,-12557,-153.18,0.11,-10.0,0
663,663.07,-12578,-153.43,0.11,-9.9,0
664,664.08,-12597,-153.68,0.09,-9.9,0
665,665.09,-12617,-153.94,0.09,-9.8,0
666,666.10,-12638,-154.19,0.09,-9.7,0
667,667.12,-12655,-154.44,0.04,-9.6,0
668,668.12,-12672,-154.69,-0.01,-9.6,0
669,669.05,-12685,-154.93,-0.07,-9.6,0
670,670.07,-12705,-155.18,-0.09,-9.7,0
671,671.08,-12725,-155.43,-0.10,-9.8,0
672,672.10,-12743,-155.69,-0.13,-9.9,0
673,673.12,-12766,-155.94,-0.11,-10.0,0
674,674.05,-12787,-156.18,-0.09,-10.1,0
675,675.07,-12813,-156.43,-0.02,-10.2,0
676,676.08,-12837,-156.68,0.01,-10.2,0
677,677.11,-12860,-156.94,0.05,-10.1,0
678,678.12,-12885,-157.19,0.10,-10.1,0
679,679.05,-12908,-157.42,0.15,-10.0,0
680,680.05,-12922,-157.68,0.06,-9.9,0
681,681.07,-12946,-157.93,0.10,-9.8,0
682,682.07,-12961,-158.18,0.04,-9.7,0
683,683.08,-12978,-158.43,-0.01,-9.7,0
684,684.09,-13000,-158.69,0.00,-9.7,0
685,685.12,-13016,-158.94,-0.06,-9.7,0
686,686.05,-13031,-159.17,-0.11,-9.8,0
687,687.06,-13050,-159.43,-0.12,-9.9,0
688,688.08,-13074,-159.68,-0.09,-10.0,0
689,689.09,-13095,-159.93,-0.09,-10.1,0
690,690.11,-13120,-160.19,-0.04,-10.2,0
691,691.13,-13141,-160.44,-0.04,-10.2,0
692,692.05,-13165,-160.67,0.04,-10.2,0
693,693.07,-13190,-160.93,0.09,-10.1,0
694,694.09,-13211,-161.19,0.09,-10.1,0
695,695.11,-13231,-161.44,0.07,-10.0,0
696,696.12,-13252,-161.69,0.07,-9.9,0
697,697.06,-13272,-161.93,0.09,-9.9,0
698,698.07,-13290,-162.18,0.05,-9.8,0
699,699.09,-13311,-162.43,0.05,-9.7,0
700,700.09,-13327,-162.69,0.00,-9.7,0
701,701.11,-13345,-162.94,-0.04,-9.7,0
702,702.04,-13361,-163.17,-0.07,-9.8,0
703,703.05,-13383,-163.42,-0.06,-9.9,0
704,704.07,-13401,-163.68,-0.10,-9.9,0
705,705.08,-13423,-163.93,-0.07,-10.0,0
706,706.08,-13444,-164.18,-0.07,-10.1,0
707,707.08,-13470,-164.43,0.00,-10.1,0
708,708.10,-13495,-164.69,0.05,-10.1,0
709,709.11,-13518,-164.94,0.07,-10.0,0
710,710.11,-13539,-165.19,0.09,-10.0,0
711,711.12,-13559,-165.44,0.07,-9.9,0
712,712.05,-13578,-165.68,0.07,-9.8,0
713,713.06,-13598,-165.93,0.06,-9.8,0
714,714.07,-13615,-166.18,0.02,-9.7,0
715,715.08,-13638,-166.43,0.05,-9.7,0
716,716.10,-13655,-166.69,0.00,-9.7,0
717,717.12,-13672,-166.94,-0.05,-9.7,0
718,718.05,-13693,-167.18,-0.02,-9.7,0
719,719.07,-13708,-167.43,-0.10,-9.8,0
720,720.08,-13732,-167.68,-0.06,-9.9,0
721,721.10,-13752,-167.94,-0.06,-10.0,0
722,722.12,-13774,-168.19,-0.05,-10.0,0
723,723.04,-13796,-168.42,-0.01,-10.1,0
724,724.05,-13820,-168.68,0.02,-10.0,0
725,725.07,-13845,-168.93,0.07,-10.0,0
726,726.07,-13866,-169.18,0.09,-9.9,0
727,727.09,-13884,-169.43,0.05,-9.8,0
728,728.09,-13908,-169.69,0.09,-9.7,0
729,729.12,-13929,-169.94,0.09,-9.6,0
730,730.05,-13947,-170.17,0.07,-9.6,0
731,731.06,-13967,-170.43,0.07,-9.5,0
732,732.08,-13982,-170.68,0.00,-9.5,0
733,733.09,-14000,-170.93,-0.04,-9.5,0
734,734.10,-14021,-171.19,-0.04,-9.6,0
735,735.12,-14041,-171.44,-0.05,-9.6,0
736,736.05,-14059,-171.67,-0.06,-9.7,0
737,737.07,-14081,-171.93,-0.05,-9.8,0
738,738.07,-14102,-172.18,-0.04,-9.8,0
739,739.09,-14123,-172.44,-0.04,-9.8,0
740,740.10,-14150,-172.69,0.04,-9.8,0
741,741.12,-14172,-172.94,0.06,-9.8,0
742,742.05,-14192,-173.18,0.06,-9.7,0
743,743.07,-14212,-173.43,0.05,-9.6,0
744,744.09,-14236,-173.69,0.10,-9.5,0
745,745.11,-14252,-173.94,0.04,-9.5,0
746,746.04,-14273,-174.17,0.06,-9.4,0
747,747.06,-14294,-174.43,0.06,-9.3,0
748,748.08,-14314,-174.68,0.05,-9.3,0
749,749.07,-14329,-174.93,-0.01,-9.3,0
750,750.08,-14350,-175.18,-0.01,-9.3,0
751,751.11,-14368,-175.44,-0.05,-9.4,0
752,752.12,-14387,-175.69,-0.07,-9.5,0
753,753.06,-14407,-175.93,-0.06,-9.5,0
754,754.07,-14429,-176.18,-0.05,-9.5,0
755,755.09,-14454,-176.43,0.00,-9.5,0
756,756.09,-14478,-176.69,0.05,-9.5,0
757,757.11,-14499,-176.94,0.05,-9.5,0
758,758.05,-14517,-177.17,0.04,-9.4,0
759,759.06,-14540,-177.43,0.06,-9.4,0
760,760.07,-14563,-177.68,0.09,-9.3,0
761,761.08,-14579,-177.93,0.04,-9.3,0
762,762.08,-14604,-178.18,0.09,-9.2,0
763,763.09,-14620,-178.44,0.04,-9.2,0
764,764.10,-14641,-178.69,0.04,-9.1,0
765,765.12,-14658,-178.94,-0.01,-9.1,0
766,766.06,-14673,-179.18,-0.06,-9.2,0
767,767.07,-14694,-179.43,-0.06,-9.2,0
768,768.08,-14714,-179.68,-0.07,-9.3,0
769,769.10,-14735,-179.94,-0.07,-9.4,0
770,770.11,-14758,-180.19,-0.04,-9.4,0
771,771.05,-14778,-180.42,-0.02,-9.4,0
772,772.07,-14802,-180.68,0.01,-9.4,0
773,773.07,-14828,-180.93,0.07,-9.4,0
774,774.09,-14847,-181.18,0.05,-9.3,0
775,775.10,-14868,-181.44,0.06,-9.3,0
776,776.12,-14889,-181.69,0.06,-9.2,0
777,777.07,-14911,-181.93,0.09,-9.2,0
778,778.08,-14927,-182.18,0.04,-9.1,0
779,779.10,-14947,-182.44,0.02,-9.1,0
780,780.11,-14967,-182.69,0.01,-9.1,0
781,781.05,-14982,-182.93,-0.04,-9.1,0
782,782.07,-15005,-183.18,-0.01,-9.1,0
783,783.08,-15019,-183.43,-0.10,-9.2,0
784,784.08,-15042,-183.68,-0.06,-9.2,0
785,785.09,-15062,-183.94,-0.07,-9.3,0
786,786.11,-15082,-184.19,-0.09,-9.4,0
787,787.05,-15109,-184.42,0.01,-9.4,0
788,788.05,-15128,-184.68,-0.01,-9.4,0
789,789.07,-15151,-184.93,0.02,-9.4,0
790,790.07,-15174,-185.18,0.05,-9.3,0
791,791.09,-15196,-185.43,0.06,-9.2,0
792,792.09,-15218,-185.69,0.09,-9.2,0
793,793.12,-15236,-185.94,0.05,-9.1,0
794,794.05,-15254,-186.18,0.04,-9.1,0
795,795.07,-15276,-186.43,0.05,-9.1,0
796,796.08,-15294,-186.68,0.01,-9.1,0
797,797.11,-15312,-186.94,-0.02,-9.1,0
798,798.11,-15329,-187.19,-0.07,-9.1,0
799,799.05,-15346,-187.42,-0.10,-9.2,0
800,800.05,-15369,-187.68,-0.06,-9.3,0
801,801.07,-15390,-187.93,-0.06,-9.3,0
802,802.08,-15413,-188.18,-0.04,-9.4,0
803,803.11,-15438,-188.44,0.01,-9.4,0
804,804.11,-15458,-188.69,0.00,-9.4,0
805,805.12,-15482,-188.94,0.05,-9.4,0
806,806.06,-15501,-189.18,0.05,-9.3,0
807,807.07,-15525,-189.43,0.09,-9.2,0
808,808.07,-15543,-189.68,0.05,-9.2,0
809,809.08,-15565,-189.93,0.07,-9.2,0
810,810.10,-15583,-190.19,0.04,-9.1,0
811,811.13,-15600,-190.45,-0.01,-9.1,0
812,812.05,-15620,-190.68,0.00,-9.1,0
813,813.07,-15636,-190.93,-0.06,-9.1,0
814,814.08,-15655,-191.18,-0.09,-9.2,0
815,815.07,-15677,-191.43,-0.06,-9.2,0
816,816.09,-15697,-191.68,-0.07,-9.3,0
817,817.11,-15719,-191.94,-0.06,-9.4,0
818,818.12,-15743,-192.19,-0.01,-9.4,0
819,819.05,-15763,-192.43,-0.01,-9.4,0
820,820.07,-15791,-192.68,0.09,-9.4,0
821,821.08,-15810,-192.93,0.06,-9.3,0
822,822.10,-15831,-193.19,0.06,-9.3,0
823,823.12,-15852,-193.44,0.06,-9.2,0
824,824.12,-15870,-193.69,0.04,-9.2,0
825,825.13,-15891,-193.95,0.04,-9.1,0
826,826.05,-15913,-194.18,0.07,-9.0,0
827,827.07,-15930,-194.43,0.02,-9.0,0
828,828.08,-15948,-194.68,0.00,-9.0,0
829,829.10,-15964,-194.94,-0.06,-9.1,0
830,830.11,-15984,-195.19,-0.07,-9.1,0
831,831.05,-16003,-195.43,-0.07,-9.2,0
832,832.06,-16024,-195.68,-0.07,-9.3,0
833,833.09,-16047,-195.93,-0.05,-9.3,0
834,834.10,-16070,-196.19,-0.02,-9.4,0
835,835.11,-16097,-196.44,0.05,-9.4,0
836,836.12,-16118,-196.69,0.06,-9.3,0
837,837.05,-16137,-196.93,0.06,-9.2,0
838,838.07,-16159,-197.18,0.07,-9.2,0
839,839.08,-16176,-197.43,0.02,-9.1,0
840,840.09,-16198,-197.69,0.05,-9.1,0
841,841.11,-16216,-197.94,0.01,-9.1,0
842,842.12,-16238,-198.19,0.02,-9.1,0
843,843.06,-16259,-198.43,0.05,-9.0,0
844,844.07,-16274,-198.68,-0.02,-9.1,0
845,845.09,-16293,-198.93,-0.05,-9.1,0
846,846.10,-16311,-199.19,-0.09,-9.1,0
847,847.11,-16332,-199.44,-0.07,-9.2,0
848,848.05,-16351,-199.67,-0.07,-9.3,0
849,849.06,-16376,-199.93,-0.02,-9.3,0
850,850.08,-16399,-200.18,0.00,-9.4,0
851,851.10,-16421,-200.44,0.01,-9.4,0
852,852.11,-16445,-200.69,0.05,-9.3,0
853,853.05,-16464,-200.92,0.05,-9.3,0
854,854.06,-16484,-201.18,0.04,-9.2,0
855,855.07,-16504,-201.43,0.04,-9.2,0
856,856.07,-16526,-201.68,0.05,-9.1,0
857,857.09,-16547,-201.94,0.05,-9.1,0
858,858.10,-16565,-202.19,0.02,-9.1,0
859,859.12,-16583,-202.44,-0.01,-9.1,0
860,860.05,-16601,-202.67,-0.02,-9.1,0
861,861.06,-16619,-202.93,-0.06,-9.1,0
862,862.07,-16640,-203.18,-0.06,-9.2,0
863,863.09,-16661,-203.44,-0.05,-9.3,0
864,864.10,-16679,-203.69,-0.09,-9.3,0
865,865.12,-16702,-203.94,-0.06,-9.4,0
866,866.06,-16727,-204.18,0.01,-9.4,0
867,867.07,-16750,-204.43,0.04,-9.4,0
868,868.09,-16772,-204.68,0.05,-9.3,0
869,869.11,-16795,-204.94,0.07,-9.3,0
870,870.12,-16818,-205.19,0.11,-9.2,0
871,871.05,-16834,-205.43,0.07,-9.1,0
872,872.07,-16853,-205.68,0.05,-9.1,0
873,873.08,-16872,-205.93,0.02,-9.0,0
874,874.08,-16889,-206.18,-0.02,-9.0,0
875,875.09,-16910,-206.44,-0.01,-9.0,0
876,876.10,-16927,-206.69,-0.06,-9.1,0
877,877.12,-16947,-206.94,-0.07,-9.1,0
878,878.05,-16967,-207.18,-0.06,-9.2,0
879,879.07,-16987,-207.43,-0.07,-9.3,0
880,880.08,-17008,-207.68,-0.07,-9.4,0
881,881.11,-17032,-207.94,-0.02,-9.4,0
882,882.11,-17054,-208.19,-0.01,-9.4,0
883,883.13,-17077,-208.44,0.01,-9.4,0
884,884.05,-17096,-208.68,0.01,-9.3,0
885,885.07,-17119,-208.93,0.04,-9.3,0
886,886.08,-17140,-209.18,0.05,-9.2,0
887,887.11,-17162,-209.44,0.06,-9.2,0
888,888.11,-17183,-209.69,0.06,-9.1,0
889,889.04,-17202,-209.92,0.06,-9.0,0
890,890.06,-17217,-210.18,-0.01,-9.0,0
891,891.09,-17237,-210.43,-0.02,-9.1,0
892,892.08,-17257,-210.68,-0.02,-9.1,0
893,893.09,-17274,-210.93,-0.07,-9.1,0
894,894.11,-17293,-211.19,-0.10,-9.2,0
895,895.12,-17318,-211.44,-0.04,-9.3,0
896,896.12,-17335,-211.69,-0.09,-9.3,0
897,897.06,-17357,-211.93,-0.05,-9.4,0
898,898.08,-17379,-212.18,-0.04,-9.4,0
899,899.10,-17406,-212.44,0.04,-9.4,0
900,900.11,-17431,-212.69,0.09,-9.4,0
901,901.13,-17451,-212.94,0.09,-9.3,0
902,902.06,-17465,-213.18,0.01,-9.3,0
903,903.07,-17490,-213.43,0.07,-9.2,0
904,904.08,-17508,-213.68,0.04,-9.1,0
905,905.09,-17528,-213.94,0.02,-9.1,0
906,906.11,-17547,-214.19,0.01,-9.1,0
907,907.12,-17566,-214.44,-0.01,-9.1,0
908,908.05,-17587,-214.68,0.01,-9.1,0
909,909.07,-17601,-214.93,-0.07,-9.1,0
910,910.07,-17619,-215.18,-0.11,-9.2,0
911,911.08,-17639,-215.43,-0.11,-9.3,0
912,912.09,-17663,-215.69,-0.07,-9.4,0
913,913.11,-17687,-215.94,-0.04,-9.4,0
914,914.04,-17705,-216.17,-0.05,-9.5,0
915,915.06,-17732,-216.43,0.02,-9.5,0
916,916.07,-17751,-216.68,0.01,-9.5,0
917,917.08,-17778,-216.93,0.09,-9.4,0
918,918.09,-17799,-217.19,0.09,-9.3,0
919,919.11,-17819,-217.44,0.07,-9.3,0
920,920.05,-17836,-217.67,0.05,-9.2,0
921,921.06,-17854,-217.93,0.01,-9.2,0
922,922.08,-17879,-218.18,0.06,-9.2,0
923,923.11,-17894,-218.44,0.00,-9.1,0
924,924.11,-17912,-218.69,-0.04,-9.2,0
925,925.13,-17929,-218.95,-0.09,-9.2,0
926,926.05,-17947,-219.18,-0.10,-9.3,0
927,927.07,-17970,-219.43,-0.07,-9.4,0
928,928.08,-17992,-219.68,-0.05,-9.5,0
929,929.10,-18014,-219.94,-0.04,-9.6,0
930,930.11,-18038,-220.19,0.00,-9.6,0
931,931.12,-18062,-220.44,0.04,-9.6,0
932,932.06,-18084,-220.68,0.07,-9.5,0
933,933.07,-18105,-220.93,0.07,-9.5,0
934,934.07,-18127,-221.18,0.10,-9.4,0
935,935.09,-18143,-221.44,0.04,-9.3,0
936,936.10,-18168,-221.69,0.09,-9.3,0
937,937.12,-18182,-221.94,0.00,-9.2,0
938,938.05,-18204,-222.18,0.04,-9.2,0
939,939.07,-18219,-222.43,-0.02,-9.2,0
940,940.08,-18237,-222.68,-0.06,-9.2,0
941,941.10,-18257,-222.94,-0.07,-9.3,0
942,942.12,-18278,-223.19,-0.07,-9.4,0
943,943.05,-18294,-223.42,-0.11,-9.5,0
944,944.06,-18317,-223.68,-0.09,-9.6,0
945,945.07,-18340,-223.93,-0.05,-9.7,0
946,946.07,-18364,-224.18,-0.01,-9.7,0
947,947.09,-18387,-224.43,0.01,-9.7,0
948,948.09,-18411,-224.69,0.06,-9.7,0
949,949.12,-18433,-224.94,0.07,-9.6,0
950,950.04,-18455,-225.17,0.11,-9.5,0
951,951.06,-18477,-225.43,0.12,-9.4,0
952,952.08,-18494,-225.68,0.07,-9.4,0
953,953.09,-18511,-225.94,0.02,-9.3,0
954,954.12,-18531,-226.19,0.01,-9.3,0
955,955.13,-18546,-226.44,-0.05,-9.3,0
956,956.05,-18566,-226.68,-0.04,-9.3,0
957,957.05,-18586,-226.92,-0.05,-9.4,0
958,958.07,-18603,-227.18,-0.10,-9.4,0
959,959.09,-18624,-227.43,-0.09,-9.5,0
960,960.11,-18643,-227.69,-0.11,-9.6,0
961,961.13,-18670,-227.94,-0.04,-9.7,0
962,962.05,-18693,-228.18,0.01,-9.7,0
963,963.06,-18715,-228.43,0.02,-9.7,0
964,964.08,-18738,-228.68,0.05,-9.7,0
965,965.09,-18760,-228.94,0.07,-9.6,0
966,966.11,-18781,-229.19,0.07,-9.6,0
967,967.13,-18802,-229.44,0.07,-9.5,0
968,968.05,-18821,-229.67,0.07,-9.4,0
969,969.07,-18838,-229.93,0.02,-9.3,0
970,970.08,-18857,-230.18,0.00,-9.3,0
971,971.10,-18878,-230.44,0.00,-9.3,0
972,972.11,-18894,-230.69,-0.05,-9.3,0
973,973.12,-18916,-230.94,-0.04,-9.4,0
974,974.05,-18931,-231.17,-0.09,-9.4,0
975,975.06,-18950,-231.43,-0.11,-9.5,0
976,976.08,-18971,-231.68,-0.10,-9.6,0
977,977.10,-18996,-231.94,-0.05,-9.7,0
978,978.11,-19020,-232.19,-0.01,-9.7,0
979,979.13,-19042,-232.44,0.00,-9.8,0
980,980.06,-19066,-232.68,0.06,-9.7,0
981,981.08,-19088,-232.93,0.07,-9.6,0
982,982.10,-19112,-233.19,0.11,-9.5,0
983,983.12,-19129,-233.44,0.06,-9.4,0
984,984.04,-19151,-233.67,0.10,-9.4,0
985,985.07,-19170,-233.93,0.09,-9.3,0
986,986.08,-19188,-234.18,0.05,-9.2,0
987,987.09,-19204,-234.44,-0.01,-9.2,0
988,988.10,-19225,-234.69,-0.01,-9.2,0
989,989.12,-19241,-234.94,-0.07,-9.2,0
990,990.06,-19258,-235.18,-0.10,-9.2,0
991,991.07,-19280,-235.43,-0.07,-9.3,0
992,992.08,-19300,-235.68,-0.09,-9.4,0
993,993.09,-19324,-235.94,-0.05,-9.5,0
994,994.09,-19348,-236.19,0.00,-9.5,0
995,995.11,-19373,-236.44,0.05,-9.5,0
996,996.12,-19392,-236.69,0.02,-9.5,0
997,997.05,-19415,-236.92,0.07,-9.4,0
998,998.06,-19439,-237.18,0.11,-9.3,0
999,999.07,-19457,-237.43,0.09,-9.2,0
1000,1000.07,-19477,-237.68,0.07,-9.2,0
1001,1001.08,-19496,-237.93,0.06,-9.1,0
1002,1002.09,-19515,-238.19,0.04,-9.0,0
1003,1003.10,-19534,-238.44,0.01,-9.0,0
1004,1004.12,-19554,-238.69,0.00,-9.0,0
1005,1005.04,-19566,-238.92,-0.09,-9.0,0
1006,1006.05,-19587,-239.17,-0.07,-9.1,0
1007,1007.07,-19612,-239.43,-0.02,-9.1,0
1008,1008.08,-19630,-239.68,-0.06,-9.2,0
1009,1009.08,-19652,-239.93,-0.04,-9.3,0
1010,1010.10,-19677,-240.19,0.01,-9.3,0
1011,1011.11,-19698,-240.44,0.01,-9.3,0
1012,1012.12,-19720,-240.69,0.02,-9.3,0
1013,1013.05,-19739,-240.93,0.02,-9.2,0
1014,1014.06,-19764,-241.18,0.09,-9.1,0
1015,1015.07,-19787,-241.43,0.11,-9.1,0
1016,1016.09,-19806,-241.69,0.09,-9.0,0
1017,1017.11,-19825,-241.94,0.06,-8.9,0
1018,1018.11,-19842,-242.19,0.02,-8.9,0
1019,1019.05,-19861,-242.43,0.01,-8.9,0
1020,1020.06,-19879,-242.68,-0.01,-8.9,0
1021,1021.07,-19896,-242.93,-0.06,-8.9,0
1022,1022.08,-19916,-243.18,-0.07,-9.0,0
1023,1023.10,-19937,-243.44,-0.06,-9.0,0
1024,1024.09,-19954,-243.69,-0.11,-9.1,0
1025,1025.11,-19978,-243.94,-0.07,-9.2,0
1026,1026.05,-19999,-244.18,-0.05,-9.2,0
1027,1027.06,-20025,-244.43,0.01,-9.2,0
1028,1028.08,-20047,-244.68,0.04,-9.2,0
1029,1029.10,-20071,-244.94,0.07,-9.2,0
1030,1030.11,-20093,-245.19,0.09,-9.1,0
1031,1031.12,-20112,-245.44,0.06,-9.0,0
1032,1032.12,-20135,-245.69,0.10,-8.9,0
1033,1033.06,-20154,-245.93,0.10,-8.8,0
1034,1034.06,-20172,-246.18,0.06,-8.8,0
1035,1035.07,-20189,-246.43,0.01,-8.7,0
1036,1036.08,-20210,-246.68,0.02,-8.7,0
1037,1037.09,-20225,-246.94,-0.05,-8.7,0
1038,1038.09,-20241,-247.19,-0.11,-8.8,0
1039,1039.11,-20260,-247.44,-0.12,-8.9,0
1040,1040.05,-20284,-247.67,-0.06,-9.0,0
1041,1041.06,-20305,-247.93,-0.06,-9.1,0
1042,1042.08,-20327,-248.18,-0.05,-9.1,0
1043,1043.09,-20353,-248.43,0.01,-9.1,0
1044,1044.10,-20376,-248.69,0.05,-9.1,0
1045,1045.10,-20399,-248.94,0.07,-9.0,0
1046,1046.11,-20420,-249.19,0.07,-9.0,0
1047,1047.04,-20440,-249.42,0.09,-8.9,0
1048,1048.05,-20460,-249.68,0.07,-8.8,0
1049,1049.07,-20479,-249.93,0.06,-8.7,0
1050,1050.07,-20497,-250.18,0.02,-8.6,0
1051,1051.10,-20518,-250.44,0.02,-8.5,0
1052,1052.10,-20538,-250.69,0.02,-8.5,0
1053,1053.11,-20551,-250.94,-0.07,-8.5,0
1054,1054.05,-20572,-251.17,-0.05,-8.6,0
