Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
838,419.12,-0.04,22.4,0
839,419.56,0.01,26.5,0
840,420.07,-0.02,23.6,0
841,420.59,0.00,26.1,0
842,421.11,-0.02,27.0,0
843,421.54,-0.04,23.9,0
844,422.05,-0.07,20.2,0
845,422.57,-0.04,24.8,0
846,423.08,-0.04,26.6,0
847,423.61,0.00,34.5,0
848,424.12,0.00,26.9,0
849,424.55,-0.04,23.1,0
850,425.07,-0.02,25.2,0
851,425.59,-0.09,17.1,0
852,426.09,-0.02,26.8,0
853,426.61,-0.04,23.8,0
854,427.04,-0.02,27.7,0
855,427.56,-0.04,25.5,0
856,428.07,-0.01,23.7,0
857,428.59,0.00,25.7,0
858,429.11,-0.01,22.8,0
859,429.54,-0.01,23.7,0
860,430.05,-0.02,22.4,0
861,430.57,-0.04,22.9,0
862,431.09,-0.01,25.3,0
863,431.62,0.00,29.9,0
864,432.05,0.01,29.6,0
865,432.57,-0.04,25.4,0
866,433.08,0.01,29.5,0
867,433.61,-0.01,26.0,0
868,434.12,-0.02,23.2,0
869,434.55,0.02,31.6,0
870,435.06,-0.04,18.4,0
871,435.58,-0.04,22.8,0
872,436.09,-0.01,24.3,0
873,436.61,0.01,29.5,0
874,437.05,-0.01,26.1,0
875,437.57,0.00,26.4,0
876,438.08,-0.02,21.3,0
877,438.60,-0.06,20.1,0
878,439.11,-0.05,25.7,0
879,439.54,-0.05,21.3,0
880,440.06,-0.02,23.1,0
881,440.58,-0.04,22.6,0
882,441.09,-0.04,19.2,0
883,441.61,-0.02,22.1,0
884,442.04,-0.01,25.9,0
885,442.56,-0.02,22.2,0
886,443.08,-0.02,22.9,0
887,443.60,0.01,26.7,0
888,444.11,0.00,23.8,0
889,444.63,-0.04,19.8,0
890,445.05,-0.04,18.2,0
891,445.56,0.01,26.8,0
892,446.07,0.02,28.0,0
893,446.59,-0.01,23.2,0
894,447.11,0.01,27.5,0
895,447.62,0.04,30.9,0
896,448.05,0.02,25.2,0
897,448.57,0.04,25.8,0
898,449.09,0.06,28.3,0
899,449.61,0.07,27.8,0
900,450.12,0.01,23.3,0
901,450.55,0.04,27.4,0
902,451.07,0.02,26.2,0
903,451.59,0.00,24.6,0
904,452.09,0.00,22.8,0
905,452.61,0.02,27.1,0
906,453.04,-0.01,18.2,0
907,453.56,0.02,23.8,0
908,454.07,0.04,25.9,0
909,454.59,0.02,25.5,0
910,455.11,0.02,29.0,0
911,455.54,0.04,28.4,0
912,456.05,0.02,23.8,0
913,456.57,0.01,25.1,0
914,457.09,-0.01,24.4,0
915,457.61,-0.04,22.7,0
916,458.12,0.01,25.2,0
917,458.55,0.00,24.0,0
918,459.07,-0.01,22.7,0
919,459.59,0.00,24.0,0
920,460.09,0.00,27.5,0
921,460.61,0.00,28.3,0
922,461.04,-0.04,23.6,0
923,461.56,-0.05,20.6,0
924,462.07,0.01,29.6,0
925,462.59,0.01,26.9,0
926,463.11,-0.04,21.1,0
927,463.54,0.00,23.0,0
928,464.05,0.00,26.6,0
929,464.57,-0.02,20.6,0
930,465.09,0.00,26.4,0
931,465.62,0.01,27.6,0
932,466.05,0.05,29.8,0
933,466.56,-0.01,20.1,0
934,467.08,0.01,22.6,0
935,467.59,0.05,29.1,0
936,468.10,0.02,26.4,0
937,468.61,0.01,25.1,0
938,469.04,-0.02,20.6,0
939,469.55,0.01,24.4,0
940,470.07,0.01,25.2,0
941,470.58,0.02,26.4,0
942,471.09,0.04,26.9,0
943,471.61,0.01,24.3,0
944,472.04,0.02,23.9,0
945,472.55,0.05,26.3,0
946,473.06,0.00,22.3,0
947,473.57,0.04,26.8,0
948,474.08,0.05,29.1,0
949,474.59,0.07,28.1,0
950,475.10,0.06,26.0,0
951,475.60,0.10,26.3,0
952,476.11,0.09,26.8,0
953,476.62,0.06,22.5,0
954,477.04,0.05,25.8,0
955,477.55,0.07,27.4,0
956,478.07,0.06,25.3,0
957,478.58,0.07,30.9,0
958,479.09,0.07,30.3,0
959,479.61,0.09,31.5,0
960,480.12,0.04,26.4,0
961,480.54,0.05,25.9,0
962,481.06,0.01,23.1,0
963,481.57,0.09,28.9,0
964,482.08,0.05,26.0,0
965,482.60,0.00,23.5,0
966,483.11,0.01,25.0,0
967,483.54,-0.02,17.6,0
968,484.05,-0.01,24.2,0
969,484.57,0.02,29.6,0
970,485.08,0.00,22.0,0
971,485.59,-0.01,23.3,0
972,486.10,0.01,26.7,0
973,486.61,-0.02,23.7,0
974,487.05,-0.02,22.9,0
975,487.56,-0.04,20.8,0
976,488.07,-0.01,24.2,0
977,488.58,0.00,27.1,0
978,489.09,0.00,24.6,0
979,489.61,-0.04,20.6,0
980,490.04,-0.01,25.9,0
981,490.55,-0.02,25.4,0
982,491.06,0.00,23.6,0
983,491.57,0.00,27.1,0
984,492.08,0.01,24.9,0
985,492.59,0.00,23.7,0
986,493.11,-0.01,23.3,0
987,493.62,0.00,22.8,0
988,494.05,0.01,25.7,0
989,494.56,0.00,21.0,0
990,495.07,0.02,28.0,0
991,495.58,0.01,25.9,0
992,496.09,0.01,28.5,0
993,496.59,-0.01,24.2,0
994,497.11,0.01,26.7,0
995,497.61,0.02,24.4,0
996,498.04,-0.01,24.9,0
997,498.55,0.00,24.6,0
998,499.07,-0.02,20.2,0
999,499.58,0.01,25.7,0
1000,500.09,0.00,24.6,0
1001,500.60,0.02,29.6,0
1002,501.11,-0.04,16.4,0
1003,501.62,0.05,30.4,0
1004,502.04,0.00,23.6,0
1005,502.55,0.02,27.2,0
1006,503.08,0.01,30.1,0
1007,503.59,0.00,23.6,0
1008,504.10,0.01,28.5,0
1009,504.61,0.04,30.2,0
1010,505.12,0.00,22.9,0
1011,505.54,0.01,24.1,0
1012,506.06,0.00,23.8,0
1013,506.56,0.00,22.9,0
1014,507.09,0.02,32.3,0
1015,507.60,-0.01,24.1,0
1016,508.12,0.02,27.9,0
1017,508.54,0.00,25.5,0
1018,509.06,0.01,25.9,0
1019,509.56,-0.04,19.9,0
1020,510.07,-0.05,21.3,0
1021,510.58,-0.02,22.9,0
1022,511.09,0.01,28.6,0
1023,511.61,-0.01,23.4,0
1024,512.12,0.01,28.5,0
1025,512.54,0.00,26.4,0
1026,513.06,0.01,22.3,0
1027,513.57,0.01,25.0,0
1028,514.08,-0.01,22.4,0
1029,514.60,-0.05,18.5,0
1030,515.11,-0.01,21.6,0
1031,515.62,-0.01,23.3,0
1032,516.05,0.00,26.3,0
1033,516.57,0.00,27.1,0
1034,517.08,-0.01,23.3,0
1035,517.59,-0.05,21.1,0
1036,518.10,0.00,28.1,0
1037,518.61,-0.01,26.7,0
1038,519.12,0.02,26.1,0
1039,519.63,-0.02,22.7,0
1040,520.05,0.01,28.3,0
1041,520.56,-0.05,19.5,0
1042,521.08,-0.01,24.8,0
1043,521.58,0.04,23.9,0
1044,522.09,0.00,25.4,0
1045,522.60,-0.05,16.8,0
1046,523.12,0.02,26.1,0
1047,523.54,0.05,27.0,0
1048,524.06,0.02,23.5,0
1049,524.57,0.04,27.3,0
1050,525.07,0.06,29.1,0
1051,525.59,0.02,28.7,0
1052,526.10,0.01,23.1,0
1053,526.61,0.05,28.0,0
1054,527.04,0.05,29.6,0
1055,527.55,0.06,27.3,0
1056,528.07,0.02,22.8,0
1057,528.59,0.00,24.6,0
1058,529.09,0.01,25.1,0
1059,529.61,0.05,29.5,0
1060,530.12,0.05,25.4,0
1061,530.55,0.01,24.2,0
1062,531.07,0.01,25.2,0
1063,531.58,0.01,25.2,0
1064,532.09,0.02,26.4,0
1065,532.60,0.02,27.2,0
1066,533.12,0.06,27.6,0
1067,533.54,0.05,27.2,0
1068,534.06,0.02,25.6,0
1069,534.57,0.02,27.2,0
1070,535.08,0.09,33.8,0
1071,535.59,0.04,22.5,0
1072,536.10,0.10,32.4,0
1073,536.61,0.10,33.2,0
1074,537.05,0.07,29.9,0
1075,537.56,0.04,21.8,0
1076,538.07,0.06,24.2,0
1077,538.58,0.10,33.2,0
1078,539.09,0.07,27.5,0
1079,539.61,0.09,29.5,0
1080,540.04,0.04,23.7,0
1081,540.55,0.06,27.0,0
1082,541.06,0.02,22.5,0
1083,541.57,0.05,26.6,0
1084,542.08,0.05,28.6,0
1085,542.59,0.06,25.5,0
1086,543.11,0.05,24.2,0
1087,543.62,0.02,25.3,0
1088,544.05,0.04,25.6,0
1089,544.56,0.06,29.2,0
1090,545.07,0.04,25.8,0
1091,545.58,0.04,26.7,0
1092,546.09,0.01,23.2,0
1093,546.60,0.07,30.6,0
1094,547.12,0.06,31.8,0
1095,547.54,0.02,24.7,0
1096,548.05,0.04,25.8,0
1097,548.57,0.04,26.8,0
1098,549.08,0.09,31.0,0
1099,549.60,0.04,23.3,0
1100,550.11,0.01,20.0,0
1101,550.62,0.04,27.9,0
1102,551.05,0.04,25.2,0
1103,551.56,0.05,29.2,0
1104,552.07,0.05,28.2,0
1105,552.58,0.02,25.8,0
1106,553.09,0.02,24.0,0
1107,553.60,0.04,29.6,0
1108,554.12,0.01,25.4,0
1109,554.54,0.02,28.3,0
1110,555.05,0.04,28.0,0
1111,555.57,0.04,30.5,0
1112,556.08,0.01,26.3,0
1113,556.59,0.06,29.7,0
1114,557.10,0.02,25.0,0
1115,557.60,0.02,26.8,0
1116,558.11,0.02,27.6,0
1117,558.62,0.02,26.8,0
1118,559.05,0.01,25.6,0
1119,559.56,0.04,29.8,0
1120,560.07,0.01,25.5,0
1121,560.58,0.06,31.5,0
1122,561.09,0.05,30.1,0
1123,561.60,0.05,29.4,0
1124,562.12,0.04,28.1,0
1125,562.63,0.01,25.5,0
1126,563.05,0.06,28.9,0
1127,563.57,0.02,25.2,0
1128,564.09,0.02,25.1,0
1129,564.61,0.02,26.0,0
1130,565.13,0.05,31.1,0
1131,565.56,0.02,30.3,0
1132,566.07,0.04,28.2,0
1133,566.59,-0.05,21.1,0
1134,567.10,0.01,30.0,0
1135,567.62,-0.01,28.3,0
1136,568.05,0.00,25.2,0
1137,568.56,0.00,26.3,0
1138,569.09,0.00,27.1,0
1139,569.60,0.05,31.2,0
1140,570.12,0.01,29.3,0
1141,570.55,0.04,36.0,0
1142,571.07,-0.04,25.9,0
1143,571.59,-0.01,26.6,0
1144,572.09,-0.02,27.2,0
1145,572.61,-0.04,23.2,0
1146,573.12,-0.01,27.6,0
1147,573.56,-0.05,21.2,0
1148,574.07,-0.01,25.8,0
1149,574.59,-0.01,25.9,0
1150,575.11,-0.01,27.5,0
1151,575.63,-0.01,30.9,0
1152,576.05,-0.02,25.4,0
1153,576.57,-0.02,28.8,0
1154,577.08,-0.01,29.1,0
1155,577.59,-0.04,23.3,0
1156,578.12,-0.01,29.2,0
1157,578.55,-0.02,22.8,0
1158,579.07,0.00,29.6,0
1159,579.59,-0.01,28.3,0
1160,580.10,-0.01,25.7,0
1161,580.62,-0.04,23.2,0
1162,581.05,0.00,32.1,0
1163,581.57,0.00,30.3,0
1164,582.08,-0.02,25.3,0
1165,582.60,-0.04,23.9,0
1166,583.11,-0.06,24.0,0
1167,583.55,-0.04,25.8,0
1168,584.06,-0.02,26.9,0
1169,584.58,-0.07,18.4,0
1170,585.09,-0.04,24.0,0
1171,585.61,-0.02,26.8,0
1172,586.04,0.00,27.5,0
1173,586.56,0.00,26.6,0
1174,587.08,-0.01,28.9,0
1175,587.62,-0.04,24.7,0
1176,588.12,0.00,28.4,0
1177,588.55,-0.05,21.7,0
1178,589.07,0.01,29.7,0
1179,589.59,-0.05,18.2,0
1180,590.10,0.04,29.5,0
1181,590.62,-0.01,25.4,0
1182,591.05,-0.01,27.0,0
1183,591.57,0.04,33.9,0
1184,592.08,0.01,26.2,0
1185,592.60,-0.01,29.7,0
1186,593.11,0.00,26.6,0
1187,593.55,-0.01,21.9,0
1188,594.06,0.02,28.3,0
1189,594.58,0.02,27.5,0
1190,595.09,0.01,24.4,0
1191,595.62,0.04,32.0,0
1192,596.05,0.01,26.2,0
1193,596.57,0.04,30.5,0
1194,597.09,0.04,30.4,0
1195,597.61,0.05,32.4,0
1196,598.12,0.05,30.9,0
1197,598.55,0.02,30.9,0
1198,599.07,0.00,25.8,0
1199,599.59,-0.01,28.0,0
1200,600.10,0.01,28.9,0
1201,600.62,0.04,31.3,0
1202,601.05,0.01,28.1,0
1203,601.57,0.01,26.3,0
1204,602.08,0.02,28.4,0
1205,602.60,0.00,25.1,0
1206,603.12,0.01,28.0,0
1207,603.55,0.00,26.7,0
1208,604.07,0.05,31.0,0
1209,604.59,0.00,27.6,0
1210,605.10,0.01,28.0,0
1211,605.62,-0.01,28.9,0
1212,606.05,0.01,26.3,0
1213,606.56,0.02,28.6,0
1214,607.09,0.00,23.3,0
1215,607.60,0.01,27.3,0
1216,608.12,0.00,26.8,0
1217,608.55,0.00,29.4,0
1218,609.07,-0.02,23.4,0
1219,609.59,0.00,31.1,0
1220,610.10,-0.01,22.8,0
1221,610.61,0.01,24.4,0
1222,611.04,0.00,24.2,0
1223,611.56,0.05,29.3,0
1224,612.07,0.01,26.4,0
1225,612.59,0.01,25.5,0
1226,613.11,0.04,29.7,0
1227,613.54,-0.01,26.5,0
1228,614.05,-0.02,22.7,0
1229,614.57,0.01,29.8,0
1230,615.09,0.04,30.6,0
1231,615.61,0.02,31.8,0
1232,616.12,0.04,29.0,0
1233,616.55,0.00,24.3,0
1234,617.07,0.06,36.0,0
1235,617.59,0.01,25.6,0
1236,618.10,0.02,29.5,0
1237,618.54,0.05,29.2,0
1238,619.05,0.00,29.6,0
1239,619.57,0.06,32.3,0
1240,620.08,0.04,28.9,0
1241,620.59,0.02,27.7,0
1242,621.11,0.00,22.7,0
1243,621.54,0.06,29.8,0
1244,622.05,0.05,28.5,0
1245,622.57,0.09,31.5,0
1246,623.09,0.04,25.5,0
1247,623.61,0.05,32.0,0
1248,624.12,0.05,26.9,0
1249,624.55,0.11,39.3,0
1250,625.07,0.07,28.5,0
1251,625.59,0.06,28.2,0
1252,626.10,0.09,28.2,0
1253,626.62,0.01,22.4,0
1254,627.05,0.06,28.5,0
1255,627.57,0.10,32.2,0
1256,628.08,0.07,26.2,0
1257,628.60,0.10,31.4,0
1258,629.12,0.04,28.5,0
1259,629.55,0.04,30.3,0
1260,630.07,0.06,32.1,0
1261,630.58,0.04,31.2,0
1262,631.10,0.01,29.7,0
1263,631.62,0.06,34.6,0
1264,632.05,0.02,27.4,0
1265,632.56,0.05,30.1,0
1266,633.08,0.00,27.7,0
1267,633.60,0.05,30.1,0
1268,634.11,0.01,26.3,0
1269,634.55,0.05,32.6,0
1270,635.07,0.05,32.6,0
1271,635.59,0.04,29.6,0
1272,636.09,0.02,27.5,0
1273,636.60,0.02,27.5,0
1274,637.12,0.02,26.8,0
1275,637.55,0.05,29.3,0
1276,638.07,0.05,32.0,0
1277,638.59,0.02,25.1,0
1278,639.11,0.02,29.4,0
1279,639.63,0.00,32.1,0
1280,640.05,-0.02,21.8,0
1281,640.57,-0.02,26.1,0
1282,641.08,0.05,35.4,0
1283,641.59,0.01,25.7,0
1284,642.11,0.04,31.6,0
1285,642.55,0.05,29.5,0
1286,643.07,0.01,27.4,0
1287,643.59,0.05,31.9,0
1288,644.11,0.02,25.2,0
1289,644.54,0.02,29.6,0
1290,645.06,-0.02,26.3,0
1291,645.59,0.02,32.9,0
1292,646.09,0.00,26.2,0
1293,646.61,0.01,29.1,0
1294,647.04,-0.04,25.0,0
1295,647.56,-0.01,28.4,0
1296,648.07,-0.02,25.4,0
1297,648.59,-0.01,29.3,0
1298,649.11,-0.01,26.8,0
1299,649.54,0.02,28.7,0
1300,650.06,0.06,32.5,0
1301,650.57,0.02,28.8,0
1302,651.09,0.02,33.9,0
1303,651.61,0.02,32.9,0
1304,652.04,0.04,32.6,0
1305,652.55,0.05,31.2,0
1306,653.07,0.02,29.5,0
1307,653.59,0.04,32.6,0
1308,654.10,0.04,32.7,0
1309,654.62,0.01,30.1,0
1310,655.05,0.01,25.9,0
1311,655.57,0.01,24.9,0
1312,656.08,0.04,30.1,0
1313,656.60,0.02,28.9,0
1314,657.12,0.02,32.2,0
1315,657.55,0.04,32.6,0
1316,658.07,0.00,26.3,0
1317,658.59,-0.01,23.3,0
1318,659.10,0.06,36.1,0
1319,659.62,0.01,30.1,0
1320,660.05,0.01,27.6,0
1321,660.56,0.02,28.1,0
1322,661.08,0.02,29.9,0
1323,661.60,-0.02,23.9,0
1324,662.11,0.00,26.4,0
1325,662.54,0.01,28.6,0
1326,663.06,0.01,26.9,0
1327,663.57,-0.01,26.1,0
1328,664.08,0.00,26.4,0
1329,664.59,0.02,30.6,0
1330,665.11,0.01,26.9,0
1331,665.62,0.02,29.0,0
1332,666.05,-0.02,25.6,0
1333,666.56,0.04,31.8,0
1334,667.07,0.01,29.5,0
1335,667.58,0.01,29.4,0
1336,668.09,0.02,29.0,0
1337,668.60,0.00,26.3,0
1338,669.11,0.00,28.3,0
1339,669.62,-0.04,25.2,0
1340,670.05,0.00,26.4,0
1341,670.56,0.01,29.5,0
1342,671.08,0.00,27.2,0
1343,671.59,0.00,28.1,0
1344,672.10,-0.02,23.1,0
1345,672.61,-0.02,24.0,0
1346,673.04,-0.05,20.6,0
1347,673.55,0.00,25.6,0
1348,674.07,0.02,30.7,0
1349,674.58,0.00,25.6,0
1350,675.09,0.01,28.5,0
1351,675.60,-0.01,26.1,0
1352,676.11,0.00,23.8,0
1353,676.62,0.01,27.8,0
1354,677.05,0.02,27.3,0
1355,677.57,0.02,27.1,0
1356,678.07,0.05,30.6,0
1357,678.58,0.02,28.1,0
1358,679.09,0.01,27.8,0
1359,679.60,0.02,27.2,0
1360,680.12,0.05,29.9,0
1361,680.55,0.01,25.2,0
1362,681.07,0.07,35.1,0
1363,681.58,0.01,25.3,0
1364,682.09,0.00,24.0,0
1365,682.60,0.07,37.6,0
1366,683.12,0.05,30.0,0
1367,683.54,0.05,30.9,0
1368,684.06,0.02,27.5,0
1369,684.57,0.04,31.3,0
1370,685.08,0.04,30.5,0
1371,685.59,0.00,25.0,0
1372,686.10,0.00,25.9,0
1373,686.62,-0.02,28.5,0
1374,687.05,-0.01,22.9,0
1375,687.56,0.05,31.9,0
1376,688.07,0.02,30.1,0
1377,688.59,-0.01,27.2,0
1378,689.10,0.01,25.4,0
1379,689.61,-0.01,25.6,0
1380,690.12,-0.01,24.6,0
1381,690.55,0.01,25.4,0
1382,691.06,0.02,30.3,0
1383,691.57,0.01,29.7,0
1384,692.09,0.02,30.2,0
1385,692.60,0.04,28.8,0
1386,693.12,0.07,30.0,0
1387,693.55,0.04,30.5,0
1388,694.06,0.01,27.2,0
1389,694.57,0.02,32.0,0
1390,695.08,0.02,30.3,0
1391,695.58,0.05,31.8,0
1392,696.09,0.04,29.8,0
1393,696.60,0.02,27.8,0
1394,697.11,0.09,34.9,0
1395,697.62,0.04,28.2,0
1396,698.05,0.06,31.5,0
1397,698.56,0.04,29.8,0
1398,699.07,0.02,29.5,0
1399,699.58,0.04,30.0,0
1400,700.09,0.05,30.4,0
1401,700.60,0.05,27.8,0
1402,701.12,0.01,25.8,0
1403,701.54,0.06,36.1,0
1404,702.06,0.00,23.7,0
1405,702.58,0.04,28.2,0
1406,703.08,0.02,26.2,0
1407,703.60,0.02,31.3,0
1408,704.11,0.01,30.3,0
1409,704.62,0.00,27.3,0
1410,705.06,0.01,27.6,0
1411,705.57,0.05,34.1,0
1412,706.08,0.02,28.0,0
1413,706.59,0.02,31.5,0
1414,707.11,-0.02,22.2,0
1415,707.62,0.01,25.9,0
1416,708.04,0.04,31.9,0
1417,708.56,-0.01,25.9,0
1418,709.07,0.04,31.9,0
1419,709.58,0.02,34.2,0
1420,710.09,0.02,29.0,0
1421,710.60,0.02,31.5,0
1422,711.11,0.06,31.9,0
1423,711.62,0.01,32.0,0
1424,712.05,0.04,32.8,0
1425,712.56,0.02,30.0,0
1426,713.08,0.04,31.9,0
1427,713.59,0.01,27.7,0
1428,714.10,0.02,30.8,0
1429,714.61,0.01,25.2,0
1430,715.04,0.00,24.8,0
1431,715.55,0.01,27.0,0
1432,716.06,0.04,31.3,0
1433,716.58,-0.05,21.6,0
1434,717.09,0.00,31.8,0
1435,717.60,-0.02,26.7,0
1436,718.11,0.01,30.5,0
1437,718.62,0.04,30.4,0
1438,719.05,-0.02,25.0,0
1439,719.56,-0.02,25.7,0
1440,720.08,-0.02,27.7,0
1441,720.59,-0.02,28.4,0
1442,721.11,0.00,31.8,0
1443,721.62,0.01,34.7,0
1444,722.05,-0.01,27.1,0
1445,722.56,-0.01,26.2,0
1446,723.07,-0.02,24.1,0
1447,723.59,-0.01,31.3,0
1448,724.10,-0.01,28.9,0
1449,724.61,-0.02,28.5,0
1450,725.04,-0.01,27.1,0
1451,725.56,0.01,29.6,0
1452,726.07,-0.02,27.5,0
1453,726.58,-0.05,26.0,0
1454,727.09,-0.02,28.5,0
1455,727.61,-0.01,28.8,0
1456,728.12,0.00,27.4,0
1457,728.55,-0.02,30.1,0
1458,729.06,-0.05,25.0,0
1459,729.57,-0.02,25.7,0
1460,730.08,-0.02,29.1,0
1461,730.60,-0.04,27.0,0
1462,731.11,-0.02,30.1,0
1463,731.62,-0.04,25.3,0
1464,732.05,-0.02,29.0,0
1465,732.56,-0.01,31.1,0
1466,733.08,-0.01,26.8,0
1467,733.59,-0.04,25.2,0
1468,734.10,-0.04,23.3,0
1469,734.61,0.00,31.7,0
1470,735.04,-0.04,22.5,0
1471,735.55,0.00,25.4,0
1472,736.06,0.00,29.8,0
1473,736.58,-0.04,26.8,0
1474,737.08,-0.01,27.6,0
1475,737.60,0.00,32.3,0
1476,738.11,-0.02,27.3,0
1477,738.54,0.02,29.7,0
1478,739.06,-0.01,28.5,0
1479,739.57,0.00,29.8,0
1480,740.08,-0.04,24.2,0
1481,740.59,-0.05,25.5,0
1482,741.11,-0.04,24.2,0
1483,741.62,-0.04,27.7,0
1484,742.05,-0.05,26.3,0
1485,742.56,-0.05,25.4,0
1486,743.08,-0.07,22.1,0
1487,743.58,-0.05,27.1,0
1488,744.09,-0.01,31.0,0
1489,744.59,-0.07,22.9,0
1490,745.11,-0.04,29.2,0
1491,745.62,-0.04,23.2,0
1492,746.05,-0.02,28.7,0
1493,746.55,-0.02,28.8,0
1494,747.07,-0.05,24.4,0
1495,747.58,-0.02,27.9,0
1496,748.09,0.01,32.5,0
1497,748.60,-0.06,22.4,0
1498,749.11,0.00,26.0,0
1499,749.54,-0.02,24.3,0
1500,750.05,-0.01,29.0,0
1501,750.57,0.00,30.2,0
1502,751.07,-0.05,21.6,0
1503,751.58,-0.02,29.7,0
1504,752.09,-0.05,23.4,0
1505,752.61,0.02,33.6,0
1506,753.12,0.00,27.7,0
1507,753.54,0.00,25.7,0
1508,754.06,0.04,33.2,0
1509,754.57,0.02,26.6,0
1510,755.08,0.00,24.2,0
1511,755.59,-0.02,23.3,0
1512,756.09,0.02,28.4,0
1513,756.61,0.00,25.9,0
1514,757.05,-0.01,26.4,0
1515,757.56,0.00,28.5,0
1516,758.08,-0.01,26.3,0
1517,758.59,-0.05,26.9,0
1518,759.11,-0.01,29.0,0
1519,759.62,0.01,30.7,0
1520,760.05,-0.02,27.6,0
1521,760.56,-0.02,29.4,0
1522,761.07,-0.05,24.3,0
1523,761.58,-0.02,28.5,0
1524,762.09,-0.04,25.5,0
1525,762.60,0.02,29.9,0
1526,763.11,-0.04,22.9,0
1527,763.62,0.02,34.4,0
1528,764.06,0.01,27.9,0
1529,764.57,0.01,27.0,0
1530,765.07,0.00,27.6,0
1531,765.58,0.00,25.7,0
1532,766.09,0.05,34.3,0
1533,766.60,0.00,24.9,0
1534,767.11,0.04,30.2,0
1535,767.54,0.02,27.5,0
1536,768.05,0.04,26.9,0
1537,768.56,0.05,34.4,0
1538,769.07,0.02,27.5,0
1539,769.58,0.07,31.6,0
1540,770.09,0.07,33.4,0
1541,770.60,0.05,29.2,0
1542,771.12,0.05,27.4,0
1543,771.55,0.04,27.0,0
1544,772.06,0.09,32.1,0
1545,772.58,0.02,28.4,0
1546,773.08,0.07,34.5,0
1547,773.59,0.05,29.4,0
1548,774.10,0.02,29.4,0
1549,774.61,0.00,25.9,0
1550,775.04,0.02,34.7,0
1551,775.55,0.02,32.9,0
1552,776.07,0.01,29.0,0
1553,776.58,-0.02,24.5,0
1554,777.09,0.00,27.9,0
1555,777.60,-0.01,26.6,0
1556,778.11,0.00,27.8,0
1557,778.62,0.01,29.1,0
1558,779.05,-0.01,24.8,0
1559,779.56,-0.01,28.4,0
1560,780.07,-0.02,24.4,0
1561,780.58,-0.04,19.6,0
1562,781.09,0.01,27.4,0
1563,781.61,0.01,27.3,0
1564,782.11,0.04,31.6,0
1565,782.55,0.01,28.0,0
1566,783.06,0.02,29.5,0
1567,783.57,0.02,28.7,0
1568,784.08,0.05,29.4,0
1569,784.60,0.05,29.4,0
1570,785.11,0.05,30.4,0
1571,785.62,0.01,24.8,0
1572,786.05,0.06,30.7,0
1573,786.56,0.07,34.6,0
1574,787.08,0.06,28.2,0
1575,787.59,0.07,3.8,0
1576,788.10,0.02,-2.2,0
1577,788.61,0.05,-2.3,0
1578,789.04,0.07,0.6,0
1579,789.55,0.15,3.8,0
1580,790.06,0.21,8.2,0
1581,790.57,0.26,9.6,0
1582,791.08,0.35,12.3,0
1583,791.60,0.40,12.9,0
1584,792.11,0.51,18.1,0
1585,792.62,0.52,11.1,0
1586,793.05,0.59,13.1,0
1587,793.56,0.62,15.5,0
1588,794.07,0.63,10.9,0
1589,794.59,0.71,15.3,0
1590,795.10,0.71,13.2,0
1591,795.61,0.76,14.2,0
1592,796.12,0.84,23.3,0
1593,796.54,0.83,18.9,0
1594,797.06,0.83,15.1,0
1595,797.57,0.84,15.0,0
1596,798.08,0.83,11.0,0
1597,798.59,0.87,14.1,0
1598,799.12,0.85,12.5,0
1599,799.54,0.90,16.3,0
1600,800.05,0.92,14.1,0
1601,800.57,0.99,20.8,0
1602,801.07,0.95,13.6,0
1603,801.59,0.99,16.1,0
1604,802.10,1.04,18.1,0
1605,802.61,1.04,17.3,0
1606,803.04,1.07,18.9,0
1607,803.55,1.03,11.3,0
1608,804.07,1.07,16.7,0
1609,804.59,1.06,12.1,0
1610,805.09,1.03,11.0,0
1611,805.60,0.99,7.6,0
1612,806.11,0.95,8.2,0
1613,806.62,0.90,5.9,0
1614,807.05,0.93,8.5,0
1615,807.56,0.92,6.2,0
1616,808.07,0.89,5.1,0
1617,808.57,0.87,5.5,0
1618,809.08,0.85,6.5,0
1619,809.59,0.83,1.8,0
1620,810.10,0.87,6.3,0
1621,810.60,0.83,1.2,0
1622,811.11,0.83,1.4,0
1623,811.61,0.79,-0.1,0
1624,812.05,0.82,0.7,0
1625,812.56,0.81,-0.9,0
1626,813.07,0.82,3.0,0
1627,813.58,0.82,-2.6,0
1628,814.09,0.88,5.1,0
1629,814.61,0.82,-5.1,0
1630,815.11,0.85,-1.1,0
1631,815.61,0.85,-1.4,0
1632,816.04,0.88,0.8,0
1633,816.55,0.87,-2.7,0
1634,817.06,0.90,3.3,0
1635,817.57,0.92,-0.2,0
1636,818.08,0.92,-2.4,0
1637,818.57,0.93,0.3,0
1638,819.08,0.92,26.5,0
1639,819.59,0.93,25.5,0
1640,820.10,0.94,30.9,0
1641,820.60,0.87,22.7,0
1642,821.10,0.82,23.5,0
1643,821.59,0.73,18.5,0
1644,822.10,0.67,17.1,0
1645,822.61,0.59,14.0,0
1646,823.11,0.59,18.8,0
1647,823.62,0.52,14.6,0
1648,824.11,0.46,12.0,0
1649,824.62,0.40,8.6,0
1650,825.05,0.37,9.6,0
1651,825.55,0.35,12.9,0
1652,826.04,0.31,8.8,0
1653,826.62,0.32,14.9,0
1654,827.04,0.28,10.3,0
