Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
1656,828.04,0.26,11.6,0
1657,828.55,0.23,8.2,0
1658,829.05,0.22,9.8,0
1659,829.55,0.18,6.9,0
1660,830.06,0.18,8.0,0
1661,830.54,0.15,7.8,0
1662,831.05,0.15,7.0,0
1663,831.54,0.12,8.2,0
1664,832.05,0.12,6.4,0
1665,832.55,0.13,10.5,0
1666,833.06,0.10,6.7,0
1667,833.57,0.07,6.0,0
1668,834.07,0.07,6.1,0
1669,834.58,0.12,13.9,0
1670,835.08,0.11,9.1,0
1671,835.58,0.11,10.1,0
1672,836.07,0.12,11.4,0
1673,836.57,0.13,9.1,0
1674,837.07,0.10,4.3,0
1675,837.56,0.12,11.6,0
1676,838.05,0.15,12.4,0
1677,838.54,0.13,9.3,0
1678,839.05,0.12,11.8,0
1679,839.55,0.10,6.5,0
1680,840.05,0.11,7.9,0
1681,840.62,0.12,11.1,0
1682,841.05,0.07,6.0,0
1683,841.61,0.10,11.4,0
1684,842.11,0.10,9.5,0
1685,842.61,0.10,10.5,0
1686,843.11,0.12,14.9,0
1687,843.61,0.11,11.9,0
1688,844.11,0.16,16.2,0
1689,844.59,0.09,5.6,0
1690,845.08,0.11,11.1,0
1691,845.58,0.07,6.4,0
1692,846.08,0.07,8.3,0
1693,846.58,0.11,12.2,0
1694,847.07,0.11,10.4,0
1695,847.57,0.10,9.1,0
1696,848.07,0.10,10.1,0
1697,848.58,0.12,10.9,0
1698,849.07,0.11,12.4,0
1699,849.58,0.10,9.4,0
1700,850.07,0.09,9.9,0
1701,850.56,0.07,8.7,0
1702,851.05,0.13,16.2,0
1703,851.54,0.09,8.2,0
1704,852.05,0.07,7.0,0
1705,852.61,0.07,9.8,0
1706,853.12,0.05,5.4,0
1707,853.61,0.10,15.3,0
1708,854.11,0.10,11.6,0
1709,854.61,0.09,8.5,0
1710,855.09,0.10,10.8,0
1711,855.59,0.09,9.5,0
1712,856.09,0.06,8.8,0
1713,856.59,0.11,14.0,0
1714,857.08,0.10,10.9,0
1715,857.58,0.07,11.1,0
1716,858.07,0.09,11.6,0
1717,858.57,0.07,11.2,0
1718,859.07,0.07,7.6,0
1719,859.57,0.07,11.3,0
1720,860.06,0.11,13.4,0
1721,860.56,0.05,6.1,0
1722,861.06,0.07,9.6,0
1723,861.57,0.07,6.9,0
1724,862.05,0.07,11.5,0
1725,862.55,0.09,13.8,0
1726,863.12,0.05,7.1,0
1727,863.62,0.07,10.7,0
1728,864.05,0.07,11.6,0
1729,864.55,0.07,8.1,0
1730,865.07,0.05,8.3,0
1731,865.56,0.07,10.9,0
1732,866.07,0.06,8.7,0
1733,866.57,0.07,10.9,0
1734,867.05,0.09,12.3,0
1735,867.55,0.06,8.8,0
1736,868.06,0.09,14.1,0
1737,868.54,0.10,12.7,0
1738,869.04,0.06,10.8,0
1739,869.61,0.06,10.8,0
1740,870.09,0.07,12.1,0
1741,870.58,0.06,10.9,0
1742,871.07,0.09,13.5,0
1743,871.57,0.07,11.3,0
1744,872.07,0.05,6.0,0
1745,872.58,0.09,11.7,0
1746,873.07,0.05,9.8,0
1747,873.57,0.07,9.6,0
1748,874.06,0.07,11.5,0
1749,874.56,0.05,8.9,0
1750,875.06,0.06,10.3,0
1751,875.55,0.05,9.0,0
1752,876.05,0.07,13.4,0
1753,876.55,0.06,12.2,0
1754,877.06,0.07,13.5,0
1755,877.56,0.05,9.1,0
1756,878.05,0.05,10.1,0
1757,878.55,0.07,13.6,0
1758,879.05,0.04,7.9,0
1759,879.55,0.05,10.2,0
1760,880.06,0.07,12.8,0
1761,880.56,0.06,7.0,0
1762,881.06,0.02,6.7,0
1763,881.56,0.01,7.3,0
1764,882.06,0.05,14.0,0
1765,882.56,0.05,8.5,0
1766,883.06,0.04,9.0,0
1767,883.55,0.07,14.8,0
1768,884.05,0.04,8.2,0
1769,884.54,0.04,10.1,0
1770,885.10,0.06,12.7,0
1771,885.60,0.04,11.0,0
1772,886.10,0.00,6.3,0
1773,886.60,0.04,10.1,0
1774,887.09,0.05,11.5,0
1775,887.59,0.04,9.3,0
1776,888.07,0.04,11.1,0
1777,888.57,0.05,12.5,0
1778,889.07,0.02,9.0,0
1779,889.54,0.05,13.5,0
1780,890.05,0.05,10.6,0
1781,890.61,0.04,10.3,0
1782,891.11,0.05,13.5,0
1783,891.62,0.06,13.9,0
1784,892.11,0.05,12.6,0
1785,892.61,0.04,9.5,0
1786,893.09,0.02,9.1,0
1787,893.60,0.04,11.4,0
1788,894.10,0.06,13.9,0
1789,894.60,0.02,7.3,0
1790,895.09,0.05,14.5,0
1791,895.58,0.05,11.8,0
1792,896.07,0.04,11.5,0
1793,896.56,0.01,7.9,0
1794,897.06,0.06,15.0,0
1795,897.56,0.02,9.3,0
1796,898.04,0.07,18.3,0
1797,898.54,0.00,8.6,0
1798,899.12,0.02,12.1,0
1799,899.55,0.01,9.9,0
1800,900.04,0.02,13.0,0
1801,900.61,0.02,11.2,0
1802,901.12,0.02,10.3,0
1803,901.61,0.01,9.0,0
1804,902.12,0.04,11.6,0
1805,902.62,0.04,13.5,0
1806,903.11,0.01,9.1,0
1807,903.60,0.07,15.6,0
1808,904.11,0.05,13.0,0
1809,904.62,0.01,11.0,0
1810,905.11,0.04,12.6,0
1811,905.59,0.05,13.0,0
1812,906.10,0.01,9.2,0
1813,906.58,0.02,12.3,0
1814,907.09,0.05,17.6,0
1815,907.60,0.05,14.0,0
1816,908.10,0.02,11.4,0
1817,908.61,0.02,11.4,0
1818,909.11,0.02,10.5,0
1819,909.61,0.01,10.2,0
1820,910.10,0.04,11.8,0
1821,910.61,-0.01,4.9,0
1822,911.04,0.05,14.9,0
1823,911.60,0.04,10.9,0
1824,912.10,0.04,12.8,0
1825,912.59,0.00,10.8,0
1826,913.09,0.04,14.7,0
1827,913.59,0.02,10.6,0
1828,914.07,0.01,10.2,0
1829,914.56,0.00,9.9,0
1830,915.06,0.04,14.7,0
1831,915.57,0.01,10.3,0
1832,916.07,0.00,9.0,0
1833,916.58,0.01,12.1,0
1834,917.08,0.00,9.0,0
1835,917.59,0.00,10.0,0
1836,918.09,0.04,15.6,0
1837,918.59,0.00,8.1,0
1838,919.10,-0.02,5.6,0
1839,919.61,0.00,8.2,0
1840,920.11,-0.01,9.6,0
1841,920.60,-0.01,8.7,0
1842,921.10,0.00,8.2,0
1843,921.59,0.00,10.0,0
1844,922.08,0.02,12.6,0
1845,922.56,-0.01,7.7,0
1846,923.06,0.01,10.4,0
1847,923.54,0.00,10.0,0
1848,924.05,-0.01,8.7,0
1849,924.55,-0.01,9.6,0
1850,925.11,0.01,13.2,0
1851,925.60,0.01,11.3,0
1852,926.11,-0.02,6.6,0
1853,926.61,0.01,13.1,0
1854,927.11,0.01,10.4,0
1855,927.60,-0.02,5.6,0
1856,928.11,0.00,11.0,0
1857,928.59,0.01,11.3,0
1858,929.08,0.01,10.4,0
1859,929.58,0.02,14.5,0
1860,930.06,0.02,13.6,0
1861,930.56,0.00,9.1,0
1862,931.06,0.00,9.2,0
1863,931.56,0.01,11.4,0
1864,932.06,0.00,11.9,0
1865,932.55,0.00,10.1,0
1866,933.07,0.00,9.2,0
1867,933.57,0.00,9.2,0
1868,934.08,0.04,13.9,0
1869,934.59,0.00,8.3,0
1870,935.08,0.00,7.4,0
1871,935.60,-0.02,9.4,0
1872,936.09,-0.01,9.7,0
1873,936.59,0.02,14.5,0
1874,937.09,0.00,11.0,0
1875,937.60,-0.01,9.8,0
1876,938.11,-0.01,8.8,0
1877,938.61,0.01,13.2,0
1878,939.12,0.00,10.1,0
1879,939.60,0.04,14.0,0
1880,940.09,0.00,8.2,0
1881,940.58,0.00,11.0,0
1882,941.07,0.00,11.0,0
1883,941.57,0.01,10.5,0
1884,942.07,-0.01,7.9,0
1885,942.57,0.00,9.2,0
1886,943.08,0.00,10.2,0
1887,943.59,0.01,9.6,0
1888,944.10,-0.01,8.9,0
1889,944.58,0.01,13.3,0
1890,945.08,-0.01,8.9,0
1891,945.57,-0.01,9.8,0
1892,946.07,0.01,13.3,0
1893,946.57,0.00,11.1,0
1894,947.07,0.06,15.7,0
1895,947.58,0.00,8.4,0
1896,948.07,-0.02,9.4,0
1897,948.58,0.01,14.2,0
1898,949.07,0.02,13.7,0
1899,949.57,-0.01,8.9,0
1900,950.07,0.01,13.3,0
1901,950.57,-0.01,8.9,0
1902,951.07,0.02,15.4,0
1903,951.57,0.01,10.5,0
1904,952.07,0.01,12.4,0
1905,952.58,0.00,9.3,0
1906,953.08,-0.02,9.5,0
1907,953.59,0.00,12.0,0
1908,954.09,0.00,12.0,0
1909,954.59,0.02,14.6,0
1910,955.09,0.00,11.1,0
1911,955.58,-0.02,8.5,0
1912,956.06,0.00,13.0,0
1913,956.56,0.00,11.1,0
1914,957.06,0.02,12.8,0
1915,957.56,-0.01,9.8,0
1916,958.06,0.01,13.3,0
1917,958.56,0.01,11.5,0
1918,959.06,0.01,12.4,0
1919,959.56,0.02,15.5,0
1920,960.06,0.00,9.2,0
1921,960.56,-0.01,9.8,0
1922,961.06,0.00,11.1,0
1923,961.56,0.01,13.3,0
1924,962.06,-0.02,7.6,0
1925,962.57,0.02,14.6,0
1926,963.07,-0.01,8.9,0
1927,963.56,0.05,17.2,0
1928,964.07,0.00,9.3,0
1929,964.58,-0.01,8.9,0
1930,965.08,0.01,13.3,0
1931,965.55,-0.02,9.4,0
1932,966.05,0.02,14.7,0
1933,966.54,-0.01,9.8,0
1934,967.11,-0.02,9.4,0
1935,967.61,-0.02,9.4,0
1936,968.12,0.04,16.7,0
1937,968.62,0.00,11.1,0
1938,969.05,0.00,9.3,0
1939,969.62,0.00,11.1,0
1940,970.11,0.00,11.1,0
1941,970.60,0.02,15.5,0
1942,971.11,-0.01,10.7,0
1943,971.61,0.00,12.9,0
1944,972.11,0.01,16.0,0
1945,972.61,0.02,14.6,0
1946,973.11,0.01,10.5,0
1947,973.61,0.01,10.5,0
1948,974.10,0.04,15.0,0
1949,974.60,-0.01,9.8,0
1950,975.11,0.00,12.0,0
1951,975.61,0.00,12.9,0
1952,976.11,0.00,12.0,0
1953,976.61,0.02,10.9,0
1954,977.12,0.00,11.1,0
1955,977.54,-0.04,8.2,0
1956,978.06,0.00,10.2,0
1957,978.57,0.01,14.2,0
1958,979.06,-0.01,8.9,0
1959,979.57,0.00,11.1,0
1960,980.07,0.01,15.1,0
1961,980.58,-0.02,8.5,0
1962,981.07,0.02,15.6,0
1963,981.57,-0.02,8.5,0
1964,982.06,0.00,12.0,0
1965,982.55,0.00,10.2,0
1966,983.05,0.00,11.1,0
1967,983.54,-0.02,7.6,0
1968,984.05,-0.04,7.3,0
1969,984.55,0.02,15.5,0
1970,985.05,0.01,13.3,0
1971,985.56,0.00,8.4,0
1972,986.04,-0.01,11.6,0
1973,986.54,-0.02,9.4,0
1974,987.12,-0.01,10.7,0
1975,987.54,0.01,13.3,0
1976,988.05,-0.04,5.5,0
1977,988.55,-0.04,7.2,0
1978,989.05,0.00,12.0,0
1979,989.54,0.00,11.1,0
1980,990.11,-0.01,7.9,0
1981,990.61,0.02,12.7,0
1982,991.11,-0.02,10.3,0
1983,991.59,-0.01,7.9,0
1984,992.10,0.01,11.4,0
1985,992.59,-0.01,8.8,0
1986,993.07,0.01,14.2,0
1987,993.57,0.00,12.0,0
1988,994.07,0.00,10.1,0
1989,994.57,0.01,12.4,0
1990,995.06,-0.01,10.7,0
1991,995.55,-0.01,9.8,0
1992,996.05,0.02,14.6,0
1993,996.55,0.00,11.1,0
1994,997.12,0.02,13.7,0
1995,997.61,-0.01,9.8,0
1996,998.11,-0.02,10.3,0
1997,998.62,0.01,11.4,0
1998,999.12,-0.04,6.3,0
1999,999.57,-0.01,9.8,0
2000,1000.08,0.00,12.0,0
2001,1000.58,-0.01,8.9,0
2002,1001.07,0.00,12.0,0
2003,1001.56,-0.01,9.7,0
2004,1002.06,0.01,13.3,0
2005,1002.55,0.00,11.0,0
2006,1003.06,-0.02,8.5,0
2007,1003.56,0.00,12.0,0
2008,1004.07,0.01,10.5,0
2009,1004.57,-0.01,8.8,0
2010,1005.06,0.00,12.0,0
2011,1005.56,-0.02,8.5,0
2012,1006.06,-0.01,9.8,0
2013,1006.56,-0.02,9.4,0
2014,1007.07,-0.01,11.6,0
2015,1007.56,-0.02,9.4,0
2016,1008.05,0.00,12.9,0
2017,1008.54,-0.02,8.4,0
2018,1009.11,0.02,15.5,0
2019,1009.61,-0.01,10.6,0
2020,1010.11,0.01,12.3,0
2021,1010.61,0.01,13.2,0
2022,1011.11,0.01,11.4,0
2023,1011.60,0.00,11.9,0
2024,1012.11,-0.02,10.3,0
2025,1012.60,-0.02,9.3,0
2026,1013.08,0.00,11.9,0
2027,1013.58,0.00,11.0,0
2028,1014.08,-0.02,8.4,0
2029,1014.57,-0.02,8.4,0
2030,1015.06,-0.01,9.7,0
2031,1015.57,-0.02,9.3,0
2032,1016.05,0.00,13.8,0
2033,1016.55,-0.01,9.7,0
2034,1017.12,-0.02,8.4,0
2035,1017.61,0.00,11.9,0
2036,1018.11,-0.01,9.7,0
2037,1018.60,-0.01,6.9,0
2038,1019.11,-0.02,8.4,0
2039,1019.59,-0.05,7.6,0
2040,1020.09,0.01,13.1,0
2041,1020.59,0.01,13.1,0
2042,1021.09,-0.05,3.0,0
2043,1021.59,-0.02,8.3,0
2044,1022.09,0.00,12.8,0
2045,1022.57,-0.01,10.5,0
2046,1023.08,-0.02,9.2,0
2047,1023.58,0.00,11.8,0
2048,1024.09,0.01,13.1,0
2049,1024.58,-0.02,7.4,0
2050,1025.08,0.01,13.1,0
2051,1025.57,-0.02,8.3,0
2052,1026.07,-0.01,8.7,0
2053,1026.57,-0.02,10.1,0
2054,1027.07,0.00,12.7,0
2055,1027.56,0.00,10.9,0
2056,1028.07,0.01,13.9,0
2057,1028.57,0.01,13.1,0
2058,1029.06,0.01,12.1,0
2059,1029.56,-0.01,11.4,0
2060,1030.07,0.00,11.8,0
2061,1030.57,0.01,13.0,0
2062,1031.06,-0.01,8.6,0
2063,1031.57,0.01,13.9,0
2064,1032.07,-0.01,8.6,0
2065,1032.55,0.04,15.7,0
2066,1033.06,-0.02,8.3,0
2067,1033.56,0.05,17.8,0
2068,1034.07,-0.02,7.4,0
2069,1034.57,-0.04,7.9,0
2070,1035.07,-0.01,9.5,0
2071,1035.57,0.01,14.8,0
2072,1036.06,-0.01,9.5,0
2073,1036.55,-0.01,9.5,0
2074,1037.06,0.02,16.1,0
2075,1037.56,0.01,13.0,0
2076,1038.06,-0.01,8.6,0
2077,1038.56,0.00,12.6,0
2078,1039.05,0.01,13.9,0
2079,1039.54,0.00,11.7,0
2080,1040.05,0.02,15.1,0
2081,1040.55,-0.01,9.5,0
2082,1041.11,0.01,12.1,0
2083,1041.61,0.04,15.6,0
2084,1042.04,0.00,10.8,0
2085,1042.55,0.00,11.7,0
2086,1043.05,0.04,17.3,0
2087,1043.56,0.04,15.5,0
2088,1044.06,-0.01,8.6,0
2089,1044.55,0.01,13.0,0
2090,1045.06,0.00,12.6,0
2091,1045.55,-0.02,8.2,0
2092,1046.05,0.00,12.6,0
2093,1046.55,0.04,15.5,0
2094,1047.04,0.00,8.0,0
2095,1047.54,0.02,12.4,0
2096,1048.04,-0.02,6.4,0
2097,1048.62,-0.02,10.0,0
2098,1049.04,0.02,14.2,0
2099,1049.55,-0.02,5.5,0
2100,1050.06,0.00,11.7,0
2101,1050.56,-0.02,7.3,0
2102,1051.07,0.04,13.7,0
2103,1051.57,-0.01,8.6,0
2104,1052.06,-0.01,10.4,0
2105,1052.56,-0.02,8.2,0
2106,1053.05,0.00,14.5,0
2107,1053.56,-0.01,10.4,0
2108,1054.05,0.01,12.0,0
2109,1054.56,-0.02,7.3,0
2110,1055.06,-0.04,8.7,0
2111,1055.57,-0.02,6.3,0
2112,1056.06,0.00,12.6,0
2113,1056.56,-0.01,9.4,0
2114,1057.06,0.00,9.8,0
2115,1057.57,0.00,10.7,0
2116,1058.07,-0.04,4.1,0
2117,1058.56,0.00,12.6,0
2118,1059.06,-0.02,6.3,0
2119,1059.56,0.00,12.5,0
2120,1060.05,-0.02,8.1,0
2121,1060.55,0.01,14.7,0
2122,1061.05,-0.01,8.5,0
2123,1061.54,-0.01,8.5,0
2124,1062.04,0.00,12.5,0
2125,1062.61,0.00,10.7,0
2126,1063.04,-0.02,9.0,0
2127,1063.61,0.01,13.8,0
2128,1064.10,-0.01,10.3,0
2129,1064.61,-0.02,8.1,0
2130,1065.10,0.01,15.6,0
2131,1065.58,-0.04,5.8,0
2132,1066.08,-0.02,9.9,0
2133,1066.58,0.00,11.5,0
2134,1067.08,-0.01,11.2,0
2135,1067.57,0.00,9.7,0
2136,1068.07,0.00,10.6,0
2137,1068.58,0.00,11.5,0
2138,1069.08,0.00,11.5,0
2139,1069.60,0.01,12.8,0
2140,1070.09,0.00,10.6,0
2141,1070.59,0.04,16.3,0
2142,1071.08,0.01,11.9,0
2143,1071.58,-0.01,9.3,0
2144,1072.08,-0.02,9.0,0
2145,1072.56,0.00,12.5,0
2146,1073.05,0.01,13.8,0
2147,1073.56,-0.02,8.0,0
2148,1074.05,-0.02,9.9,0
2149,1074.56,-0.01,9.3,0
2150,1075.05,-0.01,8.4,0
2151,1075.56,0.00,8.8,0
2152,1076.06,-0.02,7.1,0
2153,1076.57,-0.02,7.1,0
2154,1077.07,-0.05,5.4,0
2155,1077.58,-0.02,8.9,0
2156,1078.07,0.01,13.7,0
2157,1078.57,0.01,11.8,0
2158,1079.06,0.00,10.6,0
2159,1079.55,-0.01,9.3,0
2160,1080.04,0.00,12.4,0
2161,1080.54,0.01,11.8,0
2162,1081.05,-0.02,8.0,0
2163,1081.55,-0.01,7.5,0
2164,1082.05,-0.01,9.3,0
2165,1082.56,-0.04,7.6,0
2166,1083.06,-0.02,7.1,0
2167,1083.57,-0.01,9.2,0
2168,1084.06,0.01,12.7,0
2169,1084.56,0.01,10.0,0
2170,1085.07,0.02,14.9,0
2171,1085.58,0.00,10.5,0
2172,1086.08,-0.01,9.3,0
2173,1086.57,0.00,11.5,0
2174,1087.07,-0.04,6.7,0
2175,1087.58,-0.02,8.0,0
2176,1088.08,0.05,18.4,0
2177,1088.58,0.00,11.4,0
2178,1089.09,-0.02,6.2,0
2179,1089.60,-0.02,9.8,0
2180,1090.09,-0.01,9.2,0
2181,1090.60,-0.01,9.2,0
2182,1091.10,0.00,11.4,0
2183,1091.59,-0.01,9.2,0
2184,1092.09,0.01,13.6,0
2185,1092.58,0.02,12.1,0
2186,1093.08,-0.02,7.0,0
2187,1093.58,-0.02,8.8,0
2188,1094.07,-0.01,12.0,0
2189,1094.56,-0.02,9.7,0
2190,1095.05,0.00,11.4,0
2191,1095.62,0.01,11.8,0
2192,1096.12,0.02,14.9,0
2193,1096.54,0.02,13.0,0
2194,1097.12,-0.02,6.0,0
2195,1097.62,-0.01,11.0,0
2196,1098.11,-0.04,9.3,0
2197,1098.61,0.01,15.4,0
2198,1099.11,-0.01,10.0,0
2199,1099.62,0.00,9.5,0
2200,1100.12,-0.01,7.3,0
2201,1100.54,-0.01,7.3,0
2202,1101.11,0.00,11.3,0
2203,1101.61,0.01,13.5,0
2204,1102.11,-0.02,8.7,0
2205,1102.61,0.02,13.9,0
2206,1103.04,0.02,15.7,0
2207,1103.61,-0.01,7.2,0
2208,1104.11,-0.04,7.4,0
2209,1104.62,-0.01,10.0,0
2210,1105.05,0.01,11.6,0
2211,1105.55,-0.02,7.8,0
2212,1106.06,-0.02,7.8,0
2213,1106.56,0.00,12.2,0
2214,1107.06,0.02,13.9,0
2215,1107.57,-0.04,6.5,0
2216,1108.08,0.00,12.1,0
2217,1108.58,-0.01,10.0,0
2218,1109.08,-0.04,6.5,0
2219,1109.59,0.00,12.1,0
2220,1110.08,-0.02,9.6,0
2221,1110.58,-0.01,10.9,0
2222,1111.08,0.01,13.4,0
2223,1111.57,0.00,11.2,0
2224,1112.07,0.00,11.2,0
2225,1112.56,-0.01,8.0,0
2226,1113.05,-0.04,7.3,0
2227,1113.56,-0.04,5.6,0
2228,1114.06,0.00,11.2,0
2229,1114.57,0.01,14.3,0
2230,1115.07,0.01,11.6,0
2231,1115.56,-0.01,8.1,0
2232,1116.05,-0.02,9.5,0
2233,1116.55,0.01,13.4,0
2234,1117.11,0.00,9.3,0
2235,1117.54,0.00,10.3,0
2236,1118.12,0.00,10.3,0
2237,1118.61,-0.04,4.6,0
2238,1119.10,-0.02,10.5,0
2239,1119.61,0.01,13.4,0
2240,1120.12,-0.02,8.6,0
2241,1120.62,0.00,11.2,0
2242,1121.04,0.01,13.3,0
2243,1121.54,-0.02,7.7,0
2244,1122.04,-0.01,7.1,0
2245,1122.61,0.00,11.2,0
2246,1123.12,-0.04,9.1,0
2247,1123.60,-0.02,8.5,0
2248,1124.10,0.00,10.2,0
2249,1124.61,0.00,11.1,0
2250,1125.10,0.01,13.4,0
2251,1125.60,0.01,12.4,0
2252,1126.10,-0.02,8.6,0
2253,1126.59,-0.01,9.8,0
2254,1127.08,-0.02,9.5,0
2255,1127.57,0.01,13.3,0
2256,1128.06,0.00,10.2,0
2257,1128.57,0.00,12.0,0
2258,1129.06,0.02,12.8,0
2259,1129.57,-0.04,6.3,0
2260,1130.06,0.00,12.0,0
2261,1130.57,-0.06,3.7,0
2262,1131.07,0.00,12.0,0
2263,1131.57,-0.01,7.1,0
2264,1132.07,-0.01,7.9,0
2265,1132.56,-0.02,8.5,0
2266,1133.05,-0.05,5.9,0
2267,1133.56,-0.02,9.4,0
2268,1134.05,-0.02,6.6,0
2269,1134.55,0.01,14.2,0
2270,1135.06,-0.02,7.6,0
2271,1135.54,0.00,10.1,0
2272,1136.05,-0.05,3.1,0
2273,1136.55,0.01,12.3,0
2274,1137.05,-0.02,6.6,0
2275,1137.56,-0.01,10.6,0
2276,1138.06,0.01,12.3,0
2277,1138.56,-0.01,9.7,0
2278,1139.05,-0.01,7.9,0
2279,1139.54,0.01,11.4,0
2280,1140.06,-0.02,7.5,0
2281,1140.55,-0.02,9.3,0
2282,1141.12,-0.01,9.7,0
2283,1141.62,0.00,10.1,0
2284,1142.11,-0.02,6.6,0
2285,1142.61,-0.02,8.4,0
2286,1143.10,-0.05,5.8,0
2287,1143.61,-0.01,10.6,0
2288,1144.11,-0.02,7.5,0
2289,1144.61,0.00,12.8,0
2290,1145.05,0.00,11.8,0
2291,1145.61,0.02,12.6,0
2292,1146.11,0.00,11.0,0
2293,1146.62,0.00,9.1,0
2294,1147.11,-0.01,8.7,0
2295,1147.60,-0.01,10.6,0
2296,1148.09,-0.02,8.4,0
2297,1148.58,-0.01,10.6,0
2298,1149.09,0.01,10.4,0
2299,1149.60,-0.01,6.0,0
2300,1150.09,0.00,10.9,0
2301,1150.60,-0.02,6.5,0
2302,1151.09,-0.02,8.3,0
2303,1151.60,-0.01,11.4,0
2304,1152.09,0.01,11.3,0
2305,1152.59,-0.04,4.3,0
2306,1153.07,-0.01,8.7,0
2307,1153.57,-0.01,7.8,0
2308,1154.08,-0.02,6.5,0
2309,1154.57,0.00,11.8,0
2310,1155.07,0.00,10.0,0
2311,1155.57,0.01,10.3,0
2312,1156.08,0.00,11.8,0
2313,1156.57,-0.01,7.7,0
2314,1157.07,0.01,13.1,0
2315,1157.57,0.01,12.2,0
2316,1158.07,0.06,18.3,0
2317,1158.57,-0.02,6.5,0
2318,1159.07,0.00,11.8,0
2319,1159.57,-0.01,10.5,0
2320,1160.06,0.00,11.8,0
2321,1160.56,0.02,15.3,0
2322,1161.06,-0.01,8.7,0
2323,1161.55,0.01,13.1,0
2324,1162.05,-0.01,7.7,0
2325,1162.54,0.04,16.6,0
2326,1163.05,0.00,9.9,0
2327,1163.56,-0.04,7.9,0
2328,1164.06,-0.01,10.5,0
2329,1164.56,0.00,10.8,0
2330,1165.07,0.02,14.3,0
2331,1165.58,-0.01,7.7,0
2332,1166.07,-0.04,6.0,0
2333,1166.57,0.00,9.9,0
2334,1167.06,0.00,9.0,0
2335,1167.56,-0.01,8.6,0
2336,1168.05,-0.01,7.7,0
2337,1168.61,-0.02,8.2,0
2338,1169.10,-0.01,10.5,0
2339,1169.59,0.00,9.9,0
2340,1170.09,0.00,8.0,0
2341,1170.59,-0.04,6.9,0
2342,1171.09,0.00,11.7,0
2343,1171.60,-0.02,6.4,0
2344,1172.09,0.00,12.6,0
2345,1172.58,-0.02,9.1,0
2346,1173.07,0.00,11.7,0
2347,1173.55,0.01,13.0,0
2348,1174.04,-0.04,5.0,0
2349,1174.55,-0.01,9.5,0
2350,1175.05,-0.01,10.4,0
2351,1175.55,-0.02,7.2,0
2352,1176.12,-0.04,6.8,0
2353,1176.61,0.00,11.6,0
2354,1177.11,0.00,12.5,0
2355,1177.60,0.00,9.8,0
2356,1178.08,-0.01,8.5,0
2357,1178.58,-0.02,8.1,0
2358,1179.05,-0.01,10.3,0
2359,1179.55,0.00,10.7,0
2360,1180.06,-0.01,5.8,0
2361,1180.57,-0.01,10.3,0
2362,1181.08,-0.01,10.3,0
2363,1181.59,0.01,11.0,0
2364,1182.08,-0.01,8.5,0
2365,1182.58,0.00,10.6,0
2366,1183.06,0.02,13.3,0
2367,1183.56,0.00,11.6,0
2368,1184.05,-0.01,8.4,0
2369,1184.56,-0.02,8.1,0
2370,1185.06,0.01,9.2,0
2371,1185.55,-0.01,9.4,0
2372,1186.07,0.01,11.9,0
2373,1186.57,-0.02,7.2,0
2374,1187.07,-0.02,9.9,0
2375,1187.56,-0.04,5.8,0
2376,1188.06,-0.05,7.3,0
2377,1188.57,0.00,7.0,0
2378,1189.06,0.00,8.8,0
2379,1189.56,-0.01,10.2,0
2380,1190.05,0.00,10.6,0
2381,1190.54,0.00,11.5,0
2382,1191.11,0.00,9.7,0
2383,1191.62,-0.05,2.8,0
2384,1192.04,-0.01,8.4,0
2385,1192.62,-0.01,9.3,0
2386,1193.12,-0.04,6.7,0
2387,1193.61,-0.01,11.1,0
2388,1194.11,-0.01,8.3,0
2389,1194.59,0.00,10.6,0
2390,1195.07,0.01,11.0,0
2391,1195.58,-0.02,7.1,0
2392,1196.08,0.00,7.8,0
2393,1196.59,-0.01,9.3,0
2394,1197.09,0.00,10.5,0
2395,1197.58,-0.02,7.0,0
2396,1198.08,0.01,12.8,0
2397,1198.58,-0.01,11.1,0
2398,1199.08,0.00,11.4,0
2399,1199.59,0.00,9.6,0
2400,1200.08,-0.02,6.1,0
2401,1200.58,0.01,12.8,0
2402,1201.08,-0.02,4.3,0
2403,1201.58,0.01,10.9,0
2404,1202.08,0.00,11.4,0
2405,1202.57,-0.01,8.3,0
2406,1203.05,0.00,10.5,0
2407,1203.54,0.00,10.5,0
2408,1204.05,-0.01,8.3,0
2409,1204.56,-0.01,5.6,0
2410,1205.07,-0.02,9.7,0
2411,1205.57,-0.02,6.1,0
2412,1206.07,-0.02,7.9,0
2413,1206.57,0.00,9.6,0
2414,1207.08,-0.02,7.9,0
2415,1207.58,-0.01,7.3,0
2416,1208.07,0.00,11.4,0
2417,1208.57,-0.01,6.4,0
2418,1209.07,-0.01,8.3,0
2419,1209.58,0.00,9.5,0
2420,1210.07,0.00,9.5,0
2421,1210.59,-0.01,8.2,0
2422,1211.09,-0.01,9.2,0
2423,1211.58,-0.01,10.1,0
2424,1212.07,0.01,11.8,0
2425,1212.56,-0.04,6.6,0
2426,1213.05,-0.01,7.3,0
2427,1213.55,0.02,13.1,0
2428,1214.04,0.01,10.8,0
2429,1214.62,-0.01,6.4,0
2430,1215.04,-0.02,7.9,0
2431,1215.61,0.00,11.4,0
2432,1216.11,-0.01,7.3,0
2433,1216.61,-0.01,7.3,0
2434,1217.11,-0.01,6.4,0
