Sample,Timestamp,Current Error,PID Control Signal,Phase Shift
1648,824.07,0.39,16.3,0
1649,824.58,0.35,15.4,0
1650,825.08,0.34,20.8,0
1651,825.58,0.28,15.4,0
1652,826.08,0.24,14.5,0
1653,826.59,0.21,12.6,0
1654,827.09,0.20,15.0,0
1655,827.59,0.18,16.6,0
1656,828.10,0.17,16.4,0
1657,828.59,0.17,15.5,0
1658,829.09,0.15,14.8,0
1659,829.57,0.13,14.5,0
1660,830.07,0.11,12.9,0
1661,830.56,0.10,16.3,0
1662,831.07,0.11,17.6,0
1663,831.56,0.10,16.4,0
1664,832.05,0.12,19.1,0
1665,832.54,0.10,13.7,0
1666,833.04,0.09,14.4,0
1667,833.54,0.07,11.2,0
1668,834.12,0.09,16.3,0
1669,834.61,0.07,16.0,0
1670,835.04,0.07,14.1,0
1671,835.55,0.06,12.9,0
1672,836.04,0.09,18.3,0
1673,836.61,0.07,14.2,0
1674,837.10,0.10,17.8,0
1675,837.61,0.06,10.4,0
1676,838.11,0.10,19.7,0
1677,838.61,0.10,17.9,0
1678,839.12,0.10,18.8,0
1679,839.54,0.10,16.2,0
1680,840.05,0.07,15.5,0
1681,840.54,0.06,13.3,0
1682,841.11,0.02,11.2,0
1683,841.61,0.09,18.7,0
1684,842.10,0.07,14.6,0
1685,842.59,0.05,13.0,0
1686,843.08,0.06,16.2,0
1687,843.57,0.07,18.5,0
1688,844.08,0.06,12.6,0
1689,844.58,0.06,15.4,0
1690,845.07,0.06,14.5,0
1691,845.57,0.06,16.4,0
1692,846.08,0.07,15.8,0
1693,846.56,0.07,17.8,0
1694,847.04,0.06,14.6,0
1695,847.61,0.05,14.2,0
1696,848.12,0.05,16.1,0
1697,848.62,0.04,9.4,0
1698,849.04,0.06,17.5,0
1699,849.54,0.01,10.5,0
1700,850.12,0.04,14.9,0
1701,850.62,0.05,17.2,0
1702,851.11,0.06,16.6,0
1703,851.61,0.05,14.4,0
1704,852.10,0.05,16.3,0
1705,852.60,0.02,13.8,0
1706,853.10,0.02,12.8,0
1707,853.60,0.04,16.0,0
1708,854.10,0.06,18.6,0
1709,854.60,0.04,14.2,0
1710,855.09,0.04,16.0,0
1711,855.60,0.04,16.0,0
1712,856.08,0.06,18.7,0
1713,856.57,0.02,12.9,0
1714,857.07,0.05,17.4,0
1715,857.56,0.04,14.3,0
1716,858.06,0.04,15.2,0
1717,858.55,0.01,11.8,0
1718,859.05,0.05,17.5,0
1719,859.54,0.04,18.0,0
1720,860.05,0.02,14.0,0
1721,860.54,0.05,16.6,0
1722,861.04,0.05,16.6,0
1723,861.55,0.01,11.9,0
1724,862.05,0.02,13.2,0
1725,862.55,0.05,16.7,0
1726,863.04,0.00,11.5,0
1727,863.63,0.02,15.0,0
1728,864.12,0.02,14.1,0
1729,864.54,0.02,12.3,0
1730,865.04,0.04,16.3,0
1731,865.61,0.02,14.1,0
1732,866.10,0.05,17.7,0
1733,866.60,0.02,14.2,0
1734,867.11,0.02,14.2,0
1735,867.59,0.00,11.5,0
1736,868.08,0.00,15.3,0
1737,868.58,0.04,17.3,0
1738,869.09,0.02,13.3,0
1739,869.59,0.01,12.1,0
1740,870.09,0.02,16.1,0
1741,870.59,0.01,14.8,0
1742,871.09,0.01,8.4,0
1743,871.60,0.04,15.6,0
1744,872.11,0.04,17.4,0
1745,872.62,0.04,14.7,0
1746,873.11,0.01,13.0,0
1747,873.54,0.02,16.2,0
1748,874.11,0.00,12.7,0
1749,874.60,0.01,15.8,0
1750,875.08,0.00,13.6,0
1751,875.59,0.00,15.4,0
1752,876.09,-0.02,13.8,0
1753,876.59,0.02,16.2,0
1754,877.09,0.01,15.8,0
1755,877.58,0.06,21.0,0
1756,878.07,0.01,15.9,0
1757,878.56,0.01,14.0,0
1758,879.06,0.01,14.9,0
1759,879.56,0.00,12.8,0
1760,880.05,0.00,13.6,0
1761,880.55,0.01,15.9,0
1762,881.04,0.00,13.7,0
1763,881.62,0.00,14.6,0
1764,882.05,-0.01,11.5,0
1765,882.55,0.00,13.7,0
1766,883.06,0.01,16.8,0
1767,883.55,0.01,15.0,0
1768,884.05,0.01,15.0,0
1769,884.54,-0.01,11.5,0
1770,885.12,0.01,16.8,0
1771,885.61,-0.01,11.4,0
1772,886.11,-0.01,14.2,0
1773,886.59,0.02,17.2,0
1774,887.07,0.01,15.0,0
1775,887.55,0.02,17.2,0
1776,888.06,0.00,12.8,0
1777,888.56,0.01,15.0,0
1778,889.06,0.00,12.8,0
1779,889.57,0.00,16.5,0
1780,890.06,-0.01,13.3,0
1781,890.57,0.02,16.3,0
1782,891.06,0.00,11.9,0
1783,891.57,-0.01,10.7,0
1784,892.09,0.00,16.4,0
1785,892.59,0.02,18.1,0
1786,893.08,0.00,12.8,0
1787,893.58,0.02,19.1,0
1788,894.08,-0.04,8.9,0
1789,894.58,0.01,15.0,0
1790,895.08,-0.01,15.2,0
1791,895.57,0.02,18.2,0
1792,896.07,-0.01,13.4,0
1793,896.57,-0.01,11.6,0
1794,897.09,-0.02,11.2,0
1795,897.59,0.00,16.5,0
1796,898.10,0.00,15.6,0
1797,898.60,0.00,13.7,0
1798,899.10,-0.01,10.7,0
1799,899.60,0.00,12.8,0
1800,900.11,0.00,17.4,0
1801,900.59,0.02,17.3,0
1802,901.09,0.00,12.8,0
1803,901.59,0.01,16.9,0
1804,902.09,0.01,17.8,0
1805,902.58,-0.02,11.2,0
1806,903.08,0.00,16.5,0
1807,903.58,-0.01,14.3,0
1808,904.07,-0.02,13.0,0
1809,904.56,-0.02,13.0,0
1810,905.04,-0.01,12.4,0
1811,905.61,0.00,15.6,0
1812,906.04,0.01,16.8,0
1813,906.62,-0.02,11.2,0
1814,907.04,0.00,14.6,0
1815,907.62,-0.01,13.3,0
1816,908.11,0.00,15.5,0
1817,908.61,0.00,13.7,0
1818,909.11,0.00,15.5,0
1819,909.60,0.02,16.3,0
1820,910.11,0.01,15.9,0
1821,910.60,0.00,16.5,0
1822,911.10,-0.01,14.2,0
1823,911.59,0.01,17.8,0
1824,912.10,-0.01,14.3,0
1825,912.61,0.00,12.8,0
1826,913.10,0.00,16.5,0
1827,913.60,-0.02,12.0,0
1828,914.10,0.02,19.0,0
1829,914.58,-0.01,13.3,0
1830,915.10,0.00,16.4,0
1831,915.59,0.02,18.1,0
1832,916.10,0.01,15.0,0
1833,916.61,0.00,12.8,0
1834,917.12,-0.01,13.3,0
1835,917.62,0.01,17.7,0
1836,918.12,-0.04,12.6,0
1837,918.61,-0.02,12.9,0
1838,919.10,-0.05,11.2,0
1839,919.60,0.02,18.0,0
1840,920.09,-0.02,11.0,0
1841,920.58,-0.02,12.9,0
1842,921.08,-0.01,14.2,0
1843,921.56,-0.02,11.9,0
1844,922.07,-0.01,15.1,0
1845,922.57,-0.02,11.1,0
1846,923.06,-0.01,13.2,0
1847,923.55,0.01,16.8,0
1848,924.05,-0.02,11.0,0
1849,924.62,0.00,16.4,0
1850,925.05,-0.01,13.2,0
1851,925.61,-0.02,12.8,0
1852,926.10,-0.02,13.8,0
1853,926.60,-0.01,10.4,0
1854,927.09,-0.01,15.1,0
1855,927.57,0.01,15.8,0
1856,928.07,-0.01,13.2,0
1857,928.55,0.02,16.2,0
1858,929.06,0.00,16.3,0
1859,929.55,-0.04,10.6,0
1860,930.05,0.01,16.7,0
1861,930.61,-0.01,12.2,0
1862,931.11,-0.01,13.2,0
1863,931.61,-0.02,11.9,0
1864,932.11,0.01,17.6,0
1865,932.62,-0.02,11.9,0
1866,933.04,-0.01,15.0,0
1867,933.55,0.01,17.5,0
1868,934.12,-0.02,10.9,0
1869,934.62,-0.01,14.1,0
1870,935.11,0.01,16.7,0
1871,935.60,0.01,16.6,0
1872,936.10,-0.01,12.2,0
1873,936.60,-0.01,14.9,0
1874,937.10,-0.04,13.3,0
1875,937.60,-0.01,13.1,0
1876,938.10,0.01,17.5,0
1877,938.61,-0.01,13.1,0
1878,939.12,0.00,16.2,0
1879,939.62,0.01,16.6,0
1880,940.04,-0.04,11.5,0
1881,940.55,-0.02,11.8,0
1882,941.04,-0.02,13.6,0
1883,941.61,-0.04,12.3,0
1884,942.11,-0.04,11.4,0
1885,942.60,0.01,18.4,0
1886,943.08,-0.01,14.0,0
1887,943.57,0.01,15.6,0
1888,944.07,0.00,15.2,0
1889,944.57,0.00,16.1,0
1890,945.07,0.04,20.8,0
1891,945.58,0.00,15.2,0
1892,946.08,0.00,15.2,0
1893,946.58,-0.02,15.4,0
1894,947.08,-0.02,10.8,0
1895,947.58,-0.04,12.2,0
1896,948.08,-0.01,13.9,0
1897,948.59,-0.05,11.0,0
1898,949.08,-0.01,13.9,0
1899,949.59,-0.02,12.6,0
1900,950.09,0.01,16.4,0
1901,950.60,0.01,19.1,0
1902,951.11,0.00,14.2,0
1903,951.61,-0.01,12.9,0
1904,952.12,0.00,16.0,0
1905,952.54,-0.01,16.6,0
1906,953.12,-0.02,12.5,0
1907,953.55,0.02,18.6,0
1908,954.05,-0.02,11.6,0
1909,954.55,-0.02,11.6,0
1910,955.04,-0.02,13.4,0
1911,955.56,0.00,15.9,0
1912,956.06,0.00,16.0,0
1913,956.56,0.00,15.1,0
1914,957.07,0.01,15.4,0
1915,957.56,0.00,14.1,0
1916,958.05,-0.04,10.2,0
1917,958.56,0.01,17.2,0
1918,959.07,-0.04,12.1,0
1919,959.55,-0.05,9.8,0
1920,960.05,-0.02,15.2,0
1921,960.54,-0.01,16.5,0
1922,961.04,0.02,17.6,0
1923,961.62,-0.02,10.6,0
1924,962.04,0.00,16.8,0
1925,962.54,-0.02,11.5,0
1926,963.04,-0.02,13.3,0
1927,963.61,0.00,15.9,0
1928,964.12,-0.04,12.0,0
1929,964.54,-0.04,11.1,0
1930,965.04,-0.01,14.5,0
1931,965.61,-0.04,11.0,0
1932,966.09,-0.02,14.2,0
1933,966.59,-0.02,12.3,0
1934,967.09,-0.02,14.1,0
1935,967.58,-0.01,15.4,0
1936,968.08,-0.01,13.6,0
1937,968.58,-0.04,11.0,0
1938,969.06,-0.02,12.2,0
1939,969.55,-0.01,15.4,0
1940,970.06,0.01,16.1,0
1941,970.56,-0.04,12.8,0
1942,971.05,-0.06,9.3,0
1943,971.55,-0.04,11.8,0
1944,972.05,-0.02,15.0,0
1945,972.55,0.00,14.8,0
1946,973.04,0.01,15.1,0
1947,973.55,-0.04,10.9,0
1948,974.12,0.00,16.6,0
1949,974.62,-0.02,14.0,0
1950,975.10,-0.02,13.1,0
1951,975.61,-0.01,13.4,0
1952,976.11,-0.01,12.5,0
1953,976.62,0.04,17.6,0
1954,977.04,-0.02,11.2,0
1955,977.61,-0.02,13.0,0
1956,978.04,0.01,16.9,0
1957,978.54,-0.02,13.0,0
1958,979.05,-0.01,15.2,0
1959,979.55,-0.04,9.9,0
1960,980.05,-0.02,11.2,0
1961,980.55,-0.04,10.8,0
1962,981.05,-0.01,14.3,0
1963,981.55,-0.02,11.2,0
1964,982.06,0.00,15.5,0
1965,982.56,0.02,19.0,0
1966,983.07,0.01,16.8,0
1967,983.58,-0.02,11.1,0
1968,984.09,0.00,14.6,0
1969,984.60,-0.01,13.3,0
1970,985.10,-0.04,11.6,0
1971,985.59,-0.01,15.1,0
1972,986.09,0.00,15.5,0
1973,986.58,-0.04,9.7,0
1974,987.08,0.01,17.7,0
1975,987.57,-0.01,12.3,0
1976,988.07,0.01,14.0,0
1977,988.56,-0.02,11.0,0
1978,989.07,0.00,16.3,0
1979,989.58,-0.05,11.2,0
1980,990.09,-0.04,8.0,0
1981,990.58,-0.02,14.7,0
1982,991.08,-0.01,11.4,0
1983,991.57,-0.06,6.1,0
1984,992.06,0.01,17.7,0
1985,992.56,-0.02,10.1,0
1986,993.05,-0.02,12.8,0
1987,993.56,-0.01,14.1,0
1988,994.06,-0.04,11.5,0
1989,994.56,-0.02,11.9,0
1990,995.06,-0.02,11.9,0
1991,995.57,-0.01,14.9,0
1992,996.08,0.00,13.5,0
1993,996.56,-0.04,8.6,0
1994,997.06,-0.01,15.9,0
1995,997.55,0.00,13.5,0
1996,998.06,0.00,14.4,0
1997,998.56,-0.02,11.8,0
1998,999.04,0.00,14.4,0
1999,999.62,-0.01,12.2,0
2000,1000.11,-0.02,11.8,0
2001,1000.60,-0.01,12.1,0
2002,1001.11,-0.04,9.6,0
2003,1001.61,-0.02,11.8,0
2004,1002.11,-0.02,11.8,0
2005,1002.61,0.00,13.4,0
2006,1003.10,0.00,13.4,0
2007,1003.59,-0.01,14.0,0
2008,1004.08,-0.02,11.8,0
2009,1004.56,-0.02,11.7,0
2010,1005.05,0.02,18.8,0
2011,1005.56,-0.02,10.8,0
2012,1006.05,-0.01,12.1,0
2013,1006.55,-0.05,9.2,0
2014,1007.06,0.00,15.2,0
2015,1007.54,0.00,13.4,0
2016,1008.12,0.00,12.4,0
2017,1008.62,-0.02,9.9,0
2018,1009.12,-0.04,9.5,0
2019,1009.61,-0.02,12.6,0
2020,1010.11,-0.02,11.7,0
2021,1010.59,-0.01,13.9,0
2022,1011.09,0.00,13.3,0
2023,1011.59,-0.01,13.9,0
2024,1012.09,-0.02,11.7,0
2025,1012.60,0.00,15.1,0
2026,1013.11,-0.02,10.7,0
2027,1013.61,0.00,15.1,0
2028,1014.11,-0.01,12.0,0
2029,1014.61,0.00,15.1,0
2030,1015.10,-0.01,13.8,0
2031,1015.61,-0.01,12.0,0
2032,1016.09,-0.02,12.5,0
2033,1016.60,0.02,17.6,0
2034,1017.11,-0.01,12.9,0
2035,1017.61,-0.02,10.6,0
2036,1018.11,-0.04,11.2,0
2037,1018.60,0.00,13.2,0
2038,1019.10,-0.04,12.1,0
2039,1019.59,-0.01,14.7,0
2040,1020.10,-0.02,12.4,0
2041,1020.59,-0.02,11.5,0
2042,1021.09,0.02,18.5,0
2043,1021.59,-0.04,9.2,0
2044,1022.09,0.02,18.4,0
2045,1022.60,0.01,13.5,0
2046,1023.10,-0.02,8.7,0
2047,1023.61,-0.01,12.7,0
2048,1024.04,-0.04,12.9,0
2049,1024.55,-0.05,8.0,0
2050,1025.12,-0.01,15.5,0
2051,1025.54,-0.01,12.7,0
2052,1026.05,0.00,15.8,0
2053,1026.55,0.00,14.9,0
2054,1027.05,-0.04,11.0,0
2055,1027.55,-0.01,14.5,0
2056,1028.12,-0.02,11.4,0
2057,1028.61,0.00,13.9,0
2058,1029.11,-0.01,12.6,0
2059,1029.61,-0.02,10.4,0
2060,1030.11,-0.04,11.0,0
2061,1030.61,-0.04,11.0,0
2062,1031.10,0.04,19.7,0
2063,1031.60,0.00,11.1,0
2064,1032.09,-0.01,13.5,0
2065,1032.58,-0.02,12.2,0
2066,1033.07,-0.02,10.4,0
2067,1033.57,-0.04,10.9,0
2068,1034.07,0.01,14.2,0
2069,1034.57,-0.02,10.4,0
2070,1035.07,0.00,13.9,0
2071,1035.56,0.01,15.2,0
2072,1036.06,-0.01,13.5,0
2073,1036.56,-0.01,10.8,0
2074,1037.07,-0.01,9.9,0
2075,1037.56,0.00,14.8,0
2076,1038.08,-0.01,11.7,0
2077,1038.58,-0.04,11.8,0
2078,1039.09,0.01,17.9,0
2079,1039.60,-0.01,12.5,0
2080,1040.10,-0.02,10.3,0
2081,1040.58,0.00,14.8,0
2082,1041.08,-0.04,9.0,0
2083,1041.57,-0.02,12.1,0
2084,1042.06,-0.01,11.6,0
2085,1042.55,0.00,14.7,0
2086,1043.12,0.00,12.9,0
2087,1043.62,-0.01,13.4,0
2088,1044.11,-0.04,9.9,0
2089,1044.60,-0.01,15.3,0
2090,1045.10,-0.02,11.2,0
2091,1045.59,-0.04,10.8,0
2092,1046.09,-0.02,12.1,0
2093,1046.58,-0.02,11.1,0
2094,1047.07,-0.04,9.8,0
2095,1047.56,0.01,16.0,0
2096,1048.06,-0.02,12.0,0
2097,1048.57,-0.02,12.0,0
2098,1049.07,0.02,15.3,0
2099,1049.58,-0.04,8.0,0
2100,1050.09,-0.04,10.7,0
2101,1050.58,0.04,19.5,0
2102,1051.08,-0.01,12.4,0
2103,1051.58,-0.01,10.5,0
2104,1052.09,0.00,13.6,0
2105,1052.57,-0.02,10.1,0
2106,1053.07,-0.04,8.8,0
2107,1053.57,-0.04,11.6,0
2108,1054.08,-0.02,12.0,0
2109,1054.58,-0.01,9.6,0
2110,1055.08,-0.02,8.3,0
2111,1055.58,-0.02,10.1,0
2112,1056.07,0.00,15.4,0
2113,1056.56,0.00,12.7,0
2114,1057.05,-0.02,12.9,0
2115,1057.55,-0.01,11.4,0
2116,1058.04,-0.01,14.1,0
2117,1058.54,0.00,13.6,0
2118,1059.12,-0.02,11.9,0
2119,1059.61,0.00,14.5,0
2120,1060.10,0.01,13.9,0
2121,1060.60,0.00,13.5,0
2122,1061.11,-0.04,7.0,0
2123,1061.61,-0.02,10.9,0
2124,1062.12,-0.02,13.7,0
2125,1062.60,-0.02,10.9,0
2126,1063.11,-0.01,12.2,0
2127,1063.61,-0.02,10.9,0
2128,1064.11,0.00,12.6,0
2129,1064.62,0.00,13.5,0
2130,1065.11,-0.04,10.5,0
2131,1065.61,-0.02,10.9,0
2132,1066.11,-0.01,13.1,0
2133,1066.60,-0.02,9.9,0
2134,1067.10,-0.01,13.1,0
2135,1067.59,-0.04,10.5,0
2136,1068.08,-0.02,10.8,0
2137,1068.57,-0.02,11.8,0
2138,1069.06,0.01,15.6,0
2139,1069.55,-0.01,12.1,0
2140,1070.06,-0.01,12.1,0
2141,1070.55,0.01,14.7,0
2142,1071.05,-0.01,12.1,0
2143,1071.55,0.00,13.4,0
2144,1072.05,-0.01,14.8,0
2145,1072.55,-0.02,8.0,0
2146,1073.05,-0.01,13.9,0
2147,1073.55,0.04,15.4,0
2148,1074.04,0.02,15.9,0
2149,1074.55,0.00,14.2,0
2150,1075.05,0.02,18.6,0
2151,1075.55,-0.01,12.1,0
2152,1076.06,0.01,13.7,0
2153,1076.57,-0.05,4.7,0
2154,1077.07,0.00,15.1,0
2155,1077.57,-0.02,12.6,0
2156,1078.07,-0.01,11.1,0
2157,1078.57,-0.04,9.5,0
2158,1079.06,-0.01,11.1,0
2159,1079.56,-0.04,7.6,0
2160,1080.06,-0.02,12.6,0
2161,1080.56,-0.01,11.1,0
2162,1081.06,0.02,13.1,0
2163,1081.56,-0.04,8.5,0
2164,1082.07,0.00,10.5,0
2165,1082.58,-0.02,11.6,0
2166,1083.08,0.00,13.3,0
2167,1083.57,-0.04,9.4,0
2168,1084.08,-0.02,8.0,0
2169,1084.57,0.01,14.6,0
2170,1085.05,-0.01,10.1,0
2171,1085.55,0.01,14.6,0
2172,1086.04,-0.02,7.9,0
2173,1086.54,-0.01,12.9,0
2174,1087.04,0.01,15.5,0
2175,1087.54,-0.05,9.0,0
2176,1088.04,-0.02,11.6,0
2177,1088.61,-0.01,12.0,0
2178,1089.11,-0.01,11.0,0
2179,1089.61,0.00,15.0,0
2180,1090.12,0.00,13.2,0
2181,1090.54,0.02,15.8,0
2182,1091.04,0.01,13.6,0
2183,1091.62,-0.04,7.5,0
2184,1092.04,0.00,15.0,0
2185,1092.61,0.01,13.6,0
2186,1093.12,-0.01,9.2,0
2187,1093.55,-0.02,12.4,0
2188,1094.05,0.00,13.2,0
2189,1094.56,0.04,17.0,0
2190,1095.06,0.00,11.4,0
2191,1095.55,0.01,15.4,0
2192,1096.06,-0.01,9.2,0
2193,1096.55,-0.01,11.9,0
2194,1097.05,0.01,14.5,0
2195,1097.55,-0.04,10.2,0
2196,1098.05,0.02,18.5,0
2197,1098.55,-0.02,11.5,0
2198,1099.06,-0.02,9.7,0
2199,1099.57,0.00,13.1,0
2200,1100.08,0.00,12.2,0
2201,1100.57,-0.01,10.9,0
2202,1101.08,-0.02,10.5,0
2203,1101.57,0.01,15.4,0
2204,1102.05,-0.02,9.6,0
2205,1102.55,0.01,15.4,0
2206,1103.04,0.00,14.0,0
2207,1103.61,-0.02,9.6,0
2208,1104.11,0.00,14.0,0
2209,1104.61,0.00,12.2,0
2210,1105.10,0.01,13.5,0
2211,1105.60,-0.02,9.6,0
2212,1106.11,0.00,14.9,0
2213,1106.62,-0.02,9.6,0
2214,1107.04,-0.01,12.7,0
2215,1107.55,0.00,13.1,0
2216,1108.05,0.01,16.2,0
2217,1108.56,-0.02,8.7,0
2218,1109.06,-0.07,4.5,0
2219,1109.58,-0.02,11.4,0
2220,1110.07,0.00,14.0,0
2221,1110.57,-0.02,9.5,0
2222,1111.07,-0.02,8.6,0
2223,1111.55,-0.02,11.4,0
2224,1112.05,0.00,14.0,0
2225,1112.55,0.02,17.4,0
2226,1113.04,-0.01,10.8,0
2227,1113.55,-0.01,9.0,0
2228,1114.05,0.00,14.8,0
2229,1114.62,-0.01,9.8,0
2230,1115.05,-0.02,10.4,0
2231,1115.54,-0.04,9.1,0
2232,1116.12,0.00,14.8,0
2233,1116.62,0.01,17.0,0
2234,1117.04,-0.01,12.6,0
2235,1117.55,0.01,14.2,0
2236,1118.05,-0.01,12.6,0
2237,1118.54,-0.01,11.7,0
2238,1119.04,0.00,10.2,0
2239,1119.62,-0.02,9.4,0
2240,1120.11,-0.01,12.6,0
2241,1120.61,0.00,12.0,0
2242,1121.11,-0.02,12.2,0
2243,1121.61,0.01,13.3,0
2244,1122.11,-0.02,9.4,0
2245,1122.61,0.00,11.1,0
2246,1123.11,-0.02,12.2,0
2247,1123.61,0.00,12.0,0
2248,1124.10,0.01,13.3,0
2249,1124.61,-0.02,7.6,0
2250,1125.10,0.01,14.2,0
2251,1125.60,0.00,14.7,0
2252,1126.09,-0.02,9.4,0
2253,1126.58,-0.02,10.3,0
2254,1127.09,-0.04,9.9,0
2255,1127.58,-0.01,13.4,0
2256,1128.08,0.00,12.9,0
2257,1128.59,-0.02,11.2,0
2258,1129.08,0.01,15.0,0
2259,1129.58,-0.02,8.4,0
2260,1130.09,-0.04,9.9,0
2261,1130.58,-0.02,8.4,0
2262,1131.09,0.01,15.0,0
2263,1131.57,0.00,12.8,0
2264,1132.07,-0.01,12.4,0
2265,1132.57,-0.04,8.9,0
2266,1133.09,-0.01,14.2,0
2267,1133.59,-0.02,11.1,0
2268,1134.09,0.01,13.1,0
2269,1134.58,-0.02,10.2,0
2270,1135.09,-0.01,11.5,0
2271,1135.58,-0.04,8.9,0
2272,1136.09,0.00,11.8,0
2273,1136.59,-0.02,8.3,0
2274,1137.09,-0.01,12.4,0
2275,1137.59,-0.01,12.4,0
2276,1138.08,-0.01,11.5,0
2277,1138.57,-0.01,10.5,0
2278,1139.07,-0.02,8.3,0
2279,1139.57,-0.01,12.4,0
2280,1140.07,0.01,12.2,0
2281,1140.57,-0.01,12.3,0
2282,1141.07,0.00,10.9,0
2283,1141.58,0.00,12.7,0
2284,1142.09,0.01,13.0,0
2285,1142.59,-0.04,7.9,0
2286,1143.10,-0.01,13.2,0
2287,1143.61,0.02,15.2,0
2288,1144.12,0.00,11.8,0
2289,1144.55,-0.02,7.4,0
2290,1145.05,0.02,16.1,0
2291,1145.62,-0.04,6.0,0
2292,1146.11,-0.01,9.5,0
2293,1146.61,-0.02,11.0,0
2294,1147.10,0.00,13.6,0
2295,1147.59,0.00,14.5,0
2296,1148.09,0.01,13.0,0
2297,1148.58,0.00,13.6,0
2298,1149.09,-0.02,6.4,0
2299,1149.59,0.00,14.5,0
2300,1150.08,-0.01,10.4,0
2301,1150.58,-0.04,8.8,0
2302,1151.09,-0.02,7.3,0
2303,1151.58,0.01,15.8,0
2304,1152.07,-0.04,8.8,0
2305,1152.58,-0.02,10.0,0
2306,1153.07,0.01,14.8,0
2307,1153.57,0.01,10.2,0
2308,1154.07,-0.01,12.2,0
2309,1154.55,-0.01,13.2,0
2310,1155.12,0.00,12.6,0
2311,1155.54,-0.01,10.4,0
2312,1156.11,-0.04,8.7,0
2313,1156.61,0.01,13.8,0
2314,1157.11,-0.02,11.8,0
2315,1157.61,0.01,12.9,0
2316,1158.04,-0.02,10.9,0
2317,1158.62,0.01,14.7,0
2318,1159.10,-0.01,10.3,0
2319,1159.59,-0.04,6.8,0
2320,1160.09,-0.01,13.1,0
2321,1160.59,-0.01,8.5,0
2322,1161.10,0.00,12.5,0
2323,1161.59,0.02,12.3,0
2324,1162.11,0.01,12.0,0
2325,1162.59,0.00,12.5,0
2326,1163.10,0.00,13.4,0
2327,1163.60,0.01,16.5,0
2328,1164.11,0.01,13.8,0
2329,1164.60,-0.04,6.7,0
2330,1165.09,-0.01,13.1,0
2331,1165.58,-0.04,8.6,0
2332,1166.08,0.04,18.2,0
2333,1166.57,0.02,13.2,0
2334,1167.11,-0.04,7.0,0
2335,1167.61,-0.01,10.3,0
2336,1168.11,0.00,12.4,0
2337,1168.61,0.04,18.1,0
2338,1169.12,-0.02,7.2,0
2339,1169.54,-0.01,12.1,0
2340,1170.04,0.02,12.3,0
2341,1170.55,-0.02,8.1,0
2342,1171.12,0.00,13.4,0
2343,1171.62,-0.02,8.0,0
2344,1172.11,-0.01,11.1,0
2345,1172.61,-0.01,10.2,0
2346,1173.11,-0.01,10.2,0
2347,1173.62,-0.04,9.5,0
2348,1174.04,0.00,14.2,0
2349,1174.54,-0.02,10.7,0
2350,1175.04,0.01,11.8,0
2351,1175.62,-0.02,8.9,0
2352,1176.04,-0.01,12.0,0
2353,1176.54,-0.01,12.0,0
2354,1177.12,0.00,14.2,0
2355,1177.62,-0.01,11.1,0
2356,1178.04,0.00,13.3,0
2357,1178.61,-0.02,8.8,0
2358,1179.11,-0.02,8.8,0
2359,1179.61,-0.02,9.7,0
2360,1180.11,-0.01,11.9,0
2361,1180.54,0.00,12.3,0
2362,1181.04,0.00,12.3,0
2363,1181.62,-0.02,8.8,0
2364,1182.12,0.00,12.3,0
2365,1182.61,0.01,12.7,0
2366,1183.11,-0.01,7.4,0
2367,1183.61,0.00,12.3,0
2368,1184.11,-0.01,12.9,0
2369,1184.60,-0.01,11.0,0
2370,1185.10,0.02,14.0,0
2371,1185.60,0.01,10.8,0
2372,1186.10,0.01,14.5,0
2373,1186.61,0.00,11.3,0
2374,1187.10,0.00,14.1,0
2375,1187.59,-0.02,7.8,0
2376,1188.09,-0.02,10.6,0
2377,1188.59,-0.02,10.6,0
2378,1189.10,-0.01,10.9,0
2379,1189.61,-0.01,10.0,0
2380,1190.11,0.02,13.0,0
2381,1190.61,-0.04,5.6,0
2382,1191.11,0.01,12.6,0
2383,1191.61,-0.02,10.6,0
2384,1192.11,-0.04,8.4,0
2385,1192.60,-0.02,9.6,0
2386,1193.10,0.00,12.2,0
2387,1193.59,-0.01,9.1,0
2388,1194.09,-0.01,11.8,0
2389,1194.59,0.02,13.8,0
2390,1195.09,0.00,9.4,0
2391,1195.59,0.00,12.2,0
2392,1196.09,-0.01,10.9,0
2393,1196.59,-0.04,4.6,0
2394,1197.09,0.01,15.3,0
2395,1197.58,0.02,12.9,0
2396,1198.07,-0.01,8.1,0
2397,1198.56,-0.02,9.6,0
2398,1199.04,0.00,12.2,0
2399,1199.55,0.04,14.2,0
2400,1200.05,0.00,9.4,0
2401,1200.55,-0.02,7.8,0
2402,1201.05,0.00,14.0,0
2403,1201.55,0.01,11.6,0
2404,1202.05,-0.01,10.0,0
2405,1202.55,-0.02,8.7,0
2406,1203.05,-0.01,9.9,0
2407,1203.55,-0.01,9.9,0
2408,1204.05,0.00,10.3,0
2409,1204.54,0.00,11.2,0
2410,1205.05,0.00,10.3,0
2411,1205.54,-0.01,10.9,0
2412,1206.04,-0.02,9.6,0
2413,1206.61,-0.04,9.2,0
2414,1207.09,0.01,14.4,0
2415,1207.59,0.00,10.3,0
2416,1208.08,0.00,10.3,0
2417,1208.58,0.02,13.8,0
2418,1209.09,0.01,13.4,0
2419,1209.60,0.00,11.2,0
2420,1210.10,-0.02,9.5,0
2421,1210.59,-0.01,9.9,0
